step	level	max error	mean error	time
0	0	0.004443	0.00113554	0.104998	4
0	1	0.00290309	0.000597108	0.128998	4
0	2	0.00185491	0.000219234	0.463	20
0	3	0.00135405	0.000170047	0.801006	20
0	4	0.000891156	0.000197442	0.938998	12
0	5	0.000613104	0.000102987	1.523	24
0	6	0.000389721	7.29532e-005	2.018	24
0	7	0.000294743	6.06093e-005	2.36601	20
0	8	0.000133025	2.65208e-005	3.372	36
0	9	0.000104576	1.3761e-005	4.84801	44
0	10	6.84962e-005	1.33071e-005	6.10304	40
0	11	4.7506e-005	7.77061e-006	8.157	52
0	12	3.72649e-005	6.85814e-006	9.65604	44
0	13	2.85269e-005	5.09413e-006	11.41	48
0	14	2.02411e-005	4.28395e-006	13.149	48
0	15	1.5995e-005	3.01918e-006	15.808	60
0	16	1.13755e-005	1.95657e-006	20.983	84
0	17	9.06372e-006	1.74272e-006	23.657	60
0	18	7.13757e-006	1.12903e-006	29.391	88
0	19	5.18911e-006	9.35946e-007	34.613	84
0	20	4.10971e-006	6.21329e-007	43.217	108
0	21	3.00111e-006	5.65236e-007	49.999	96
0	22	2.3524e-006	4.17404e-007	59.955	116
0	23	1.74124e-006	2.94816e-007	71.474	124
0	24	1.3889e-006	2.46957e-007	87.973	148
0	25	1.07003e-006	1.92691e-007	102.712	140
0	26	8.46646e-007	1.4364e-007	121.207	156
0	27	6.49394e-007	1.32954e-007	140.675	160
0	28	5.09988e-007	9.94016e-008	168.075	188
0	29	3.68805e-007	6.6447e-008	202.179	208
