step	level	max error	mean error	time
0	0	0.00152066	0.000265103	0.575996	16
0	1	0.00115432	0.000213395	0.813022	16
0	2	0.000574876	8.5959e-005	1.46599	28
0	3	0.000296705	4.33783e-005	2.29903	32
0	4	0.000212318	3.11727e-005	3.31902	36
0	5	0.000154851	2.74207e-005	4.36502	36
0	6	9.9547e-005	1.82e-005	5.61898	40
0	7	7.12726e-005	1.16206e-005	7.11799	44
0	8	5.23494e-005	8.69773e-006	8.88002	48
0	9	3.61203e-005	6.83167e-006	10.674	48
0	10	2.02929e-005	4.03246e-006	13.777	64
0	11	1.56408e-005	2.59416e-006	17.26	68
0	12	1.10541e-005	1.87152e-006	21.178	72
0	13	8.62349e-006	1.61576e-006	24.677	68
0	14	5.71377e-006	1.21326e-006	30.046	84
0	15	4.44175e-006	7.68703e-007	36.969	96
0	16	3.31932e-006	6.22802e-007	46.437	112
0	17	2.41534e-006	4.18179e-007	58.931	124
0	18	1.92599e-006	3.02501e-007	75.973	148
0	19	1.44232e-006	2.58164e-007	90.5475	136
0	20	1.1434e-006	1.93468e-007	104.877	136
0	21	9.05603e-007	1.50773e-007	124.748	160
0	22	7.01387e-007	1.25012e-007	144.589	160
0	23	5.59992e-007	9.77393e-008	166.344	168
0	24	4.35955e-007	7.83753e-008	193.143	184
0	25	3.18123e-007	5.66976e-008	226.405	204
