step	level	max error	mean error	time
0	0	0.058359	0.00570591	0.073	4
0	1	0.0398243	0.0051909	0.218013	8
0	2	0.0310408	0.00464899	0.359001	8
0	3	0.0222608	0.00363849	0.822995	16
0	4	0.0178065	0.00210454	1.24704	16
0	5	0.012962	0.00191252	1.88303	20
0	6	0.00878891	0.00135287	2.52204	20
0	7	0.00655939	0.000906667	3.406	24
0	8	0.00491235	0.000713023	6.18604	44
0	9	0.00371529	0.000507336	8.946	44
0	10	0.00259429	0.000356938	12.772	52
0	11	0.00191391	0.000256518	18.494	64
0	12	0.00150216	0.000224517	21.766	48
0	13	0.00113884	0.000169541	26.134	56
0	14	0.000900216	0.00012673	37.312	88
0	15	0.000711346	9.89369e-005	52.496	104
0	16	0.000552166	8.12342e-005	62.7777	84
0	17	0.00042517	5.61204e-005	79.8888	108
0	18	0.000338736	4.69686e-005	105.246	132
0	19	0.000260528	3.78341e-005	127.69	124
