step	level	max error	mean error	time
0	0	0.0601744	0.0055871	0.166004	8
0	1	0.0345266	0.00558099	0.429995	12
0	2	0.0246101	0.00367817	0.882993	16
0	3	0.016948	0.00243749	1.558	20
0	4	0.0132713	0.00163752	2.205	20
0	5	0.0105286	0.00148022	2.47701	12
0	6	0.00790382	0.00115642	3.65999	28
0	7	0.00552608	0.000794912	5.31899	32
0	8	0.00404315	0.000597995	8.34799	44
0	9	0.0027896	0.000442516	11.062	44
0	10	0.00216612	0.000261193	16.8996	64
0	11	0.00162607	0.000228715	21.2536	56
0	12	0.00113542	0.00017002	27.5336	68
0	13	0.000817059	0.000118008	40.0466	96
0	14	0.000642476	9.16092e-005	50.6106	88
0	15	0.000479049	6.96739e-005	66.7237	104
0	16	0.000340051	5.27926e-005	87.9597	124
0	17	0.000266247	3.69426e-005	118.161	148
