none	none	0	0	0	0	1	186	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	176	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	188	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	178	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	186	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	2	372	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	378	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	349	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	354	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	350	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	3	522	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	510	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	521	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	529	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	522	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	4	687	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	695	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	684	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	691	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	688	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	5	846	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	853	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	851	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	894	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	888	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	6	1143	0.048868318058949	0.554310057981143	0.994281985810277
none	none	0	0	0	0	6	1088	0.048868318058949	0.554310057981143	0.994281985810277
none	none	0	0	0	0	6	1063	0.048868318058949	0.554310057981143	0.994281985810277
