sliding type	periodicity type	greedy	doubled edge	tol	tolCrit	steps	cpu time [ms]	Qmin	Qmean	Qmax
none	none	0	0	0	0	5	741	0.241235454495702	0.668486566584065	0.996675223772882
none	none	0	0	0	0	5	778	0.241235454495702	0.668486566584065	0.996675223772882
none	none	0	0	0	0	5	799	0.241235454495702	0.668486566584065	0.996675223772882
none	none	0	0	0	0	5	714	0.241235454495702	0.668486566584065	0.996675223772882
none	none	0	0	0	0	5	720	0.241235454495702	0.668486566584065	0.996675223772882
none	none	0	0	0	0	20	2866	0.256248869355953	0.670879685576965	0.996761596577674
none	none	0	0	0	0	20	2861	0.256248869355953	0.670879685576965	0.996761596577674
none	none	0	0	0	0	20	2931	0.256248869355953	0.670879685576965	0.996761596577674
none	none	0	0	0	0	20	2895	0.256248869355953	0.670879685576965	0.996761596577674
none	none	0	0	0	0	20	3003	0.256248869355953	0.670879685576965	0.996761596577674
ps	none	0	0	0	0	5	759	0.404841255764628	0.70960323098131	0.99787688040674
ps	none	0	0	0	0	5	734	0.404841255764628	0.70960323098131	0.99787688040674
ps	none	0	0	0	0	5	753	0.404841255764628	0.70960323098131	0.99787688040674
ps	none	0	0	0	0	5	729	0.404841255764628	0.70960323098131	0.99787688040674
ps	none	0	0	0	0	5	764	0.404841255764628	0.70960323098131	0.99787688040674
ps	none	0	0	0	0	20	2993	0.416221387689698	0.712906579072866	0.997849919435498
ps	none	0	0	0	0	20	2971	0.416221387689698	0.712906579072866	0.997849919435498
ps	none	0	0	0	0	20	2920	0.416221387689698	0.712906579072866	0.997849919435498
ps	none	0	0	0	0	20	2955	0.416221387689698	0.712906579072866	0.997849919435498
ps	none	0	0	0	0	20	2913	0.416221387689698	0.712906579072866	0.997849919435498
ds	none	0	0	0	0	5	1636	0.434046646438923	0.722538901435472	0.999365899110604
ds	none	0	0	0	0	5	1635	0.434046646438923	0.722538901435472	0.999365899110604
ds	none	0	0	0	0	5	1654	0.434046646438923	0.722538901435472	0.999365899110604
ds	none	0	0	0	0	5	1705	0.434046646438923	0.722538901435472	0.999365899110604
ds	none	0	0	0	0	5	1665	0.434046646438923	0.722538901435472	0.999365899110604
ds	none	0	0	0	0	20	6601	0.439316794720713	0.725834693815796	0.99844180818246
ds	none	0	0	0	0	20	6468	0.439316794720713	0.725834693815796	0.99844180818246
ds	none	0	0	0	0	20	6538	0.439316794720713	0.725834693815796	0.99844180818246
ds	none	0	0	0	0	20	6461	0.439316794720713	0.725834693815796	0.99844180818246
ds	none	0	0	0	0	20	6604	0.439316794720713	0.725834693815796	0.99844180818246
