sliding type	periodicity type	greedy	doubled edge	tol	tolCrit	steps	cpu time [ms]	Qmin	Qmean	Qmax
none	none	1	1	1e-006	0	30	37488	0.0487978583618404	0.95327292440943	0.999999964040949
none	none	1	1	1e-007	0	30	104234	0.36929956799845	0.954937491918914	0.999999964040949
none	none	1	1	1e-006	0	30	36115	0.424097406543385	0.955420457073915	0.999999964040949
none	none	1	1	1e-006	0	1	6412	0.311067884207233	0.949883871348171	0.999999964040949
none	none	1	1	1e-006	0	1	6431	0.311067889765357	0.949825626260489	0.999999964040949
none	none	1	1	1e-006	0	30	36620	0.0487978583618404	0.95327292440943	0.999999964040949
none	none	1	1	1e-006	0	30	38499	0.424097406543385	0.955420457073915	0.999999964040949
none	none	1	1	1e-006	0	30	36321	0.424097406543385	0.955420457073915	0.999999964040949
none	none	1	1	1e-006	0	30	30113	0.424097406543385	0.955420457073915	0.999999964040949
none	none	1	1	0.001	0	1	42883	-5.60401605256265	nan	17.4190535236822
