sliding type	periodicity type	greedy	doubled edge	tol	tolCrit	steps	cpu time [ms]	Qmin	Qmean	Qmax
none	none	0	0	0	0	1	202	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	177	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	181	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	180	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	1	195	-1.53795609714338	nan	0.991267705097502
none	none	0	0	0	0	2	374	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	385	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	374	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	379	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	2	380	0.0268889701746222	0.542003885015382	0.993385677728492
none	none	0	0	0	0	3	544	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	562	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	565	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	551	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	3	590	0.0382976833326703	0.547694759095861	0.993885950936324
none	none	0	0	0	0	4	841	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	809	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	766	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	748	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	4	718	0.0436606488230779	0.550885237770302	0.99409708541647
none	none	0	0	0	0	5	960	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	969	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	963	0.046801529543435	0.552916584950828	0.994211183024272
none	none	0	0	0	0	5	951	0.046801529543435	0.552916584950828	0.994211183024272
