sliding type	periodicity type	greedy	doubled edge	tol	tolCrit	steps	cpu time [ms]	Qmin	Qmean	Qmax
none	none	0	0	0	0	5	745	0.0176676622119288	0.543368375434173	0.995459153337194
none	none	0	0	0	0	5	730	0.0176676622119288	0.543368375434173	0.995459153337194
none	none	0	0	0	0	5	814	0.0176676622119288	0.543368375434173	0.995459153337194
none	none	0	0	0	0	5	741	0.0176676622119288	0.543368375434173	0.995459153337194
none	none	0	0	0	0	5	745	0.0176676622119288	0.543368375434173	0.995459153337194
none	none	0	0	0	0	20	2932	0.0361776643986763	0.547324214275771	0.995617218315637
none	none	0	0	0	0	20	2922	0.0361776643986763	0.547324214275771	0.995617218315637
none	none	0	0	0	0	20	2931	0.0361776643986763	0.547324214275771	0.995617218315637
none	none	0	0	0	0	20	2924	0.0361776643986763	0.547324214275771	0.995617218315637
none	none	0	0	0	0	20	2926	0.0361776643986763	0.547324214275771	0.995617218315637
ps	none	0	0	0	0	5	759	0.164071299804001	0.587948280136227	0.994143217816303
ps	none	0	0	0	0	5	724	0.164071299804001	0.587948280136227	0.994143217816303
ps	none	0	0	0	0	5	754	0.164071299804001	0.587948280136227	0.994143217816303
ps	none	0	0	0	0	5	739	0.164071299804001	0.587948280136227	0.994143217816303
ps	none	0	0	0	0	5	783	0.164071299804001	0.587948280136227	0.994143217816303
ps	none	0	0	0	0	20	3264	0.193020117763761	0.595631590993099	0.996293631791475
ps	none	0	0	0	0	20	2984	0.193020117763761	0.595631590993099	0.996293631791475
ps	none	0	0	0	0	20	2957	0.193020117763761	0.595631590993099	0.996293631791475
ps	none	0	0	0	0	20	2960	0.193020117763761	0.595631590993099	0.996293631791475
ps	none	0	0	0	0	20	2950	0.193020117763761	0.595631590993099	0.996293631791475
ds	none	0	0	0	0	5	1649	0.231472182813024	0.610060199482747	0.997421423580054
ds	none	0	0	0	0	5	1754	0.231472182813024	0.610060199482747	0.997421423580054
ds	none	0	0	0	0	5	1674	0.231472182813024	0.610060199482747	0.997421423580054
ds	none	0	0	0	0	5	1701	0.231472182813024	0.610060199482747	0.997421423580054
ds	none	0	0	0	0	5	1640	0.231472182813024	0.610060199482747	0.997421423580054
ds	none	0	0	0	0	20	6560	0.251576822032698	0.620320560897754	0.993658110725246
ds	none	0	0	0	0	20	6475	0.251576822032698	0.620320560897754	0.993658110725246
ds	none	0	0	0	0	20	6449	0.251576822032698	0.620320560897754	0.993658110725246
ds	none	0	0	0	0	20	6475	0.251576822032698	0.620320560897754	0.993658110725246
ds	none	0	0	0	0	20	6465	0.251576822032698	0.620320560897754	0.993658110725246
