step	level	max error	mean error	time
0	0	0.118681	0.0274039	5.71903	4
0	1	0.072619	0.00438349	6.397	8
0	2	0.055706	0.0065915	6.64499	4
0	3	0.0401666	0.0076317	6.90002	4
0	4	0.0318624	0.00720235	7.12099	4
0	5	0.0316606	0.0038236	7.37099	4
0	6	0.0272827	0.0048078	7.60503	4
0	7	0.0224912	0.00372981	7.843	4
0	8	0.0152531	0.00202149	10.223	16
0	9	0.014755	0.00223105	12.3961	16
0	10	0.0138838	0.00131065	14.56	16
0	11	0.0122316	0.00229908	15.182	8
0	12	0.0118628	0.00134313	15.408	4
0	13	0.0106032	0.00134107	17.618	16
0	14	0.00803027	0.00132964	19.758	16
0	15	0.00510936	0.000771793	27.991	32
0	16	0.0024676	0.000311011	58.88	64
0	17	0.0017165	0.000256359	88.795	64
0	18	0.00127344	0.000148995	118.551	64
0	19	0.000674432	7.55914e-005	233.172	128
