step	level	max error	mean error	time
0	0	0.118681	0.0274039	5.26505	4
0	1	0.072619	0.00438349	5.91404	8
0	2	0.055706	0.0065915	6.14304	4
0	3	0.0401666	0.0076317	6.375	4
0	4	0.0318624	0.00720235	6.59604	4
0	5	0.0316606	0.0038236	6.825	4
0	6	0.0272827	0.0048078	7.039	4
0	7	0.0224912	0.00372981	7.25704	4
0	8	0.0152531	0.00202149	9.4996	16
0	9	0.014755	0.00223105	11.7646	16
0	10	0.0138838	0.00131065	14.0446	16
0	11	0.0122316	0.00229908	14.7471	8
0	12	0.0118628	0.00134313	14.9931	4
0	13	0.0102899	0.00173217	16.3511	12
0	14	0.0091791	0.00143573	17.8007	12
0	15	0.00805086	0.00133134	19.3037	12
0	16	0.00714345	0.000771326	24.1037	24
0	17	0.00657102	0.000787258	27.4197	20
0	18	0.00526225	0.000575175	33.9368	28
0	19	0.00450885	0.000537465	37.2207	20
0	20	0.00400341	0.000575208	44.9677	32
0	21	0.00364397	0.000552976	48.4827	20
0	22	0.00344187	0.000396675	51.8328	20
0	23	0.0032056	0.000491928	54.0467	16
0	24	0.0031346	0.000448192	58.7238	24
0	25	0.00301452	0.00042512	62.2489	20
0	26	0.00299095	0.000399239	64.6469	16
0	27	0.00291896	0.000396296	69.5695	24
0	28	0.00249556	0.000353085	77.5035	32
0	29	0.00216472	0.000382227	81.9595	24
0	30	0.00211958	0.000303489	87.8685	28
0	31	0.0021118	0.000413127	90.0615	16
0	32	0.00173217	0.000215004	99.5395	36
0	33	0.00163428	0.00022098	109.209	36
0	34	0.00154078	0.000232899	109.446	4
0	35	0.00152437	0.000195281	115.591	28
0	36	0.0014402	0.000195249	115.816	4
0	37	0.0013427	0.000195121	130.308	44
0	38	0.00117536	0.000163478	143.33	40
0	39	0.00108312	0.000153646	160.524	48
0	40	0.0010416	0.000136473	185.827	60
0	41	0.00101504	0.000148516	197.371	40
0	42	0.000918045	0.000114606	206.867	36
