step	level	max error	mean error	time
0	0	0.0264186	0.00560755	11.201	8
0	1	0.0195391	0.0024784	13.457	16
0	2	0.0191009	0.00267367	15.695	16
0	3	0.0169423	0.00234151	17.04	12
0	4	0.0163995	0.00254432	17.7229	8
0	5	0.0157647	0.00308884	18.4229	8
0	6	0.0142456	0.00243075	19.797	12
0	7	0.0139415	0.00174126	20.503	8
0	8	0.011726	0.00225427	21.9579	12
0	9	0.0104531	0.00178238	23.35	12
0	10	0.00886257	0.00109004	24.7209	12
0	11	0.00763232	0.00100402	26.8891	16
0	12	0.00746846	0.00153473	27.543	8
0	13	0.00642315	0.00104351	28.2161	8
0	14	0.00586926	0.000678124	31.474	20
0	15	0.0053343	0.000943008	35.957	24
0	16	0.00519243	0.000421663	40.429	24
0	17	0.00393592	0.000490104	43.6191	20
0	18	0.00388258	0.00054063	46.739	20
0	19	0.00377717	0.000538574	48.837	16
0	20	0.00297999	0.000439706	54.6561	28
0	21	0.00296509	0.000336181	60.514	28
0	22	0.00250281	0.000395038	66.389	28
0	23	0.00245909	0.000393496	67.0191	8
0	24	0.00234866	0.000330039	72.789	28
0	25	0.00210808	0.000284138	82.198	36
0	26	0.00188027	0.000270394	93.546	40
0	27	0.00182061	0.000250887	99.331	28
0	28	0.00165721	0.000258535	105.054	28
0	29	0.00163926	0.000279466	109.379	24
0	30	0.00163464	0.000234942	113.823	24
0	31	0.00162713	0.00018703	116.968	20
0	32	0.00141313	0.000197477	122.815	28
0	33	0.00130089	0.000194192	136.437	44
0	34	0.00117841	0.000172693	152.698	48
0	35	0.00117744	0.000157342	166.669	44
0	36	0.00116023	0.000157045	176.068	36
0	37	0.000999156	0.00015965	187.556	40
