step	level	max error	time	nr. of control nodes
0	0	0.416163	11	2
0	0	0.45595	28	4
0	0	0.247531	45	6
0	0	0.090812	63	8
0	0	0.0806835	79	10
0	0	0.0245378	96	12
0	0	0.0239939	115	14
0	0	0.0155909	135	16
0	1	0.0154182	149	2
0	1	0.026079	155	4
0	1	0.0132309	161	6
0	1	0.011545	168	8
0	1	0.00908091	175	10
0	1	0.017053	182	12
0	1	0.0114767	189	14
0	1	0.0142395	198	16
0	1	0.00559647	207	18
0	1	0.00382483	217	20
0	1	0.00313187	226	22
0	1	0.00236789	239	24
0	1	0.00151302	250	26
0	1	0.00135765	263	28
0	1	0.00127768	279	30
0	1	0.000932783	294	32
0	1	0.000772482	314	34
0	2	0.00117985	320	2
0	2	0.00221534	325	4
0	2	0.00143686	330	6
0	2	0.00236457	337	8
0	2	0.00115254	344	10
0	2	0.00222442	350	12
0	2	0.00137965	359	14
0	2	0.00104338	367	16
0	2	0.00118786	376	18
0	2	0.00172032	387	20
0	2	0.000957641	397	22
0	2	0.00106962	408	24
0	2	0.000907155	421	26
0	2	0.000771983	432	28
0	2	0.000796484	451	30
0	2	0.000651828	464	32
0	2	0.00059013	484	34
0	2	0.000550968	504	36
0	2	0.000390259	521	38
0	2	0.000364684	539	40
0	2	0.000259416	558	42
0	2	0.000244576	581	44
0	2	0.000189763	605	46
0	2	0.000179468	630	48
0	2	0.000172249	657	50
0	2	0.000158572	684	52
0	2	0.000144668	712	54
0	2	0.000137701	745	56
0	2	0.000133425	782	58
0	2	0.000171325	813	60
0	2	0.000116451	846	62
0	2	0.000122304	880	64
0	2	0.0001185	923	66
0	2	9.30351e-005	964	68
0	2	8.42283e-005	1010	70
0	2	8.80841e-005	1060	72
0	2	7.63143e-005	1120	74
0	2	7.16981e-005	1186	76
0	2	6.0245e-005	1252	78
0	2	5.40061e-005	1324	80
0	2	5.02521e-005	1391	82
0	2	4.54662e-005	1462	84
0	2	4.19074e-005	1542	86
0	2	3.24115e-005	1624	88
0	3	5.02399e-005	1630	2
0	3	9.93301e-005	1636	4
0	3	7.39974e-005	1645	6
0	3	0.000102402	1653	8
0	3	6.35489e-005	1659	10
0	3	9.51544e-005	1668	12
0	3	0.000102971	1677	14
0	3	6.25858e-005	1686	16
0	3	0.000119424	1697	18
0	3	4.43007e-005	1709	20
0	3	4.15885e-005	1721	22
0	3	7.90021e-005	1736	24
0	3	6.89701e-005	1753	26
0	3	9.75925e-005	1769	28
0	3	3.6278e-005	1789	30
0	3	3.58524e-005	1806	32
0	3	3.34081e-005	1827	34
0	3	4.68886e-005	1844	36
0	3	4.44801e-005	1862	38
0	3	2.85774e-005	1878	40
0	3	2.70636e-005	1898	42
0	3	2.68205e-005	1919	44
0	3	2.58657e-005	1938	46
0	3	2.86323e-005	1959	48
0	3	3.24933e-005	1988	50
0	3	2.55387e-005	2013	52
0	3	2.65304e-005	2045	54
0	3	2.49041e-005	2075	56
0	3	2.17039e-005	2114	58
0	3	2.4913e-005	2149	60
0	3	1.95083e-005	2193	62
0	3	2.12167e-005	2239	64
0	3	5.56361e-005	2291	66
0	3	2.55498e-005	2349	68
0	3	2.0458e-005	2399	70
0	3	2.11938e-005	2446	72
0	3	1.46773e-005	2505	74
0	3	1.73711e-005	2566	76
0	3	2.16346e-005	2629	78
0	3	1.87005e-005	2689	80
0	3	1.89766e-005	2748	82
0	3	1.47415e-005	2811	84
0	3	1.28715e-005	2871	86
0	3	1.17052e-005	2940	88
0	3	3.45227e-005	3006	90
0	3	1.22612e-005	3072	92
0	3	1.30579e-005	3147	94
0	3	1.3911e-005	3221	96
0	3	1.74955e-005	3316	98
0	3	1.16659e-005	3404	100
0	3	1.0409e-005	3496	102
0	3	1.01033e-005	3592	104
0	3	9.47007e-006	3699	106
0	3	8.29581e-006	3804	108
0	3	8.19257e-006	3904	110
0	3	8.14722e-006	4014	112
0	3	1.32212e-005	4126	114
0	3	9.31693e-006	4258	116
0	3	7.10039e-006	4376	118
0	3	6.45601e-006	4505	120
0	3	6.1166e-006	4652	122
0	3	5.89115e-006	4800	124
0	3	8.58587e-006	4938	126
0	3	5.12695e-006	5085	128
0	3	4.86631e-006	5254	130
0	3	4.75926e-006	5413	132
0	3	4.68081e-006	5585	134
0	3	5.82586e-006	5762	136
0	3	3.76031e-006	5940	138
0	3	4.57908e-006	6138	140
0	3	3.18355e-006	6337	142
0	3	3.17851e-006	6522	144
0	3	3.17826e-006	6736	146
0	3	3.26752e-006	6933	148
0	3	3.89135e-006	7133	150
0	3	2.89965e-006	7367	152
0	3	2.70564e-006	7578	154
0	3	2.61814e-006	7820	156
0	3	2.56466e-006	8103	158
0	3	2.65627e-006	8377	160
0	3	2.29912e-006	8653	162
0	3	2.13643e-006	8944	164
0	3	1.84446e-006	9236	166
0	3	1.7961e-006	9508	168
0	3	1.73549e-006	9816	170
0	3	1.7056e-006	10115	172
0	3	1.68353e-006	10428	174
0	3	1.51695e-006	10743	176
0	4	3.24258e-006	10748	2
0	4	5.28393e-006	10755	4
0	4	5.86682e-006	10760	6
0	4	5.09955e-006	10769	8
0	4	5.12501e-006	10776	10
0	4	3.32402e-006	10785	12
0	4	5.29222e-006	10797	14
0	4	3.49493e-006	10809	16
0	4	3.20499e-006	10822	18
0	4	3.93359e-006	10832	20
0	4	9.21347e-006	10845	22
0	4	4.02998e-006	10860	24
0	4	3.19801e-006	10871	26
0	4	3.4996e-006	10887	28
0	4	2.61559e-006	10902	30
0	4	5.67159e-006	10919	32
0	4	5.78652e-006	10936	34
0	4	2.48673e-006	10951	36
0	4	5.79991e-006	10969	38
0	4	3.81149e-006	10987	40
0	4	2.75555e-006	11007	42
0	4	2.54176e-006	11027	44
0	4	5.35171e-006	11050	46
0	4	3.69256e-006	11073	48
0	4	2.79812e-006	11098	50
0	4	3.26111e-006	11123	52
0	4	5.20294e-006	11150	54
0	4	2.91957e-006	11177	56
0	4	4.02161e-006	11209	58
0	4	2.64646e-006	11243	60
0	4	2.42283e-006	11290	62
0	4	4.4962e-006	11342	64
0	4	2.3159e-006	11391	66
0	4	2.47846e-006	11440	68
0	4	2.07483e-006	11482	70
0	4	1.99863e-006	11524	72
0	4	2.3356e-006	11567	74
0	4	1.97983e-006	11618	76
0	4	5.47981e-006	11677	78
0	4	3.34006e-006	11732	80
0	4	1.83586e-006	11799	82
0	4	1.80743e-006	11859	84
0	4	1.7922e-006	11925	86
0	4	3.26966e-006	11992	88
0	4	1.67242e-006	12059	90
0	4	2.69906e-006	12129	92
0	4	1.65995e-006	12197	94
0	4	2.35817e-006	12275	96
0	4	2.28571e-006	12369	98
0	4	1.63404e-006	12456	100
0	4	1.55412e-006	12542	102
0	4	1.68111e-006	12637	104
0	4	1.56328e-006	12729	106
0	4	1.47382e-006	12835	108
0	4	1.45196e-006	12944	110
0	4	1.40305e-006	13056	112
0	4	1.6512e-006	13163	114
0	4	3.01845e-006	13279	116
0	4	1.28806e-006	13403	118
0	4	1.94317e-006	13533	120
0	4	1.20122e-006	13661	122
0	4	1.38183e-006	13786	124
0	4	1.42407e-006	13922	126
0	4	1.57169e-006	14055	128
0	4	1.12635e-006	14203	130
0	4	1.02498e-006	14363	132
0	4	1.00714e-006	14511	134
0	4	1.58844e-006	14669	136
0	4	1.00441e-006	14838	138
0	4	9.71705e-007	14999	140
0	4	9.64751e-007	15168	142
0	4	9.18418e-007	15353	144
0	4	9.0178e-007	15590	146
0	4	2.13241e-006	15802	148
0	4	8.8868e-007	16024	150
0	4	8.78834e-007	16237	152
0	4	8.56484e-007	16463	154
0	4	8.55943e-007	16699	156
0	4	1.38124e-006	17001	158
0	4	8.07144e-007	17222	160
0	4	7.60363e-007	17469	162
0	4	7.24006e-007	17712	164
0	4	6.95203e-007	17973	166
0	4	6.78369e-007	18220	168
0	4	6.63115e-007	18496	170
0	4	6.50789e-007	18796	172
0	4	1.41418e-006	19136	174
0	4	7.85535e-007	19484	176
0	4	6.69962e-007	19836	178
0	4	6.2601e-007	20205	180
0	4	5.99947e-007	20567	182
0	4	6.20779e-007	20925	184
0	4	8.82332e-007	21292	186
0	4	5.74835e-007	21698	188
0	4	5.72274e-007	22067	190
