step	level	max error	time	nr. of control nodes
0	0	0.416163	12	2
0	0	0.45595	29	4
0	0	0.247531	45	6
0	0	0.090812	60	8
0	0	0.0806835	76	10
0	0	0.0245378	95	12
0	1	0.034202	110	2
0	1	0.0395943	116	4
0	1	0.0247022	122	6
0	1	0.0234917	128	8
0	1	0.0269722	134	10
0	1	0.0167095	141	12
0	1	0.0127125	149	14
0	1	0.0068989	158	16
0	1	0.00756195	168	18
0	1	0.00532062	178	20
0	1	0.00451831	188	22
0	1	0.00219573	199	24
0	2	0.0055626	204	2
0	2	0.00509681	209	4
0	2	0.00308902	215	6
0	2	0.00477935	220	8
0	2	0.0034792	227	10
0	2	0.00308207	235	12
0	2	0.00315864	243	14
0	2	0.00270195	259	16
0	2	0.00255542	268	18
0	2	0.00206239	278	20
0	2	0.0019016	289	22
0	2	0.00178345	301	24
0	2	0.00208571	313	26
0	2	0.00114997	326	28
0	2	0.000957219	339	30
0	2	0.000961335	353	32
0	2	0.000895065	371	34
0	2	0.000769611	387	36
0	2	0.000637919	401	38
0	2	0.000480949	421	40
0	2	0.000378605	440	42
0	2	0.000317538	458	44
0	2	0.000294213	484	46
0	2	0.000277146	508	48
0	2	0.000274226	532	50
0	2	0.000293076	556	52
0	2	0.000222973	584	54
0	2	0.000170654	613	56
0	3	0.000242499	618	2
0	3	0.00238908	623	4
0	3	0.000976945	630	6
0	3	0.000379036	636	8
0	3	0.000485409	642	10
0	3	0.000449817	648	12
0	3	0.000780897	655	14
0	3	0.000588305	664	16
0	3	0.000316525	674	18
0	3	0.000305738	683	20
0	3	0.000263859	696	22
0	3	0.000246169	708	24
0	3	0.000206191	720	26
0	3	0.00020409	733	28
0	3	0.000169606	745	30
0	3	0.000333503	759	32
0	3	0.000304654	775	34
0	3	0.000165682	794	36
0	3	0.000193921	812	38
0	3	0.000173688	829	40
0	3	0.000131763	848	42
0	3	0.000125466	866	44
0	3	0.000158893	888	46
0	3	0.00011912	909	48
0	3	0.000160922	936	50
0	3	0.0001182	963	52
0	3	0.000102805	991	54
0	3	0.000242984	1025	56
0	3	9.73963e-005	1058	58
0	3	0.000113647	1094	60
0	3	0.000103146	1129	62
0	3	8.63725e-005	1168	64
0	3	8.23673e-005	1209	66
0	3	6.50051e-005	1250	68
0	3	0.000112278	1289	70
0	3	5.74024e-005	1331	72
0	3	5.44452e-005	1379	74
0	3	5.37912e-005	1422	76
0	3	4.93238e-005	1477	78
0	3	8.6346e-005	1531	80
0	3	5.67014e-005	1592	82
