step	level	max error	time	nr. of control nodes
0	0	0.416163	11	2
0	0	0.45595	27	4
0	0	0.247531	42	6
0	0	0.090812	58	8
0	1	0.501985	72	2
0	1	4.6777	77	4
0	1	1.98886	82	6
0	1	0.761491	88	8
0	1	0.755356	93	10
0	1	0.522281	103	12
0	1	0.2112	113	14
0	1	0.170231	120	16
0	1	0.11962	130	18
0	1	0.100994	139	20
0	1	0.0950883	149	22
0	1	0.264894	159	24
0	1	0.0898312	171	26
0	1	0.088029	184	28
0	1	0.0813952	198	30
0	1	0.0459596	215	32
0	1	0.0322681	232	34
0	2	0.0446509	237	2
0	2	0.568135	243	4
0	2	0.25418	249	6
0	2	0.219612	259	8
0	2	0.119672	269	10
0	2	0.084171	279	12
0	2	0.0561865	286	14
0	2	0.222362	296	16
0	2	0.101812	305	18
0	2	0.0575838	315	20
0	2	0.0629786	325	22
0	2	0.0246103	336	24
0	2	0.0221445	348	26
0	2	0.0234503	363	28
0	2	0.0218434	377	30
0	2	0.0191892	394	32
0	2	0.0300542	412	34
0	2	0.0272751	428	36
0	2	0.0180619	447	38
0	2	0.0128308	466	40
0	3	0.0167338	472	2
0	3	0.171971	477	4
0	3	0.100156	484	6
0	3	0.0604437	490	8
0	3	0.0456595	496	10
0	3	0.0297003	504	12
0	3	0.0165958	512	14
0	3	0.0168078	523	16
0	3	0.0209888	534	18
0	3	0.0126796	543	20
0	3	0.0114603	553	22
0	3	0.0151871	566	24
0	3	0.0109719	577	26
0	3	0.00824383	589	28
0	3	0.00757219	605	30
0	3	0.00684442	622	32
0	3	0.00666949	641	34
0	3	0.00604342	657	36
0	4	0.007849	664	2
0	4	0.012391	672	4
0	4	0.0111909	680	6
0	4	0.0495355	688	8
0	4	0.0220727	702	10
0	4	0.0155415	719	12
0	4	0.0157113	734	14
0	4	0.00759905	749	16
0	4	0.0100528	762	18
0	4	0.00977315	778	20
0	4	0.0106955	792	22
0	4	0.00470166	805	24
0	4	0.0293657	824	26
0	4	0.011796	838	28
0	4	0.00597679	853	30
0	4	0.00511103	867	32
0	4	0.00595578	883	34
0	4	0.00498013	898	36
0	4	0.0042724	914	38
0	4	0.00501158	934	40
0	4	0.00373941	955	42
0	4	0.00402764	975	44
0	4	0.0038663	998	46
0	4	0.00492585	1022	48
0	4	0.00335117	1053	50
0	4	0.00241138	1084	52
0	5	0.00454579	1089	2
0	5	0.0113928	1096	4
0	5	0.00717267	1103	6
0	5	0.00624295	1110	8
0	5	0.00454837	1117	10
