step	level	max error	time	nr. of control nodes
0	0	0.351469	5	1
0	0	0.489155	9	2
0	0	0.282204	14	3
0	0	0.402445	18	4
0	0	0.172208	23	5
0	0	0.124242	28	6
0	0	0.158498	33	7
0	0	0.141168	41	8
0	0	0.168358	47	9
0	0	0.0612545	54	10
0	0	0.045997	60	11
0	0	0.0374113	65	12
0	0	0.0353677	72	13
0	0	0.0347272	79	14
0	0	0.0303963	86	15
0	0	0.0255904	92	16
0	0	0.0144992	100	17
0	0	0.0209804	108	18
0	0	0.0102759	116	19
0	0	0.00861283	124	20
0	0	0.00742215	133	21
0	0	0.00644061	142	22
0	0	0.00490147	150	23
0	0	0.00448898	161	24
0	0	0.00353458	171	25
0	0	0.00320367	180	26
0	0	0.00333519	198	27
0	0	0.00305998	208	28
0	0	0.00301567	220	29
0	0	0.00283785	231	30
0	0	0.00311644	243	31
0	0	0.00280042	257	32
0	0	0.0027789	269	33
0	0	0.00259607	286	34
0	0	0.00229216	301	35
0	0	0.00168393	317	36
0	0	0.00159417	331	37
0	0	0.00153177	345	38
0	0	0.00124747	359	39
0	0	0.0011324	375	40
0	0	0.00105468	393	41
0	0	0.00101909	413	42
0	0	0.00101434	434	43
0	0	0.00104707	451	44
0	0	0.000899621	470	45
0	0	0.000856379	488	46
0	0	0.000656116	508	47
0	0	0.000635556	526	48
0	0	0.000542602	545	49
0	0	0.000509351	566	50
0	0	0.000357763	586	51
0	0	0.000330538	608	52
0	0	0.000237099	629	53
0	0	0.000230885	653	54
0	0	0.000220439	677	55
0	0	0.000213166	701	56
0	0	0.00024031	725	57
0	0	0.000208889	756	58
0	0	0.000196045	785	59
0	0	0.000184162	813	60
0	0	0.000177235	841	61
0	0	0.000161896	868	62
0	0	0.000160406	896	63
0	0	0.000157131	927	64
0	0	0.000152103	957	65
0	0	0.000147497	989	66
0	0	0.000140755	1024	67
0	0	0.000140511	1060	68
0	0	0.000139789	1105	69
0	0	0.00013622	1157	70
0	0	0.000138418	1209	71
0	0	0.000134729	1260	72
0	0	0.000118778	1320	73
0	0	0.000118696	1378	74
0	0	0.000108254	1433	75
0	0	0.000108	1490	76
0	0	0.000104754	1547	77
0	0	0.000103687	1609	78
0	0	9.78578e-005	1665	79
0	0	8.70622e-005	1726	80
0	0	8.62317e-005	1807	81
0	0	8.30951e-005	1870	82
0	0	7.7383e-005	1923	83
0	0	6.92347e-005	1974	84
0	0	5.91864e-005	2029	85
0	0	5.85905e-005	2088	86
0	0	5.36245e-005	2150	87
0	0	5.21835e-005	2207	88
0	0	4.64502e-005	2267	89
0	0	4.28507e-005	2326	90
0	0	4.06185e-005	2384	91
0	0	3.83924e-005	2477	92
0	0	3.46097e-005	2550	93
0	0	3.41766e-005	2629	94
0	0	2.89514e-005	2697	95
0	0	2.80377e-005	2766	96
0	0	2.78145e-005	2843	97
0	0	2.60699e-005	2916	98
0	0	2.12235e-005	2992	99
0	0	1.81076e-005	3072	100
0	0	1.97028e-005	3158	101
0	0	1.6571e-005	3241	102
0	0	1.57745e-005	3329	103
0	0	1.57326e-005	3418	104
0	0	1.52602e-005	3509	105
0	0	1.36617e-005	3600	106
0	0	1.28147e-005	3690	107
0	0	1.22466e-005	3778	108
0	0	1.19857e-005	3869	109
0	0	1.14862e-005	3963	110
0	0	1.50372e-005	4060	111
0	0	1.51943e-005	4175	112
0	0	1.23105e-005	4283	113
0	0	1.10064e-005	4402	114
0	0	1.11201e-005	4506	115
0	0	1.08868e-005	4615	116
0	0	1.04279e-005	4750	117
0	0	9.66146e-006	4856	118
0	0	9.13823e-006	4962	119
0	0	8.74623e-006	5073	120
0	0	9.72633e-006	5203	121
0	0	9.30822e-006	5362	122
0	0	8.37745e-006	5542	123
0	0	8.35797e-006	5683	124
0	0	8.35727e-006	5812	125
0	0	9.94249e-006	5939	126
0	0	8.3496e-006	6072	127
0	0	7.79925e-006	6219	128
0	0	7.31702e-006	6355	129
0	0	8.8786e-006	6500	130
0	0	7.16892e-006	6637	131
0	0	7.10012e-006	6788	132
0	0	6.99493e-006	6930	133
0	0	6.96135e-006	7069	134
0	0	6.75071e-006	7228	135
0	0	6.68664e-006	7375	136
0	0	6.35581e-006	7527	137
0	0	7.97157e-006	7677	138
0	0	7.73329e-006	7846	139
0	0	5.89095e-006	8005	140
0	0	5.21549e-006	8168	141
0	0	5.19135e-006	8344	142
0	0	4.93707e-006	8515	143
0	0	4.84288e-006	8687	144
0	0	4.78955e-006	8879	145
0	0	6.18524e-006	9059	146
0	0	6.31234e-006	9246	147
0	0	4.5741e-006	9441	148
0	0	4.37605e-006	9728	149
0	0	4.34747e-006	9944	150
0	0	4.15091e-006	10137	151
0	0	4.14746e-006	10348	152
0	0	4.07833e-006	10556	153
0	0	3.8685e-006	10759	154
0	0	3.75774e-006	10972	155
0	0	3.55218e-006	11186	156
0	0	3.36382e-006	11413	157
0	0	3.33449e-006	11634	158
0	0	3.24207e-006	11916	159
0	0	3.21901e-006	12177	160
0	0	2.9706e-006	12495	161
0	0	2.94433e-006	12754	162
0	0	3.20844e-006	13021	163
0	0	2.89062e-006	13263	164
0	0	2.62078e-006	13513	165
0	0	2.74426e-006	13763	166
0	0	2.58139e-006	14018	167
0	0	2.50964e-006	14259	168
0	0	2.48853e-006	14531	169
0	0	2.27006e-006	14787	170
0	0	2.22383e-006	15085	171
0	0	2.1717e-006	15376	172
0	0	2.12836e-006	15646	173
0	0	2.20141e-006	15969	174
0	0	1.73395e-006	16281	175
0	0	1.70681e-006	16626	176
0	0	1.6322e-006	16940	177
0	0	1.60719e-006	17290	178
