step	level	max error	time	nr. of control nodes
0	0	0.351469	5	1
0	0	0.489155	10	2
0	0	0.282204	15	3
0	0	0.402445	21	4
0	0	0.172208	26	5
0	0	0.124242	31	6
0	0	0.158498	36	7
0	0	0.141168	40	8
0	0	0.168358	46	9
0	0	0.0612545	52	10
0	0	0.045997	59	11
0	0	0.0374113	65	12
0	0	0.0353677	71	13
0	0	0.0347272	77	14
0	0	0.0303963	84	15
0	0	0.0255904	91	16
0	0	0.0144992	98	17
0	0	0.0209804	107	18
0	0	0.0102759	115	19
0	0	0.00861283	123	20
0	0	0.00742215	133	21
0	0	0.00644061	141	22
0	0	0.00490147	150	23
0	0	0.00448898	161	24
0	0	0.00353458	172	25
0	0	0.00320367	183	26
0	0	0.00333519	192	27
0	0	0.00305998	203	28
0	0	0.00301567	213	29
0	0	0.00283785	228	30
0	0	0.00311644	239	31
0	0	0.00280042	254	32
0	0	0.0027789	266	33
0	0	0.00259607	281	34
0	0	0.00229216	295	35
0	0	0.00168393	312	36
0	0	0.00159417	328	37
0	0	0.00153177	345	38
0	0	0.00124747	361	39
0	0	0.0011324	378	40
0	0	0.00105468	397	41
0	0	0.00101909	417	42
0	0	0.00101434	436	43
0	0	0.00104707	456	44
0	0	0.000899621	482	45
0	0	0.000856379	504	46
0	0	0.000656116	525	47
0	0	0.000635556	546	48
0	0	0.000542602	566	49
0	0	0.000509351	587	50
0	0	0.000357763	608	51
0	0	0.000330538	631	52
0	0	0.000237099	655	53
0	0	0.000230885	680	54
0	0	0.000220439	705	55
0	0	0.000213166	731	56
0	0	0.00024031	760	57
0	0	0.000208889	789	58
0	0	0.000196045	818	59
0	0	0.000184162	846	60
0	0	0.000177235	875	61
0	0	0.000161896	905	62
0	0	0.000160406	939	63
0	0	0.000157131	977	64
0	0	0.000152103	1011	65
0	0	0.000147497	1048	66
0	0	0.000140755	1092	67
0	0	0.000140511	1126	68
0	0	0.000139789	1168	69
0	0	0.00013622	1209	70
0	0	0.000138418	1245	71
0	0	0.000134729	1285	72
0	0	0.000118778	1325	73
0	0	0.000118696	1364	74
0	0	0.000108254	1406	75
0	0	0.000108	1447	76
0	0	0.000104754	1494	77
0	0	0.000103687	1542	78
0	0	9.78578e-005	1598	79
0	0	8.70622e-005	1649	80
0	0	8.62317e-005	1697	81
0	0	8.30951e-005	1747	82
0	0	7.7383e-005	1794	83
0	0	6.92347e-005	1844	84
0	0	5.91864e-005	1897	85
0	0	5.85905e-005	1957	86
0	0	5.36245e-005	2016	87
0	0	5.21835e-005	2083	88
0	0	4.64502e-005	2148	89
0	0	4.28507e-005	2210	90
0	0	4.06185e-005	2292	91
0	0	3.83924e-005	2358	92
0	0	3.46097e-005	2423	93
0	0	3.41766e-005	2511	94
0	0	2.89514e-005	2585	95
0	0	2.80377e-005	2666	96
0	0	2.78145e-005	2734	97
0	0	2.60699e-005	2806	98
0	0	2.12235e-005	2881	99
0	0	1.81076e-005	2962	100
0	0	1.97028e-005	3046	101
0	0	1.6571e-005	3137	102
0	0	1.57745e-005	3225	103
0	0	1.57326e-005	3309	104
0	0	1.52602e-005	3394	105
0	0	1.36617e-005	3484	106
0	0	1.28147e-005	3577	107
0	0	1.22466e-005	3676	108
0	0	1.19857e-005	3773	109
0	0	1.14862e-005	3869	110
0	0	1.50372e-005	3973	111
0	0	1.51943e-005	4076	112
0	0	1.23105e-005	4193	113
0	0	1.10064e-005	4311	114
0	0	1.11201e-005	4415	115
0	0	1.08868e-005	4534	116
0	0	1.04279e-005	4650	117
0	0	9.66146e-006	4754	118
0	0	9.13823e-006	4869	119
0	0	8.74623e-006	4991	120
0	0	9.72633e-006	5120	121
0	0	9.30822e-006	5254	122
0	0	8.37745e-006	5387	123
0	0	8.35797e-006	5506	124
0	0	8.35727e-006	5645	125
0	0	9.94249e-006	5776	126
0	0	8.3496e-006	5935	127
0	0	7.79925e-006	6088	128
0	1	1.22517e-005	6092	1
0	1	1.51832e-005	6096	2
0	1	3.32425e-005	6098	3
0	1	2.8098e-005	6101	4
0	1	1.84118e-005	6105	5
0	1	1.4884e-005	6108	6
0	1	1.90993e-005	6113	7
0	1	1.50421e-005	6118	8
0	1	1.50523e-005	6123	9
0	1	1.25559e-005	6128	10
0	1	1.72784e-005	6133	11
0	1	1.16968e-005	6139	12
0	1	1.8475e-005	6145	13
0	1	1.66472e-005	6151	14
0	1	1.00121e-005	6157	15
0	1	1.59408e-005	6163	16
0	1	1.28487e-005	6168	17
0	1	1.24263e-005	6174	18
0	1	1.09862e-005	6181	19
0	1	9.14004e-006	6188	20
0	1	1.17866e-005	6195	21
0	1	1.38665e-005	6202	22
0	1	1.06529e-005	6210	23
0	1	9.15644e-006	6218	24
0	1	1.10017e-005	6225	25
0	1	9.14892e-006	6235	26
0	1	1.25786e-005	6244	27
0	1	9.50875e-006	6252	28
0	1	1.10458e-005	6268	29
0	1	9.09772e-006	6278	30
0	1	1.51072e-005	6288	31
0	1	1.1039e-005	6300	32
0	1	1.40214e-005	6311	33
0	1	1.38318e-005	6322	34
0	1	8.12908e-006	6335	35
0	1	7.64126e-006	6350	36
0	1	1.06031e-005	6364	37
0	1	1.04349e-005	6380	38
0	1	8.4659e-006	6395	39
0	1	7.52061e-006	6409	40
0	1	2.99074e-005	6424	41
0	1	1.4089e-005	6440	42
0	1	1.02211e-005	6457	43
0	1	4.01896e-005	6474	44
0	1	1.62177e-005	6492	45
0	1	8.09942e-006	6509	46
0	1	7.52075e-006	6529	47
0	1	1.46585e-005	6546	48
0	1	1.39666e-005	6565	49
0	1	1.65227e-005	6585	50
0	1	9.01405e-006	6604	51
0	1	8.09239e-006	6626	52
0	1	7.13146e-006	6654	53
0	1	1.47596e-005	6678	54
0	1	7.28449e-006	6707	55
0	1	1.18207e-005	6733	56
0	1	9.42157e-006	6760	57
0	1	7.08088e-006	6787	58
0	1	6.8803e-006	6813	59
0	1	6.88006e-006	6842	60
0	1	9.56959e-006	6869	61
0	1	9.07424e-006	6902	62
0	1	6.69156e-006	6936	63
0	1	6.9721e-006	6975	64
0	1	9.37338e-006	7010	65
0	1	6.41923e-006	7041	66
0	1	7.77907e-006	7074	67
0	1	6.07068e-006	7109	68
0	1	6.06403e-006	7146	69
0	1	6.03138e-006	7187	70
0	1	8.33092e-006	7225	71
0	1	6.62712e-006	7265	72
0	1	5.68331e-006	7304	73
0	1	5.56339e-006	7345	74
0	1	5.54793e-006	7385	75
0	1	5.5453e-006	7431	76
0	1	6.14244e-006	7475	77
0	1	5.62633e-006	7521	78
0	1	7.72241e-006	7567	79
0	1	6.28194e-006	7616	80
0	1	6.9444e-006	7669	81
0	1	7.91398e-006	7724	82
0	1	5.78142e-006	7782	83
0	1	5.44496e-006	7837	84
0	1	6.60035e-006	7891	85
0	1	5.4093e-006	7951	86
0	1	5.40359e-006	8015	87
0	1	8.78602e-006	8075	88
0	1	5.76893e-006	8132	89
0	1	4.87584e-006	8198	90
0	1	4.48033e-006	8257	91
0	1	4.40977e-006	8317	92
0	1	4.54697e-006	8381	93
0	1	5.07919e-006	8449	94
0	1	4.34029e-006	8521	95
0	1	4.24638e-006	8586	96
0	1	4.16048e-006	8656	97
0	1	4.11398e-006	8735	98
0	1	4.11582e-006	8814	99
0	1	3.96703e-006	8896	100
0	1	3.77005e-006	9019	101
0	1	3.84962e-006	9122	102
0	1	3.7289e-006	9250	103
0	1	3.71447e-006	9376	104
0	1	3.71133e-006	9469	105
0	1	3.56212e-006	9563	106
0	1	5.41383e-006	9663	107
0	1	3.37302e-006	9765	108
0	1	3.45526e-006	9858	109
0	1	3.36161e-006	9962	110
0	1	3.28665e-006	10065	111
0	1	3.27683e-006	10167	112
0	1	3.13895e-006	10288	113
0	1	3.1185e-006	10414	114
0	1	3.09563e-006	10531	115
0	1	3.12233e-006	10657	116
0	1	3.07449e-006	10782	117
0	1	2.99566e-006	10902	118
0	1	2.97934e-006	11018	119
0	1	3.67671e-006	11134	120
0	1	2.93989e-006	11255	121
0	1	3.05855e-006	11384	122
0	1	2.97076e-006	11508	123
0	1	2.92054e-006	11652	124
0	1	2.90628e-006	11791	125
0	1	2.83128e-006	11931	126
0	1	2.81378e-006	12062	127
0	1	2.7858e-006	12199	128
0	2	4.8579e-006	12206	1
0	2	3.19059e-005	12209	2
0	2	2.66098e-005	12215	3
0	2	1.22017e-005	12223	4
0	2	8.62556e-006	12227	5
0	2	8.42892e-006	12231	6
0	2	5.72747e-006	12234	7
0	2	5.5068e-006	12238	8
0	2	5.03212e-006	12243	9
0	2	4.48739e-006	12248	10
0	2	4.16687e-006	12254	11
0	2	4.02306e-006	12261	12
0	2	4.30687e-006	12266	13
0	2	1.1221e-005	12270	14
0	2	4.43287e-006	12276	15
0	2	4.18769e-006	12283	16
0	2	4.37893e-006	12289	17
0	2	4.03106e-006	12295	18
0	2	3.6144e-005	12302	19
0	2	2.85236e-005	12310	20
0	2	1.48416e-005	12320	21
0	2	1.6099e-005	12330	22
0	2	6.53511e-006	12339	23
0	2	1.0358e-005	12350	24
0	2	4.99806e-006	12362	25
0	2	4.68186e-006	12370	26
0	2	4.511e-006	12379	27
0	2	4.0025e-006	12388	28
0	2	3.89237e-006	12398	29
0	2	5.84456e-006	12409	30
0	2	4.51775e-006	12418	31
0	2	4.27938e-006	12429	32
0	2	5.23455e-006	12439	33
0	2	4.22608e-006	12451	34
0	2	3.8493e-006	12463	35
0	2	5.13426e-006	12475	36
0	2	3.75557e-006	12488	37
0	2	9.16355e-006	12501	38
0	2	5.82166e-006	12516	39
0	2	5.66434e-006	12530	40
0	2	4.89631e-006	12545	41
0	2	4.12008e-006	12560	42
0	2	3.82584e-006	12577	43
0	2	3.88566e-006	12594	44
0	2	4.90132e-006	12612	45
0	2	3.83533e-006	12631	46
0	2	3.43527e-006	12649	47
0	2	7.84235e-006	12668	48
0	2	5.73241e-006	12687	49
0	2	3.74642e-006	12708	50
0	2	3.19689e-006	12728	51
0	2	3.15926e-006	12749	52
0	2	4.04638e-006	12775	53
0	2	3.14664e-006	12797	54
0	2	3.07428e-006	12820	55
0	2	5.13818e-006	12852	56
0	2	4.13503e-006	12877	57
0	2	3.42259e-006	12904	58
0	2	5.45413e-006	12931	59
0	2	5.37127e-006	12961	60
0	2	4.67239e-006	12991	61
0	2	3.33662e-006	13021	62
0	2	2.92661e-006	13052	63
0	2	2.74131e-006	13080	64
0	2	2.59411e-006	13110	65
0	2	2.52727e-006	13140	66
0	2	3.45749e-006	13173	67
0	2	2.72012e-006	13207	68
0	2	2.40207e-006	13242	69
0	2	3.94793e-006	13280	70
0	2	4.5419e-006	13327	71
0	2	2.34683e-006	13365	72
0	2	2.34498e-006	13403	73
0	2	6.44061e-006	13443	74
0	2	4.16334e-006	13482	75
0	2	5.7261e-006	13522	76
0	2	2.79846e-006	13564	77
0	2	2.64572e-006	13606	78
0	2	3.0406e-006	13651	79
0	2	2.35683e-006	13695	80
0	2	2.31118e-006	13741	81
0	2	2.30537e-006	13789	82
0	2	2.21002e-006	13840	83
0	2	2.19709e-006	13902	84
0	2	2.19289e-006	13953	85
0	2	2.24995e-006	14020	86
0	2	4.05314e-006	14074	87
0	2	3.38001e-006	14128	88
0	2	2.23058e-006	14182	89
0	2	2.38688e-006	14242	90
0	2	2.14721e-006	14301	91
0	2	2.69538e-006	14367	92
0	2	2.25998e-006	14425	93
0	2	2.12663e-006	14485	94
0	2	2.10943e-006	14546	95
0	2	2.31538e-006	14611	96
0	2	2.08974e-006	14676	97
0	2	2.07891e-006	14744	98
0	2	2.07505e-006	14816	99
0	2	2.06788e-006	14897	100
0	2	2.20445e-006	14973	101
0	2	2.04209e-006	15050	102
0	2	2.01581e-006	15129	103
0	2	2.01244e-006	15209	104
0	2	1.81707e-006	15289	105
0	2	2.12263e-006	15384	106
0	2	1.81362e-006	15469	107
0	2	1.76111e-006	15554	108
0	2	1.75451e-006	15641	109
0	2	1.76023e-006	15729	110
0	2	1.75848e-006	15823	111
0	2	1.69691e-006	15924	112
0	2	1.69226e-006	16020	113
0	2	1.69176e-006	16117	114
0	2	1.68778e-006	16215	115
0	2	1.67899e-006	16313	116
0	2	1.65611e-006	16428	117
0	2	2.15939e-006	16529	118
0	2	2.5778e-006	16633	119
