step	level	max error	time	nr. of control nodes
0	0	0.513086	7	2
0	0	0.277331	14	4
0	0	0.210561	20	6
0	0	0.161213	27	8
0	0	0.122667	35	10
0	0	0.0395895	43	12
0	0	0.0343822	51	14
0	0	0.0284775	61	16
0	0	0.0141567	70	18
0	1	0.0173598	76	2
0	1	0.0813575	80	4
0	1	0.0317577	86	6
0	1	0.0479648	91	8
0	1	0.0243292	97	10
0	1	0.0140849	103	12
0	1	0.0126091	111	14
0	1	0.00872058	119	16
0	1	0.00761725	128	18
0	1	0.00626612	137	20
0	1	0.00645259	146	22
0	1	0.00436882	156	24
0	1	0.00365578	167	26
0	1	0.00351306	179	28
0	1	0.00352375	191	30
0	1	0.00260848	205	32
0	1	0.00237315	218	34
0	1	0.00208293	232	36
0	1	0.00220884	247	38
0	1	0.00205089	264	40
0	1	0.00108151	282	42
0	1	0.00103933	300	44
0	1	0.000749195	321	46
0	1	0.000593815	342	48
0	2	0.00261813	348	2
0	2	0.0029925	352	4
0	2	0.00202404	358	6
0	2	0.00157459	363	8
0	2	0.000868134	369	10
0	2	0.00118965	375	12
0	2	0.00100745	383	14
0	2	0.00144344	391	16
0	2	0.000800386	398	18
0	2	0.0019565	407	20
0	2	0.00130337	417	22
0	2	0.000701556	427	24
0	2	0.000770286	437	26
0	2	0.00066192	449	28
0	2	0.00063855	461	30
0	2	0.00054193	475	32
0	2	0.000476575	489	34
0	2	0.00048495	503	36
0	2	0.000594025	519	38
0	2	0.000574843	535	40
0	2	0.000667169	553	42
0	2	0.000601929	572	44
0	2	0.000513882	594	46
0	2	0.000550301	616	48
0	2	0.000577986	641	50
0	2	0.000545246	667	52
0	2	0.000319377	695	54
0	2	0.000291401	721	56
0	2	0.00030238	747	58
0	2	0.000272635	775	60
0	2	0.000429504	806	62
0	2	0.000256552	841	64
0	2	0.000188825	877	66
0	2	0.000183672	915	68
0	2	0.000180428	958	70
0	2	0.000173087	1000	72
0	2	0.000148602	1046	74
0	2	0.00033439	1100	76
0	2	0.000121711	1149	78
0	2	0.000170174	1201	80
0	2	0.000114178	1253	82
0	2	0.00010825	1313	84
0	2	0.000133344	1370	86
0	2	8.74323e-005	1431	88
0	2	8.55892e-005	1495	90
0	2	8.07371e-005	1564	92
0	2	7.53914e-005	1644	94
0	2	7.78727e-005	1715	96
0	2	6.47689e-005	1789	98
0	2	5.80413e-005	1866	100
0	2	5.56799e-005	1950	102
0	2	5.54239e-005	2036	104
0	2	4.83992e-005	2134	106
0	2	4.65944e-005	2231	108
0	2	4.08407e-005	2326	110
0	2	3.51867e-005	2431	112
0	2	3.8654e-005	2537	114
0	2	3.04202e-005	2658	116
0	2	2.80922e-005	2771	118
0	3	4.63723e-005	2776	2
0	3	4.36017e-005	2782	4
0	3	8.54034e-005	2786	6
0	3	4.11788e-005	2792	8
0	3	6.75643e-005	2798	10
0	3	5.21599e-005	2804	12
0	3	6.8233e-005	2811	14
0	3	4.14896e-005	2819	16
0	3	4.0206e-005	2827	18
0	3	7.51865e-005	2836	20
0	3	5.14502e-005	2846	22
0	3	3.6757e-005	2855	24
0	3	3.72512e-005	2866	26
0	3	3.09207e-005	2878	28
0	3	3.26359e-005	2889	30
0	3	3.88328e-005	2902	32
0	3	2.50599e-005	2917	34
0	3	9.41936e-005	2932	36
0	3	3.74129e-005	2949	38
0	3	3.73609e-005	2967	40
0	3	4.16658e-005	2985	42
0	3	5.45786e-005	3007	44
0	3	0.000137918	3029	46
0	3	5.32883e-005	3052	48
0	3	2.68448e-005	3078	50
0	3	2.44351e-005	3104	52
0	3	2.47851e-005	3136	54
0	3	2.27067e-005	3164	56
0	3	2.62638e-005	3191	58
0	3	3.8831e-005	3223	60
0	3	3.08129e-005	3253	62
0	3	2.46819e-005	3285	64
0	3	3.34359e-005	3321	66
0	3	3.42935e-005	3356	68
0	3	2.48452e-005	3395	70
0	3	2.28794e-005	3433	72
0	3	2.53493e-005	3474	74
0	3	1.88387e-005	3520	76
0	3	1.8506e-005	3569	78
0	3	1.71538e-005	3621	80
0	3	4.44834e-005	3684	82
0	3	2.00403e-005	3739	84
0	3	1.61225e-005	3795	86
0	3	1.84589e-005	3855	88
0	3	1.5376e-005	3920	90
0	3	1.57547e-005	3989	92
0	3	1.64486e-005	4060	94
0	3	1.44638e-005	4143	96
0	3	1.37845e-005	4220	98
0	3	2.13712e-005	4299	100
0	3	1.26929e-005	4382	102
0	3	1.51142e-005	4469	104
0	3	1.69082e-005	4558	106
0	3	1.56993e-005	4661	108
0	3	1.79909e-005	4759	110
0	3	1.20587e-005	4862	112
0	3	1.24648e-005	4969	114
