step	level	max error	time	nr. of control nodes
0	0	0.513086	7	2
0	0	0.277331	14	4
0	0	0.210561	20	6
0	0	0.161213	27	8
0	0	0.122667	34	10
0	0	0.0395895	42	12
0	0	0.0343822	50	14
0	0	0.0284775	58	16
0	0	0.0141567	68	18
0	0	0.00874385	77	20
0	0	0.00714954	89	22
0	0	0.0059239	100	24
0	0	0.00568224	113	26
0	0	0.00510157	126	28
0	0	0.00494704	139	30
0	0	0.00271781	153	32
0	0	0.00240541	167	34
0	0	0.00208086	182	36
0	0	0.0018738	198	38
0	0	0.00157278	217	40
0	0	0.00157098	238	42
0	0	0.00144856	258	44
0	0	0.00110477	279	46
0	0	0.00101697	299	48
0	0	0.000857846	323	50
0	0	0.000810968	348	52
0	0	0.000767921	375	54
0	0	0.000447958	402	56
0	0	0.000427656	430	58
0	0	0.000313495	459	60
0	0	0.000270999	491	62
0	0	0.000253892	525	64
0	0	0.000310135	567	66
0	0	0.00025332	606	68
0	0	0.000229515	648	70
0	0	0.000193057	688	72
0	0	0.000182858	733	74
0	0	0.000168981	776	76
0	0	0.000166206	823	78
0	0	0.000156529	874	80
0	0	0.000128964	926	82
0	0	0.000141045	980	84
0	0	0.000120979	1042	86
0	0	0.000119116	1101	88
0	0	0.000100356	1164	90
0	0	7.82719e-005	1231	92
0	0	7.5923e-005	1298	94
0	0	9.33217e-005	1368	96
0	0	6.54043e-005	1438	98
0	0	5.93258e-005	1512	100
0	0	5.74129e-005	1591	102
0	0	4.77452e-005	1672	104
0	0	4.6349e-005	1760	106
0	0	4.57785e-005	1850	108
0	0	2.86826e-005	1940	110
0	0	2.64114e-005	2037	112
0	0	2.17937e-005	2137	114
0	0	2.05508e-005	2239	116
0	0	1.91327e-005	2347	118
0	0	1.80157e-005	2458	120
0	0	1.64239e-005	2577	122
0	0	1.6063e-005	2702	124
0	0	1.50681e-005	2832	126
0	0	1.48703e-005	2962	128
0	1	1.79241e-005	2967	1
0	1	2.50853e-005	2971	3
0	1	1.70499e-005	2975	5
0	1	0.000294476	2980	7
0	1	0.000194609	2986	9
0	1	0.000106518	2991	11
0	1	0.000104422	2998	13
0	1	2.73971e-005	3004	15
0	1	3.62589e-005	3012	17
0	1	2.12188e-005	3020	19
0	1	2.43768e-005	3029	21
0	1	1.52325e-005	3038	23
0	1	0.000142018	3048	25
0	1	0.000110593	3060	27
0	1	4.37436e-005	3072	29
0	1	2.53369e-005	3085	31
0	1	2.47914e-005	3098	33
0	1	1.53897e-005	3113	35
0	1	2.55494e-005	3129	37
0	1	2.5689e-005	3144	39
0	1	1.88054e-005	3160	41
0	1	1.89201e-005	3183	43
0	1	1.47039e-005	3201	45
0	1	1.16841e-005	3221	47
0	1	1.23738e-005	3242	49
0	1	9.45095e-006	3266	51
0	1	9.35662e-006	3290	53
0	1	1.4873e-005	3314	55
0	1	1.55794e-005	3338	57
0	1	1.48013e-005	3366	59
0	1	1.1498e-005	3396	61
0	1	2.88523e-005	3426	63
0	1	1.26763e-005	3462	65
0	1	8.31052e-006	3496	67
0	1	8.38262e-006	3531	69
0	1	1.09061e-005	3571	71
0	1	1.92144e-005	3615	73
0	1	7.95386e-006	3661	75
0	1	8.00759e-006	3705	77
0	1	6.2959e-006	3751	79
0	1	6.76291e-006	3802	81
0	1	7.67744e-006	3854	83
0	1	6.13822e-006	3910	85
0	1	1.36172e-005	3965	87
0	1	9.18782e-006	4039	89
0	1	6.28161e-006	4127	91
0	1	5.46398e-006	4199	93
0	1	6.7386e-006	4277	95
0	1	7.79895e-006	4348	97
0	1	5.23132e-006	4424	99
0	1	4.78906e-006	4501	101
0	1	5.70578e-006	4579	103
0	1	4.72412e-006	4661	105
0	1	7.03176e-006	4748	107
0	1	5.39691e-006	4839	109
0	1	5.37435e-006	4936	111
0	1	5.01591e-006	5036	113
0	1	5.49708e-006	5146	115
0	1	4.07686e-006	5262	117
0	1	5.17898e-006	5400	119
0	1	4.46994e-006	5520	121
0	1	4.38352e-006	5649	123
0	1	6.54962e-006	5783	125
0	1	3.96854e-006	5925	127
0	1	3.74836e-006	6063	128
0	2	5.97776e-006	6068	1
0	2	6.43843e-006	6072	3
0	2	4.09708e-005	6077	5
0	2	1.89394e-005	6083	7
0	2	8.66342e-006	6088	9
0	2	1.93133e-005	6095	11
0	2	1.6816e-005	6101	13
0	2	3.75074e-005	6110	15
0	2	2.29116e-005	6117	17
0	2	1.24327e-005	6125	19
0	2	1.08474e-005	6134	21
0	2	1.0771e-005	6145	23
0	2	8.96808e-006	6157	25
0	2	7.23287e-006	6168	27
0	2	6.7237e-006	6183	29
0	2	6.30295e-006	6205	31
