step	level	max error	time	nr. of control nodes
0	0	0.513086	6	2
0	0	0.277331	11	4
0	0	0.210561	18	6
0	0	0.161213	25	8
0	0	0.122667	32	10
0	0	0.0395895	40	12
0	0	0.0343822	48	14
0	0	0.0284775	57	16
0	1	0.031308	62	1
0	1	0.0301104	66	3
0	1	0.0529558	71	5
0	1	0.0507247	76	7
0	1	0.0318079	82	9
0	1	0.0252984	87	11
0	1	0.0257918	94	13
0	1	0.0131526	102	15
0	1	0.0105966	108	16
0	2	0.0146939	112	1
0	2	0.0146123	115	2
0	2	0.0186523	120	4
0	2	0.0133223	125	6
0	2	0.040169	130	8
0	2	0.0166431	135	10
0	2	0.0107217	143	12
0	2	0.00684601	150	14
0	2	0.00542319	157	16
0	3	0.00597697	161	1
0	3	0.0102168	165	3
0	3	0.0108729	170	5
0	3	0.00750685	176	7
0	3	0.00662008	181	9
0	3	0.0133057	187	11
0	3	0.00630548	194	13
0	3	0.00722187	200	15
0	3	0.00550084	207	16
0	4	0.0085499	211	1
0	4	0.0101179	215	3
0	4	0.00760134	219	5
0	4	0.00740378	225	7
0	4	0.00799919	230	9
0	4	0.00653626	237	11
0	4	0.00837484	243	13
0	4	0.00672534	251	15
0	4	0.00523776	257	16
0	5	0.00855511	261	1
0	5	0.0294322	266	3
0	5	0.017154	270	5
0	5	0.0103745	275	7
0	5	0.0159495	280	9
0	5	0.00552418	286	11
0	5	0.0063317	293	13
0	5	0.00493871	300	15
0	5	0.00461023	306	16
0	6	0.00653417	310	1
0	6	0.00592689	315	3
0	6	0.00646559	319	5
0	6	0.00488599	324	7
0	6	0.00421445	330	9
0	6	0.00445759	336	11
0	6	0.00492489	344	13
0	6	0.00758839	351	15
0	6	0.00613099	357	16
0	7	0.0117008	361	1
0	7	0.0261814	371	3
0	7	0.0189269	376	5
0	7	0.00845327	381	7
0	7	0.00547907	387	9
0	7	0.00422798	393	11
0	7	0.00542023	400	13
0	7	0.00353682	407	15
0	7	0.00461387	413	16
0	8	0.00761731	417	1
0	8	0.010029	422	3
0	8	0.0083043	427	5
0	8	0.00737659	432	7
0	8	0.00524858	437	9
0	8	0.00805088	444	11
0	8	0.00763935	450	13
0	8	0.00792262	458	15
0	8	0.00452787	464	16
0	9	0.00631222	467	1
0	9	0.0270243	472	3
0	9	0.0114114	477	5
0	9	0.0064667	482	7
0	9	0.00561629	487	9
0	9	0.00420011	493	11
0	9	0.00487587	500	13
0	9	0.00362192	507	15
0	9	0.00319931	513	16
0	10	0.00345229	517	1
0	10	0.00475599	521	3
0	10	0.00578851	526	5
0	10	0.00414246	531	7
0	10	0.00498535	537	9
0	10	0.00461985	543	11
0	10	0.00497765	549	13
0	10	0.00229576	556	15
0	10	0.00269749	562	16
0	11	0.00371183	566	1
0	11	0.00783593	570	3
0	11	0.00471462	575	5
0	11	0.00322953	581	7
0	11	0.00379587	586	9
0	11	0.00302453	592	11
0	11	0.00365257	598	13
0	11	0.00767588	605	15
0	11	0.00197077	611	16
0	12	0.003203	615	1
0	12	0.00737662	619	3
0	12	0.00608087	624	5
0	12	0.00396048	630	7
0	12	0.00333847	635	9
0	12	0.00336821	641	11
0	12	0.00262839	649	13
0	12	0.00274898	655	15
0	12	0.00303866	662	16
0	13	0.00446108	666	1
0	13	0.00483425	670	3
0	13	0.00520541	675	5
0	13	0.00718727	680	7
