step	level	max error	time	nr. of control nodes
0	0	0.513086	7	2
0	0	0.277331	13	4
0	0	0.210561	19	6
0	0	0.161213	27	8
0	0	0.122667	34	10
0	0	0.0395895	42	12
0	0	0.0343822	49	14
0	0	0.0284775	61	16
0	0	0.0141567	70	18
0	0	0.00874385	79	20
0	0	0.00714954	91	22
0	0	0.0059239	102	24
0	0	0.00568224	114	26
0	0	0.00510157	128	28
0	0	0.00494704	141	30
0	0	0.00271781	156	32
0	1	0.00385599	160	1
0	1	0.00412827	165	3
0	1	0.0140844	170	5
0	1	0.00710357	175	7
0	1	0.00560852	181	9
0	1	0.00381576	187	11
0	1	0.0028439	193	13
0	1	0.00471908	200	15
0	1	0.00327986	208	17
0	1	0.00287811	217	19
0	1	0.00303622	226	21
0	1	0.00343617	235	23
0	1	0.00205806	247	25
0	1	0.00214399	257	27
0	1	0.00135479	268	29
0	1	0.00360696	280	31
0	1	0.00159781	292	32
0	2	0.00215741	296	1
0	2	0.0137183	300	3
0	2	0.0049673	305	5
0	2	0.00414226	310	7
0	2	0.00592751	316	9
0	2	0.00218156	321	11
0	2	0.00293846	328	13
0	2	0.00178107	335	15
0	2	0.00219576	343	17
0	2	0.00161661	351	19
0	2	0.00157826	360	21
0	2	0.00213721	370	23
0	2	0.00128736	380	25
0	2	0.00141372	391	27
0	2	0.0013219	402	29
0	2	0.00099786	415	31
0	2	0.000939434	425	32
0	3	0.00152932	429	1
0	3	0.0020397	433	3
0	3	0.00288463	438	5
0	3	0.0011913	444	7
0	3	0.00153065	449	9
0	3	0.00134525	456	11
0	3	0.00121235	463	13
0	3	0.00333433	469	15
0	3	0.00274237	477	17
0	3	0.00180584	485	19
0	3	0.00152348	493	21
0	3	0.00131389	502	23
0	3	0.00108854	512	25
0	3	0.00134241	524	27
0	3	0.000833783	535	29
0	3	0.00100568	547	31
0	3	0.000778279	558	32
0	4	0.00107367	562	1
0	4	0.00108424	566	3
0	4	0.00183738	571	5
0	4	0.00228305	577	7
0	4	0.00188462	582	9
0	4	0.00116632	588	11
0	4	0.00100355	595	13
0	4	0.0010538	601	15
0	4	0.000850527	608	17
0	4	0.000891685	617	19
0	4	0.00110615	627	21
0	4	0.00082862	636	23
0	4	0.000691582	646	25
0	4	0.000677282	657	27
0	4	0.000551877	668	29
0	4	0.00107777	681	31
0	4	0.000615262	693	32
0	5	0.000884808	697	1
0	5	0.00222596	701	3
0	5	0.00131561	706	5
0	5	0.00236413	711	7
0	5	0.000994762	716	9
0	5	0.000882757	723	11
0	5	0.000941302	729	13
0	5	0.00086134	736	15
0	5	0.000819687	743	17
0	5	0.00115611	751	19
0	5	0.000943298	760	21
0	5	0.000857741	769	23
0	5	0.000858518	778	25
0	5	0.000688684	789	27
0	5	0.000551247	800	29
0	5	0.000642099	812	31
0	5	0.000439693	824	32
0	6	0.000728579	828	1
0	6	0.000932677	832	3
0	6	0.00132491	836	5
0	6	0.000778023	841	7
0	6	0.000983009	847	9
0	6	0.000705735	853	11
0	6	0.000803999	859	13
0	6	0.000633738	866	15
0	6	0.0011672	873	17
0	6	0.000912007	881	19
0	6	0.000554825	889	21
0	6	0.000596303	898	23
0	6	0.00054113	908	25
0	6	0.000703658	918	27
0	6	0.000546547	931	29
0	6	0.000528194	942	31
0	6	0.000585444	953	32
0	7	0.000794829	957	1
0	7	0.000850457	961	3
0	7	0.0017032	966	5
0	7	0.00105212	970	7
0	7	0.000784158	977	9
0	7	0.00102676	983	11
0	7	0.000633806	990	13
0	7	0.0011625	997	15
0	7	0.000744249	1005	17
0	7	0.000770269	1014	19
0	7	0.000676171	1024	21
0	7	0.000664389	1032	23
0	7	0.000330587	1044	25
0	7	0.000595828	1054	27
0	7	0.000370538	1071	29
0	7	0.000554008	1084	31
0	7	0.000369655	1097	32
0	8	0.000598111	1100	1
0	8	0.000619711	1105	3
0	8	0.000681776	1109	5
0	8	0.000678436	1114	7
0	8	0.000685651	1119	9
0	8	0.00117345	1126	11
0	8	0.000530221	1132	13
0	8	0.00119271	1140	15
0	8	0.000573696	1147	17
0	8	0.000464066	1156	19
0	8	0.000691683	1165	21
0	8	0.000543019	1175	23
0	8	0.000391506	1185	25
0	8	0.000426816	1195	27
0	8	0.000487427	1208	29
0	8	0.000346393	1220	31
0	8	0.000298145	1233	32
0	9	0.000482126	1237	1
0	9	0.000481655	1241	3
0	9	0.000789709	1246	5
0	9	0.000454342	1251	7
0	9	0.000711786	1257	9
0	9	0.000447144	1263	11
0	9	0.000396655	1270	13
0	9	0.000675281	1277	15
0	9	0.00044843	1285	17
0	9	0.000354846	1294	19
0	9	0.00105871	1302	21
0	9	0.000524841	1311	23
0	9	0.000346529	1321	25
0	9	0.000326663	1332	27
0	9	0.000656012	1344	29
0	9	0.000308693	1357	31
0	9	0.000247379	1367	32
0	10	0.000450714	1371	1
0	10	0.000962816	1376	3
0	10	0.00334518	1380	5
0	10	0.00133051	1386	7
0	10	0.000751224	1392	9
0	10	0.000618991	1398	11
