step	level	max error	time	nr. of control nodes
0	0	0.513086	6	2
0	0	0.277331	12	4
0	0	0.210561	19	6
0	0	0.161213	27	8
0	0	0.122667	35	10
0	0	0.0395895	43	12
0	0	0.0343822	51	14
0	0	0.0284775	60	16
0	0	0.0141567	70	18
0	0	0.00874385	80	20
0	0	0.00714954	91	22
0	0	0.0059239	102	24
0	0	0.00568224	115	26
0	0	0.00510157	131	28
0	0	0.00494704	144	30
0	0	0.00271781	160	32
0	0	0.00240541	176	34
0	0	0.00208086	192	36
0	0	0.0018738	210	38
0	0	0.00157278	228	40
0	0	0.00157098	251	42
0	0	0.00144856	273	44
0	0	0.00110477	294	46
0	0	0.00101697	317	48
0	0	0.000857846	344	50
0	0	0.000810968	370	52
0	0	0.000767921	400	54
0	0	0.000447958	429	56
0	0	0.000427656	459	58
0	0	0.000313495	489	60
0	0	0.000270999	521	62
0	0	0.000253892	555	64
0	0	0.000310135	591	66
0	0	0.00025332	630	68
0	0	0.000229515	673	70
0	0	0.000193057	717	72
0	0	0.000182858	765	74
0	0	0.000168981	825	76
0	0	0.000166206	893	78
0	0	0.000156529	965	80
0	0	0.000128964	1020	82
0	0	0.000141045	1077	84
0	0	0.000120979	1140	86
0	0	0.000119116	1204	88
0	0	0.000100356	1268	90
0	0	7.82719e-005	1346	92
0	0	7.5923e-005	1417	94
0	0	9.33217e-005	1494	96
0	0	6.54043e-005	1582	98
0	0	5.93258e-005	1682	100
0	0	5.74129e-005	1781	102
0	0	4.77452e-005	1879	104
0	0	4.6349e-005	1970	106
0	0	4.57785e-005	2065	108
0	0	2.86826e-005	2168	110
0	0	2.64114e-005	2275	112
0	0	2.17937e-005	2380	114
0	0	2.05508e-005	2489	116
0	0	1.91327e-005	2628	118
0	0	1.80157e-005	2777	120
0	0	1.64239e-005	2903	122
0	0	1.6063e-005	3041	124
0	0	1.50681e-005	3185	126
0	0	1.48703e-005	3326	128
0	0	1.15307e-005	3471	130
0	0	1.14291e-005	3625	132
0	0	1.05285e-005	3786	134
0	0	9.34761e-006	3948	136
0	0	8.72587e-006	4198	138
0	0	7.7523e-006	4393	140
0	0	7.448e-006	4589	142
0	0	9.29666e-006	4808	144
0	0	7.95523e-006	5034	146
0	0	6.68533e-006	5271	148
0	0	6.06099e-006	5507	150
0	0	5.67985e-006	5737	152
0	0	5.46456e-006	5956	154
0	0	5.19981e-006	6177	156
0	0	5.01963e-006	6436	158
0	0	4.81271e-006	6660	160
0	0	3.8115e-006	6902	162
0	0	3.5273e-006	7159	164
0	0	3.05437e-006	7458	166
0	0	2.97064e-006	7756	168
0	0	2.50566e-006	8038	170
0	0	2.59957e-006	8334	172
0	0	2.62715e-006	8646	174
0	0	2.24696e-006	8965	176
0	0	1.94596e-006	9310	178
0	0	1.94937e-006	9667	180
0	0	1.63216e-006	10030	182
0	0	1.41282e-006	10421	184
0	0	1.32467e-006	10890	186
0	0	1.2949e-006	11238	188
0	0	1.27665e-006	11588	190
0	0	1.07205e-006	11950	192
0	0	1.04672e-006	12323	194
0	0	1.2493e-006	12703	196
0	0	1.03071e-006	13097	198
0	0	9.26626e-007	13494	200
0	0	1.07395e-006	13901	202
0	0	9.21228e-007	14325	204
0	0	8.88193e-007	14755	206
0	0	9.47589e-007	15201	208
0	0	8.46408e-007	15650	210
0	0	8.41458e-007	16113	212
0	0	8.2211e-007	16604	214
0	0	8.57997e-007	17102	216
0	0	8.05297e-007	17618	218
0	0	7.82231e-007	18151	220
0	0	6.87726e-007	18748	222
0	0	7.16621e-007	19309	224
0	0	6.42351e-007	19893	226
0	0	6.37198e-007	20548	228
0	0	7.06473e-007	21215	230
0	0	6.21211e-007	21805	232
0	0	5.8506e-007	22414	234
0	0	5.53759e-007	23035	236
0	0	4.84825e-007	23683	238
0	0	4.81849e-007	24337	240
0	0	4.77886e-007	25009	242
0	0	4.56008e-007	25701	244
0	0	4.13013e-007	26450	246
0	0	3.86457e-007	27216	248
0	0	4.7415e-007	27997	250
0	0	3.86009e-007	28898	252
0	0	3.13541e-007	29682	254
0	0	3.09394e-007	30570	256
0	1	4.77362e-007	30574	1
0	1	6.57355e-007	30579	3
0	1	8.5124e-007	30583	5
0	1	5.70384e-007	30589	7
0	1	2.37159e-006	30595	9
0	1	1.04466e-006	30601	11
0	1	7.48903e-007	30608	13
0	1	5.12761e-007	30616	15
0	1	1.11076e-006	30624	17
0	1	7.05899e-007	30632	19
0	1	3.87595e-007	30641	21
0	1	7.69595e-007	30650	23
0	1	4.23482e-007	30662	25
0	1	3.95034e-007	30674	27
0	1	3.4128e-007	30687	29
0	1	2.05325e-006	30700	31
0	1	9.08636e-007	30712	33
0	1	6.02692e-007	30729	35
0	1	5.66085e-007	30751	37
0	1	6.09651e-007	30772	39
0	1	4.09959e-007	30800	41
0	1	3.56536e-007	30834	43
0	1	3.7011e-007	30860	45
0	1	3.71102e-007	30885	47
0	1	3.98116e-007	30908	49
0	1	4.26982e-007	30931	51
0	1	4.02669e-007	30955	53
0	1	3.24386e-007	30983	55
0	1	5.64433e-007	31012	57
0	1	4.52782e-007	31040	59
0	1	7.18615e-007	31071	61
0	1	3.86779e-007	31114	63
0	1	3.71015e-007	31156	65
0	1	3.00099e-007	31196	67
0	1	3.52459e-007	31235	69
0	1	3.26671e-007	31275	71
