step	level	max error	time	nr. of control nodes
0	0	0.513086	7	2
0	0	0.277331	12	4
0	0	0.210561	19	6
0	0	0.161213	26	8
0	0	0.122667	33	10
0	0	0.0395895	41	12
0	1	0.0727618	47	2
0	1	0.0323471	51	4
0	1	0.0350393	57	6
0	1	0.0263234	62	8
0	1	0.0330597	68	10
0	1	0.0415738	75	12
0	1	0.0368122	81	14
0	1	0.0286074	89	16
0	1	0.0126445	97	18
0	1	0.00911007	106	20
0	1	0.00663393	116	22
0	1	0.00767405	127	24
0	1	0.00556491	137	26
0	1	0.0030977	148	28
0	2	0.00512979	153	2
0	2	0.0177144	158	4
0	2	0.0147023	163	6
0	2	0.00612345	168	8
0	2	0.0134799	175	10
0	2	0.00536017	181	12
0	2	0.00880975	188	14
0	2	0.00432159	196	16
0	2	0.00284673	204	18
0	2	0.00422245	214	20
0	2	0.00357532	223	22
0	2	0.00287526	232	24
0	2	0.00228129	242	26
0	2	0.00497516	253	28
0	2	0.00286658	265	30
0	2	0.0020684	277	32
0	2	0.00181996	290	34
0	2	0.00138667	304	36
0	2	0.0016374	320	38
0	2	0.00149139	336	40
0	2	0.00123689	354	42
0	2	0.00110124	373	44
0	2	0.00085614	393	46
0	2	0.000736036	414	48
0	2	0.000655026	436	50
0	2	0.000479048	458	52
0	2	0.000453535	482	54
0	2	0.000414744	506	56
0	2	0.0003795	533	58
0	2	0.00035599	564	60
0	2	0.000271643	596	62
0	3	0.000471714	602	2
0	3	0.00186161	607	4
0	3	0.00105378	611	6
0	3	0.000813516	616	8
0	3	0.00183983	622	10
0	3	0.00104311	628	12
0	3	0.000594445	635	14
0	3	0.000426249	643	16
0	3	0.00048463	651	18
0	3	0.000406568	662	20
0	3	0.000493464	672	22
0	3	0.0003846	682	24
0	3	0.000413875	693	26
0	3	0.000509226	703	28
0	3	0.000386683	716	30
0	3	0.000340744	728	32
0	3	0.000324534	741	34
0	3	0.000290602	755	36
0	3	0.000261169	770	38
0	3	0.000592749	785	40
0	3	0.000385413	801	42
0	3	0.000435492	818	44
0	3	0.000265661	839	46
0	3	0.000323187	859	48
0	3	0.000243165	881	50
0	3	0.000217036	905	52
0	3	0.00018605	929	54
0	3	0.000212597	956	56
0	3	0.0002392	984	58
0	3	0.000163808	1014	60
0	3	0.00015951	1043	62
0	3	0.000163937	1083	64
0	3	0.000145601	1118	66
0	3	0.000133206	1153	68
0	3	0.000132112	1192	70
0	3	0.000123878	1233	72
0	3	0.00010332	1277	74
0	3	0.000149293	1321	76
0	3	9.63048e-005	1366	78
0	3	8.83482e-005	1414	80
0	3	9.06995e-005	1468	82
0	3	7.92093e-005	1524	84
0	3	7.07832e-005	1589	86
0	3	6.78028e-005	1649	88
0	3	6.62953e-005	1712	90
0	3	6.5048e-005	1774	92
0	3	8.16154e-005	1838	94
0	3	5.82201e-005	1905	96
0	3	6.29011e-005	1976	98
0	3	4.97701e-005	2060	100
0	3	4.40657e-005	2149	102
0	3	4.33904e-005	2239	104
0	3	4.13115e-005	2330	106
0	3	3.92089e-005	2416	108
0	3	3.86767e-005	2511	110
0	3	3.53533e-005	2616	112
0	3	3.41269e-005	2717	114
0	3	3.21577e-005	2826	116
0	3	3.19534e-005	2932	118
0	3	2.89379e-005	3045	120
0	3	2.59895e-005	3180	122
0	4	4.19023e-005	3186	2
0	4	9.33903e-005	3190	4
0	4	5.3192e-005	3195	6
0	4	3.62677e-005	3200	8
0	4	3.86292e-005	3207	10
0	4	0.000237576	3213	12
0	4	0.000103397	3220	14
0	4	4.71981e-005	3227	16
0	4	3.64805e-005	3236	18
0	4	0.000100381	3244	20
0	4	5.44704e-005	3254	22
0	4	4.79626e-005	3263	24
0	4	4.82694e-005	3273	26
0	4	5.85631e-005	3285	28
