step	level	max error	mean error	time
0	0	0.00489619	0.00111667	0.006999	2
0	0	0.00474247	0.00118704	0.013998	4
0	0	0.00732248	0.00120806	0.022001	6
0	0	0.0036783	0.00057017	0.030999	8
0	0	0.00863117	0.00111588	0.041999	10
0	0	0.00371602	0.000459455	0.057035	12
0	0	0.00219984	0.000413783	0.070036	14
0	0	0.0015768	0.000316872	0.086001	16
0	0	0.0016936	0.000204339	0.102002	18
0	0	0.00179632	0.000165047	0.119035	20
0	0	0.000853581	0.000151758	0.138038	22
0	0	0.000650343	0.000124842	0.15806	24
0	0	0.000663678	0.000109562	0.179035	26
0	0	0.000678331	9.81758e-005	0.202001	28
0	0	0.000524474	7.79987e-005	0.227001	30
0	0	0.000371067	5.85981e-005	0.255012	32
0	0	0.000372876	5.29904e-005	0.28401	34
0	0	0.000289031	4.2963e-005	0.314032	36
0	1	0.000382669	0.000135599	0.317018	2
0	1	0.00103962	0.000276736	0.322036	4
0	1	0.000863776	0.000220313	0.327035	6
0	1	0.000604298	0.00014407	0.335044	8
0	1	0.000375656	8.80376e-005	0.343035	10
0	1	0.000395832	0.000103119	0.353038	12
0	1	0.000342184	7.92739e-005	0.363035	14
0	1	0.000363566	7.21262e-005	0.375036	16
0	1	0.000273813	6.0425e-005	0.389035	18
0	1	0.000306009	6.06965e-005	0.404037	20
0	1	0.000673211	7.31969e-005	0.420036	22
0	1	0.000374302	5.49386e-005	0.439002	24
0	1	0.000212766	4.66307e-005	0.458037	26
0	1	0.000184772	3.97178e-005	0.478034	28
0	1	0.000273389	4.1869e-005	0.499043	30
0	1	0.000175456	3.06371e-005	0.52304	32
0	1	0.00019714	2.6022e-005	0.548039	34
0	1	0.000189802	2.45185e-005	0.57404	36
0	1	0.000227241	2.18728e-005	0.602042	38
0	1	0.000213391	2.35928e-005	0.63004	40
0	1	0.000128916	1.77963e-005	0.664002	42
0	1	0.000114395	1.57358e-005	0.697035	44
0	1	9.21153e-005	1.40484e-005	0.731035	46
0	1	9.02853e-005	1.3921e-005	0.768041	48
0	1	7.3913e-005	1.2829e-005	0.806054	50
0	1	7.29893e-005	1.1808e-005	0.844042	52
0	1	6.77088e-005	1.04918e-005	0.883057	54
0	1	5.63589e-005	9.63487e-006	0.92404	56
0	1	5.52136e-005	8.54913e-006	0.970001	58
0	1	4.93609e-005	7.69062e-006	1.021	60
0	1	4.83233e-005	7.0727e-006	1.081	62
0	1	4.66347e-005	6.75125e-006	1.14	64
0	1	3.86938e-005	6.18679e-006	1.19204	66
0	1	3.75648e-005	5.4362e-006	1.24504	68
0	1	3.51816e-005	4.86827e-006	1.29805	70
0	1	3.72569e-005	4.43477e-006	1.35503	72
0	1	2.50802e-005	3.85374e-006	1.41404	74
0	2	0.000109906	2.96202e-005	1.418	2
0	2	8.35988e-005	1.52713e-005	1.42204	4
0	2	7.66419e-005	2.03146e-005	1.42704	6
0	2	4.23938e-005	9.17602e-006	1.43504	8
0	2	7.56258e-005	1.48095e-005	1.44304	10
0	2	4.74577e-005	1.08347e-005	1.45204	12
0	2	7.43447e-005	1.45745e-005	1.46204	14
0	2	5.43763e-005	9.88224e-006	1.47403	16
0	2	5.3989e-005	9.89016e-006	1.48804	18
0	2	3.33128e-005	7.157e-006	1.50204	20
0	2	3.68545e-005	8.79756e-006	1.51904	22
0	2	3.76073e-005	7.39122e-006	1.53804	24
0	2	7.09561e-005	8.34665e-006	1.55804	26
0	2	3.90779e-005	7.43294e-006	1.57904	28
0	2	3.83498e-005	7.27303e-006	1.60104	30
0	2	3.15973e-005	6.86111e-006	1.62404	32
0	2	3.35412e-005	6.93174e-006	1.64803	34
0	2	4.17213e-005	6.47755e-006	1.676	36
0	2	3.26837e-005	6.11871e-006	1.70504	38
0	2	3.20412e-005	5.53384e-006	1.73404	40
0	2	2.93793e-005	5.30492e-006	1.76404	42
0	2	2.83264e-005	5.1219e-006	1.79604	44
0	2	3.39022e-005	4.98829e-006	1.83004	46
0	2	3.00695e-005	5.15411e-006	1.86604	48
0	2	2.55168e-005	4.82186e-006	1.90204	50
0	2	2.34384e-005	4.49412e-006	1.94104	52
0	2	2.09124e-005	4.28941e-006	1.98204	54
0	2	2.66643e-005	4.69323e-006	2.02404	56
0	2	3.04541e-005	4.4473e-006	2.06804	58
0	2	1.95739e-005	3.65333e-006	2.11504	60
0	2	1.76831e-005	3.58348e-006	2.16104	62
0	2	1.7304e-005	3.3309e-006	2.21005	64
0	2	1.90698e-005	3.20905e-006	2.26004	66
0	2	2.07772e-005	3.07307e-006	2.31204	68
0	2	2.2629e-005	2.84485e-006	2.37803	70
0	2	1.93435e-005	2.8268e-006	2.43504	72
0	2	1.37554e-005	2.59249e-006	2.49604	74
0	2	1.33431e-005	2.47477e-006	2.55704	76
0	2	2.57876e-005	2.38222e-006	2.626	78
