step	level	max error	mean error	time
0	0	14.8603	1.35636	0.003	2
0	0	2.07749	0.188337	0.006999	4
0	0	3.77345	0.235413	0.010998	6
0	0	0.412009	0.0445155	0.015999	8
0	0	0.248324	0.0339799	0.020998	10
0	0	0.100333	0.0289093	0.026999	12
0	0	0.292508	0.02506	0.034015	14
0	0	0.108064	0.0202548	0.043001	16
0	0	0.0495836	0.0020771	0.052999	18
0	0	0.0489035	0.00177246	0.064011	20
0	0	0.0213707	0.00137907	0.073999	22
0	0	0.0246806	0.00122152	0.087001	24
0	0	0.02176	0.00100159	0.098003	26
0	0	0.0062394	0.00087883	0.108998	28
0	0	0.00558738	0.000814908	0.122997	30
0	0	0.00566132	0.000781053	0.137997	32
0	0	0.00216756	0.000397509	0.152035	34
0	0	0.00141542	0.00017473	0.167012	36
0	0	0.00133083	0.000169493	0.183998	38
0	0	0.00134267	0.000164383	0.204012	40
0	0	0.00136813	0.000158712	0.225002	42
0	0	0.00126641	0.000153354	0.246001	44
0	0	0.00158256	0.000148336	0.269998	46
0	0	0.00116466	0.000141027	0.294998	48
0	0	0.00142825	0.000136462	0.323032	50
0	0	0.00116207	0.000130901	0.351032	52
0	0	0.00145096	0.00012674	0.377998	54
0	0	0.00109363	0.000119333	0.403	56
0	0	0.00140891	5.35981e-005	0.431	58
0	0	0.000271367	4.03653e-005	0.458998	60
0	0	8.87554e-005	1.25153e-005	0.487998	62
0	0	3.75678e-005	5.4869e-006	0.518999	64
0	0	2.52405e-005	3.05835e-006	0.551032	66
0	0	1.46648e-005	1.29205e-006	0.586039	68
0	0	6.4346e-006	5.23592e-007	0.622033	70
0	0	3.04331e-006	3.43992e-007	0.663999	72
0	0	2.42088e-006	2.58076e-007	0.702034	74
0	0	1.18126e-006	1.17836e-007	0.764	76
0	0	7.93124e-007	9.31376e-008	0.805	78
0	0	5.2601e-007	6.38302e-008	0.849002	80
0	0	4.33923e-007	4.09993e-008	0.896035	82
0	0	2.4193e-007	2.99985e-008	0.943033	84
0	0	2.20814e-007	2.48597e-008	0.991003	86
0	0	1.82308e-007	2.12811e-008	1.041	88
0	0	1.5684e-007	1.39521e-008	1.09003	90
0	0	1.208e-007	9.07721e-009	1.14103	92
0	0	8.92549e-008	7.77177e-009	1.193	94
0	0	6.36686e-008	6.64206e-009	1.249	96
0	0	6.31902e-008	5.55283e-009	1.303	98
0	0	4.23473e-008	4.32109e-009	1.358	100
0	0	4.07811e-008	4.14641e-009	1.41904	102
0	0	3.69881e-008	3.61473e-009	1.47804	104
0	0	3.73698e-008	3.32126e-009	1.54203	106
0	0	3.51961e-008	2.79032e-009	1.60704	108
0	0	1.99108e-008	2.53801e-009	1.67403	110
0	0	1.79963e-008	2.35864e-009	1.74404	112
0	0	1.50978e-008	2.01065e-009	1.81903	114
0	0	1.36935e-008	1.87511e-009	1.89104	116
0	0	1.72653e-008	1.76041e-009	1.967	118
0	0	1.75787e-008	2.53752e-009	2.04702	120
0	0	1.31027e-008	2.4114e-009	2.13	122
0	0	1.54796e-008	2.40631e-009	2.214	124
0	0	1.32058e-008	2.21517e-009	2.29701	126
0	0	1.10491e-008	1.47366e-009	2.382	128
0	0	1.00439e-008	1.53079e-009	2.471	130
0	0	8.1912e-009	1.39486e-009	2.559	132
