step	level	max error	mean error	time
0	95	1.75034e-005	3.38656e-006	2.33175
0	96	1.25671e-005	2.98588e-006	2.35601
0	97	1.66947e-005	3.21264e-006	2.38028
0	98	1.39379e-005	2.87745e-006	2.40304
0	99	1.25182e-005	3.26253e-006	2.42637
0	100	1.5246e-005	3.08548e-006	2.44888
0	101	1.73284e-005	3.05877e-006	2.4739
0	102	1.13861e-005	2.85591e-006	2.49593
0	103	1.12021e-005	2.67672e-006	2.51976
0	104	1.49751e-005	2.93318e-006	2.54316
0	105	1.21039e-005	2.87592e-006	2.56477
0	106	1.18362e-005	2.81666e-006	2.59088
0	107	1.33322e-005	2.54324e-006	2.61481
0	108	1.31739e-005	2.58217e-006	2.63798
0	109	1.19795e-005	2.55831e-006	2.66198
0	110	1.3907e-005	2.4826e-006	2.68474
0	111	1.08329e-005	2.37145e-006	2.71059
0	112	1.13587e-005	2.8488e-006	2.73439
0	113	1.20155e-005	2.67789e-006	2.75922
0	114	1.18467e-005	2.70245e-006	2.78342
0	115	9.97106e-006	2.30576e-006	2.80899
0	116	1.20676e-005	2.6183e-006	2.83229
0	117	1.01142e-005	2.31341e-006	2.85769
0	118	1.33813e-005	2.17704e-006	2.8798
0	119	9.74067e-006	2.44168e-006	2.90283
0	120	1.2002e-005	2.30313e-006	2.92798
0	121	1.22558e-005	2.50225e-006	2.95059
0	122	1.07925e-005	2.20154e-006	2.97495
0	123	1.02105e-005	2.44147e-006	2.99746
0	124	1.83048e-005	2.55369e-006	3.02443
0	125	8.13049e-006	2.05644e-006	3.04869
0	126	8.31058e-006	2.05136e-006	3.07269
0	127	1.26761e-005	2.49722e-006	3.09569
0	128	7.67775e-006	1.74087e-006	3.11869
0	129	8.61956e-006	1.96091e-006	3.14367
0	130	1.38712e-005	2.03076e-006	3.16693
0	131	7.8676e-006	1.80113e-006	3.19088
0	132	9.28145e-006	1.65666e-006	3.213
0	133	6.75519e-006	1.88614e-006	3.23896
0	134	8.27006e-006	1.90123e-006	3.26196
0	135	7.53742e-006	1.73677e-006	3.28818
0	136	7.87976e-006	2.04821e-006	3.31174
0	137	9.06202e-006	1.99209e-006	3.33488
0	138	6.54849e-006	1.67431e-006	3.35877
0	139	7.33499e-006	1.75684e-006	3.38207
0	140	9.14896e-006	1.83049e-006	3.40498
0	141	1.30944e-005	2.21882e-006	3.42825
0	142	1.26734e-005	2.08978e-006	3.45247
0	143	6.91725e-006	1.64435e-006	3.47622
0	144	7.70987e-006	1.7133e-006	3.49828
0	145	9.9699e-006	1.74732e-006	3.52081
0	146	6.25334e-006	1.47949e-006	3.54427
0	147	7.74787e-006	1.6496e-006	3.56884
0	148	5.31167e-006	1.39058e-006	3.59281
0	149	1.3992e-005	1.76118e-006	3.61485
0	150	8.36476e-006	1.4775e-006	3.63818
0	151	7.38464e-006	1.44572e-006	3.66303
0	152	6.65681e-006	1.50205e-006	3.68887
0	153	5.64751e-006	1.32222e-006	3.71284
0	154	5.76353e-006	1.30611e-006	3.73704
0	155	7.25477e-006	1.479e-006	3.76056
0	156	6.0072e-006	1.3137e-006	3.78573
0	157	6.14675e-006	1.33709e-006	3.80857
0	158	7.33642e-006	1.25184e-006	3.83144
0	159	6.3033e-006	1.38094e-006	3.85355
0	160	8.17316e-006	1.58143e-006	3.8771
0	161	6.37227e-006	1.22446e-006	3.90154
0	162	7.89015e-006	1.76816e-006	3.92418
0	163	6.61359e-006	1.4153e-006	3.94719
0	164	6.06001e-006	1.20048e-006	3.97274
0	165	6.19305e-006	1.45967e-006	3.99593
0	166	8.05532e-006	1.44379e-006	4.02003
0	167	7.90106e-006	1.49698e-006	4.04391
0	168	5.1886e-006	1.23125e-006	4.06708
0	169	9.15086e-006	1.49776e-006	4.0914
0	170	5.78784e-006	1.23019e-006	4.11519
0	171	6.36678e-006	1.34082e-006	4.13728
0	172	6.87242e-006	1.32266e-006	4.16041
0	173	1.05711e-005	1.43505e-006	4.18284
0	174	4.00071e-006	1.08248e-006	4.20542
0	175	3.74306e-006	1.00468e-006	4.22898
0	176	5.68494e-006	1.15142e-006	4.25299
0	177	5.66773e-006	1.09772e-006	4.27679
0	178	4.85876e-006	1.21898e-006	4.30059
0	179	6.72432e-006	1.19626e-006	4.32761
0	180	4.69286e-006	8.68705e-007	4.35102
0	181	3.93918e-006	9.68083e-007	4.37524
0	182	4.97726e-006	1.03586e-006	4.39731
0	183	5.33257e-006	9.81662e-007	4.4229
0	184	3.9919e-006	9.03394e-007	4.44799
0	185	4.54453e-006	9.63358e-007	4.47124
0	186	4.6665e-006	8.67676e-007	4.49597
0	187	3.36127e-006	8.91715e-007	4.52097
0	188	3.08495e-006	8.20687e-007	4.54399
0	189	4.55009e-006	9.47656e-007	4.57119
0	190	3.65743e-006	8.8279e-007	4.5945
0	191	3.77042e-006	8.75127e-007	4.61788
0	192	3.63025e-006	8.44979e-007	4.64011
0	193	6.24954e-006	8.97863e-007	4.66428
0	194	3.96524e-006	8.10566e-007	4.68623
0	195	3.28376e-006	7.85882e-007	4.70964
0	196	2.92369e-006	7.89432e-007	4.73278
0	197	2.8368e-006	7.75021e-007	4.76034
0	198	3.59117e-006	8.15521e-007	4.78608
0	199	4.9365e-006	8.91516e-007	4.80864
0	200	3.69523e-006	8.17568e-007	4.83086
0	201	2.56466e-006	7.24056e-007	4.85606
0	202	4.35544e-006	7.81408e-007	4.88331
0	203	3.78408e-006	8.3567e-007	4.90586
0	204	3.29804e-006	7.06618e-007	4.93003
0	205	5.28036e-006	8.36991e-007	4.95502
0	206	3.30665e-006	8.17097e-007	4.97728
0	207	4.14767e-006	7.8024e-007	5.00105
0	208	3.43651e-006	7.78972e-007	5.02502
0	209	5.0127e-006	8.79084e-007	5.05016
0	210	2.88912e-006	7.23288e-007	5.07619
0	211	3.01186e-006	7.45193e-007	5.10168
0	212	5.10563e-006	8.62276e-007	5.12484
0	213	3.25551e-006	7.23621e-007	5.14816
0	214	3.53188e-006	7.65035e-007	5.17037
0	215	3.9811e-006	8.43158e-007	5.19399
0	216	5.05104e-006	8.43774e-007	5.22022
0	217	2.70246e-006	6.68596e-007	5.24321
0	218	3.31901e-006	7.84629e-007	5.26517
0	219	6.43997e-006	8.18327e-007	5.29239
0	220	2.52746e-006	6.68103e-007	5.31464
0	221	3.0411e-006	8.02498e-007	5.34177
0	222	3.50888e-006	7.02934e-007	5.36578
0	223	2.81553e-006	7.2549e-007	5.39124
0	224	2.32851e-006	6.31709e-007	5.41602
0	225	3.19493e-006	7.14974e-007	5.4392
0	226	3.53696e-006	6.86058e-007	5.46344
0	227	2.53493e-006	6.28831e-007	5.48784
0	228	1.91918e-006	5.44291e-007	5.5117
0	229	4.21615e-006	7.2049e-007	5.53592
0	230	2.9441e-006	5.44328e-007	5.55867
0	231	2.66593e-006	6.42345e-007	5.58187
0	232	2.31063e-006	5.90494e-007	5.6059
0	233	2.4938e-006	6.03251e-007	5.62902
0	234	3.11252e-006	6.36901e-007	5.65405
0	235	2.21923e-006	5.83941e-007	5.67612
0	236	2.30118e-006	5.56911e-007	5.70282
0	237	2.17155e-006	5.71287e-007	5.72609
0	238	2.85961e-006	6.68779e-007	5.74932
0	239	2.12696e-006	5.08681e-007	5.77428
0	240	2.61875e-006	6.64809e-007	5.80098
0	241	2.80474e-006	5.7158e-007	5.82462
0	242	3.98052e-006	6.35579e-007	5.84636
0	243	2.63001e-006	5.7161e-007	5.86855
0	244	2.00201e-006	5.06786e-007	5.89255
0	245	2.14606e-006	5.28204e-007	5.91508
0	246	4.10682e-006	5.94022e-007	5.93783
0	247	2.05533e-006	5.49146e-007	5.9609
0	248	2.33858e-006	5.43056e-007	5.98323
0	249	2.52423e-006	5.11382e-007	6.00619
0	250	5.43484e-006	7.3032e-007	6.03125
0	251	2.25808e-006	5.31091e-007	6.05409
0	252	2.05567e-006	5.31911e-007	6.07818
0	253	2.45512e-006	5.99081e-007	6.10112
0	254	1.95706e-006	4.63543e-007	6.12418
0	255	2.06434e-006	5.48324e-007	6.15281
0	256	2.05061e-006	5.09079e-007	6.17729
0	257	2.40843e-006	5.26415e-007	6.19948
0	258	2.97814e-006	5.48991e-007	6.22209
0	259	4.85746e-006	6.80402e-007	6.2457
0	260	3.86134e-006	5.81008e-007	6.27101
0	261	2.68673e-006	5.21531e-007	6.29401
0	262	2.35684e-006	5.20835e-007	6.31918
0	263	2.21411e-006	4.93056e-007	6.34135
0	264	3.08459e-006	4.90369e-007	6.36695
0	265	2.0168e-006	4.69389e-007	6.39281
0	266	2.71013e-006	5.12392e-007	6.41381
0	267	2.40153e-006	5.0969e-007	6.43629
0	268	1.87149e-006	4.58954e-007	6.45929
0	269	2.05115e-006	4.90788e-007	6.48129
0	270	2.58853e-006	4.47482e-007	6.50537
0	271	1.64995e-006	4.35174e-007	6.529
0	272	1.93318e-006	3.87183e-007	6.552
0	273	1.81654e-006	4.3564e-007	6.577
0	274	1.87416e-006	4.65047e-007	6.59964
0	275	2.3241e-006	4.97883e-007	6.62292
0	276	1.98086e-006	4.09108e-007	6.64671
0	277	2.11952e-006	4.93328e-007	6.67021
0	278	3.86885e-006	5.82037e-007	6.69334
0	279	2.69118e-006	4.63805e-007	6.71767
0	280	1.53381e-006	3.91595e-007	6.74183
0	281	2.23817e-006	4.02977e-007	6.76483
0	282	1.83808e-006	4.11542e-007	6.78683
0	283	1.59689e-006	3.82376e-007	6.81048
0	284	2.05015e-006	4.039e-007	6.83325
0	285	2.23679e-006	4.2262e-007	6.85809
0	286	3.33945e-006	5.82274e-007	6.88108
0	287	2.1604e-006	4.25631e-007	6.90308
0	288	2.04388e-006	4.65591e-007	6.92671
0	289	1.68132e-006	3.9584e-007	6.95174
0	290	1.46458e-006	3.56081e-007	6.97713
0	291	1.83858e-006	3.4302e-007	6.99997
0	292	1.65088e-006	3.89339e-007	7.02359
0	293	1.8456e-006	3.6313e-007	7.04859
0	294	2.62071e-006	3.79674e-007	7.07672
0	295	1.4864e-006	3.28791e-007	7.10304
0	296	1.44018e-006	3.20495e-007	7.12608
0	297	1.3687e-006	3.46583e-007	7.1502
0	298	1.42543e-006	3.16902e-007	7.17825
0	299	1.7073e-006	3.37525e-007	7.20306
0	300	1.32713e-006	3.10276e-007	7.22816
0	301	1.24293e-006	3.56339e-007	7.25033
0	302	1.23181e-006	2.97061e-007	7.27656
0	303	2.85868e-006	3.44952e-007	7.29888
0	304	1.29494e-006	2.87154e-007	7.32482
0	305	1.70163e-006	2.85134e-007	7.34893
0	306	1.34712e-006	3.18218e-007	7.37493
0	307	1.27335e-006	3.05425e-007	7.40092
0	308	1.31434e-006	2.84001e-007	7.42496
0	309	1.20308e-006	3.01583e-007	7.45228
0	310	1.30909e-006	2.69454e-007	7.47779
0	311	1.49021e-006	2.75317e-007	7.50531
0	312	1.69041e-006	2.86144e-007	7.53795
0	313	9.93946e-007	2.60048e-007	7.56294
0	314	9.44643e-007	2.75614e-007	7.58917
0	315	1.03979e-006	2.61343e-007	7.61217
0	316	1.05948e-006	2.47464e-007	7.63685
0	317	1.01723e-006	2.4691e-007	7.66118
0	318	1.06817e-006	2.33328e-007	7.68581
0	319	1.3433e-006	3.14715e-007	7.71114
0	320	1.11808e-006	2.89985e-007	7.73311
0	321	1.38396e-006	2.74997e-007	7.75768
0	322	2.95041e-006	3.17185e-007	7.78115
0	323	1.16301e-006	2.69749e-007	7.81117
0	324	1.13088e-006	2.38217e-007	7.83751
0	325	1.15261e-006	2.41352e-007	7.86351
0	326	8.31309e-007	2.33987e-007	7.88828
0	327	8.84326e-007	2.1964e-007	7.91121
0	328	2.1047e-006	2.87692e-007	7.93564
0	329	1.02575e-006	2.54641e-007	7.95871
0	330	1.37523e-006	2.23978e-007	7.98091
0	331	1.33859e-006	2.5245e-007	8.00491
0	332	1.96941e-006	2.63629e-007	8.03192
0	333	1.08996e-006	2.43158e-007	8.05492
0	334	9.25212e-007	2.12545e-007	8.08064
0	335	8.41023e-007	2.1839e-007	8.10464
0	336	1.87846e-006	2.75764e-007	8.12768
0	337	1.43568e-006	2.27325e-007	8.1528
0	338	8.59688e-007	2.05659e-007	8.17602
0	339	9.38612e-007	2.15727e-007	8.19902
0	340	1.36009e-006	2.10636e-007	8.22135
0	341	7.7658e-007	1.7662e-007	8.24545
0	342	9.34099e-007	1.93414e-007	8.27028
0	343	6.89276e-007	1.76045e-007	8.29329
0	344	7.94914e-007	1.96825e-007	8.31609
0	345	1.8492e-006	2.29008e-007	8.33995
0	346	9.6453e-007	2.32121e-007	8.36503
0	347	8.38609e-007	2.01557e-007	8.38956
0	348	6.74481e-007	1.75141e-007	8.41156
0	349	8.37356e-007	1.93573e-007	8.43502
0	350	7.96629e-007	1.72139e-007	8.45796
0	351	7.21715e-007	2.01768e-007	8.48186
0	352	8.28386e-007	1.63001e-007	8.50519
0	353	1.90372e-006	2.68979e-007	8.53012
0	354	7.16922e-007	1.74177e-007	8.55221
0	355	7.71366e-007	1.88857e-007	8.5751
0	356	7.34821e-007	1.81332e-007	8.6
0	357	8.85229e-007	1.90152e-007	8.62298
0	358	6.22638e-007	1.54491e-007	8.65316
0	359	7.03406e-007	1.87902e-007	8.67766
0	360	8.35775e-007	1.79929e-007	8.7029
0	361	1.14197e-006	1.85396e-007	8.73231
0	362	8.58687e-007	1.84981e-007	8.75563
0	363	6.77942e-007	1.49565e-007	8.78004
0	364	6.59759e-007	1.45528e-007	8.80366
0	365	8.48973e-007	1.85775e-007	8.82804
0	366	7.48658e-007	1.40128e-007	8.85101
0	367	1.22769e-006	2.06648e-007	8.87613
0	368	7.40155e-007	1.64265e-007	8.90224
0	369	8.62323e-007	1.43711e-007	8.92679
0	370	6.58691e-007	1.57197e-007	8.94997
0	371	9.28911e-007	1.438e-007	8.97422
0	372	7.87232e-007	1.63503e-007	8.99657
0	373	7.90556e-007	1.52007e-007	9.02177
0	374	7.11014e-007	1.62375e-007	9.04494
0	375	5.33222e-007	1.43143e-007	9.06694
0	376	9.65677e-007	1.71763e-007	9.09398
0	377	5.77174e-007	1.31847e-007	9.11698
0	378	5.98867e-007	1.30087e-007	9.14204
0	379	6.31202e-007	1.41451e-007	9.16518
0	380	5.64703e-007	1.32729e-007	9.19141
0	381	5.37852e-007	1.34241e-007	9.2162
0	382	7.91463e-007	1.57067e-007	9.24487
0	383	1.01166e-006	1.41858e-007	9.26895
0	384	4.87965e-007	1.28546e-007	9.29492
0	385	8.30762e-007	1.37137e-007	9.32014
0	386	5.69691e-007	1.5866e-007	9.34346
0	387	7.22659e-007	1.36084e-007	9.36824
0	388	4.52041e-007	1.20205e-007	9.39322
0	389	7.03304e-007	1.35189e-007	9.41463
0	390	1.15627e-006	1.42654e-007	9.44076
0	391	7.51283e-007	1.41249e-007	9.46731
0	392	5.94983e-007	1.23414e-007	9.49204
0	393	4.64057e-007	1.18104e-007	9.5203
0	394	1.46331e-006	1.90077e-007	9.54841
0	395	4.19617e-007	1.09008e-007	9.57665
0	396	6.86613e-007	1.26968e-007	9.59965
0	397	4.45702e-007	1.02688e-007	9.62298
0	398	6.13877e-007	1.16941e-007	9.65198
0	399	5.12786e-007	1.17201e-007	9.6782
0	400	4.63901e-007	1.19969e-007	9.70074
0	401	7.00781e-007	1.1808e-007	9.72368
0	402	5.10662e-007	1.04702e-007	9.74786
0	403	7.0082e-007	1.58441e-007	9.77068
0	404	5.13467e-007	1.0612e-007	9.79495
0	405	4.84824e-007	1.01499e-007	9.81808
0	406	4.61165e-007	1.05401e-007	9.84313
0	407	5.46296e-007	1.0159e-007	9.86934
0	408	3.55287e-007	9.56895e-008	9.89434
0	409	7.74263e-007	1.37979e-007	9.91891
0	410	5.94912e-007	9.26994e-008	9.94515
0	411	5.06543e-007	1.07633e-007	9.97212
0	412	3.48339e-007	9.1081e-008	9.99821
0	413	3.89961e-007	8.94848e-008	10.0308
0	414	4.69973e-007	9.7095e-008	10.0558
0	415	4.65075e-007	9.66128e-008	10.079
0	416	4.67006e-007	1.06214e-007	10.101
0	417	4.60411e-007	9.87008e-008	10.1248
0	418	3.60469e-007	1.00117e-007	10.1498
0	419	3.90186e-007	9.14492e-008	10.1743
0	420	3.55669e-007	8.88218e-008	10.2003
0	421	4.5753e-007	9.99132e-008	10.229
0	422	3.47334e-007	9.13685e-008	10.2531
0	423	3.32494e-007	8.96008e-008	10.2772
0	424	3.46145e-007	1.02172e-007	10.3001
0	425	5.42522e-007	9.60483e-008	10.3262
0	426	4.26022e-007	9.41706e-008	10.3509
0	427	3.57143e-007	9.47854e-008	10.3739
0	428	3.99185e-007	9.68075e-008	10.3969
0	429	4.71009e-007	9.54007e-008	10.4189
0	430	4.1105e-007	9.12433e-008	10.4446
0	431	4.04707e-007	1.01014e-007	10.4668
0	432	6.51752e-007	1.03769e-007	10.4908
0	433	4.49547e-007	8.71746e-008	10.5138
0	434	7.44571e-007	9.38437e-008	10.5397
0	435	5.13776e-007	8.99347e-008	10.5649
0	436	4.1625e-007	8.61156e-008	10.5869
0	437	3.22033e-007	8.41259e-008	10.6121
0	438	3.72608e-007	8.18076e-008	10.6351
0	439	2.63524e-007	7.52806e-008	10.6613
0	440	3.01446e-007	7.32629e-008	10.6858
0	441	3.52716e-007	7.51861e-008	10.7082
0	442	3.60994e-007	7.19059e-008	10.7314
0	443	2.85292e-007	7.16553e-008	10.7565
0	444	5.26912e-007	8.44442e-008	10.7804
0	445	3.30572e-007	8.09645e-008	10.8053
0	446	6.0252e-007	1.08448e-007	10.8285
0	447	3.85965e-007	8.45141e-008	10.8519
0	448	6.584e-007	9.34519e-008	10.8739
0	449	3.69349e-007	7.39893e-008	10.8976
0	450	3.46571e-007	7.9868e-008	10.9199
0	451	3.33585e-007	7.36918e-008	10.9439
0	452	3.46718e-007	7.39027e-008	10.9665
0	453	3.2536e-007	6.83805e-008	10.991
0	454	3.30723e-007	8.45075e-008	11.0132
0	455	4.35584e-007	9.52172e-008	11.038
0	456	3.16364e-007	7.62136e-008	11.0611
0	457	3.48771e-007	7.90556e-008	11.0867
0	458	4.74016e-007	8.03566e-008	11.114
0	459	5.10446e-007	9.43289e-008	11.1375
0	460	2.6771e-007	7.05964e-008	11.1599
0	461	2.91607e-007	6.6824e-008	11.1849
0	462	2.54301e-007	7.18664e-008	11.2092
0	463	4.14563e-007	7.9067e-008	11.236
0	464	2.77556e-007	7.75472e-008	11.259
0	465	2.73294e-007	6.49403e-008	11.2837
0	466	3.35381e-007	7.27111e-008	11.3118
0	467	3.63757e-007	6.87745e-008	11.3363
0	468	2.71682e-007	6.62281e-008	11.3589
0	469	2.46381e-007	6.38532e-008	11.3821
0	470	3.20434e-007	6.75121e-008	11.4047
0	471	3.19566e-007	7.00749e-008	11.4313
0	472	2.98505e-007	6.47828e-008	11.4589
0	473	2.52786e-007	6.56125e-008	11.4809
0	474	2.58438e-007	5.85794e-008	11.5041
0	475	3.26818e-007	7.39131e-008	11.5272
0	476	3.22499e-007	6.5955e-008	11.5504
0	477	4.91181e-007	8.43702e-008	11.575
0	478	3.21195e-007	6.81551e-008	11.5982
0	479	3.3638e-007	6.87497e-008	11.6222
0	480	3.83542e-007	6.48412e-008	11.6463
0	481	3.21571e-007	6.44073e-008	11.6729
0	482	2.43943e-007	5.92672e-008	11.6991
0	483	5.01028e-007	8.08281e-008	11.7221
0	484	2.63576e-007	5.59127e-008	11.7451
0	485	2.55573e-007	6.39139e-008	11.7691
0	486	2.33004e-007	6.49102e-008	11.7951
0	487	2.97465e-007	5.58591e-008	11.8219
0	488	3.37821e-007	6.52641e-008	11.8529
0	489	2.2684e-007	5.75523e-008	11.8754
0	490	3.74887e-007	7.91017e-008	11.9004
0	491	5.08762e-007	5.69736e-008	11.9244
0	492	3.21679e-007	6.13362e-008	11.9528
0	493	2.25267e-007	5.57419e-008	11.9753
0	494	2.64263e-007	5.65234e-008	11.9995
0	495	3.55636e-007	6.49579e-008	12.0237
0	496	2.03924e-007	5.47054e-008	12.0477
0	497	2.70901e-007	6.30685e-008	12.0708
0	498	2.37496e-007	5.49343e-008	12.0947
0	499	2.21478e-007	5.5188e-008	12.1195
0	500	3.60634e-007	6.7768e-008	12.1435
0	501	2.23205e-007	5.23394e-008	12.1675
0	502	2.50906e-007	5.20531e-008	12.193
0	503	1.95122e-007	4.57946e-008	12.215
0	504	1.78379e-007	4.74482e-008	12.2409
0	505	5.04885e-007	6.93993e-008	12.2633
0	506	3.75438e-007	6.38352e-008	12.2867
0	507	2.11134e-007	5.30187e-008	12.3151
0	508	2.1366e-007	4.67281e-008	12.337
0	509	2.75015e-007	5.9215e-008	12.361
0	510	2.29161e-007	5.68326e-008	12.3861
0	511	2.16462e-007	5.42616e-008	12.4111
0	512	2.09481e-007	4.91236e-008	12.4348
0	513	4.00426e-007	6.79066e-008	12.4588
0	514	2.76998e-007	4.98906e-008	12.482
0	515	1.76739e-007	4.46134e-008	12.506
0	516	2.60288e-007	4.89847e-008	12.5337
0	517	1.78901e-007	4.7078e-008	12.5564
0	518	1.72126e-007	4.1223e-008	12.5795
0	519	2.163e-007	4.24329e-008	12.6014
0	520	1.83584e-007	4.39438e-008	12.6247
0	521	2.37957e-007	4.77037e-008	12.6492
0	522	2.25513e-007	4.86844e-008	12.6712
0	523	1.73749e-007	4.33884e-008	12.6935
0	524	2.25249e-007	4.78954e-008	12.7173
0	525	2.29589e-007	4.67174e-008	12.7528
0	526	1.87986e-007	4.60215e-008	12.7765
0	527	1.86116e-007	4.66551e-008	12.7995
0	528	2.35546e-007	4.52635e-008	12.8237
0	529	4.25829e-007	5.24625e-008	12.8467
0	530	1.75224e-007	4.2983e-008	12.8711
0	531	3.18364e-007	4.53223e-008	12.8951
0	532	1.74428e-007	4.09532e-008	12.9211
0	533	2.45477e-007	4.77695e-008	12.9488
0	534	2.31443e-007	3.96859e-008	12.975
0	535	2.15821e-007	4.52947e-008	13.0015
0	536	3.0083e-007	4.70837e-008	13.0279
0	537	1.50996e-007	3.63473e-008	13.0508
0	538	2.09801e-007	4.18903e-008	13.0748
0	539	1.45242e-007	3.42044e-008	13.1036
0	540	1.79743e-007	4.36387e-008	13.1283
0	541	1.70761e-007	4.09098e-008	13.1502
0	542	1.78173e-007	3.95582e-008	13.1733
0	543	2.64399e-007	4.72419e-008	13.1979
0	544	1.78541e-007	4.0888e-008	13.222
0	545	2.60147e-007	5.26277e-008	13.2445
0	546	1.63976e-007	3.72691e-008	13.2683
0	547	1.23822e-007	3.61682e-008	13.2921
0	548	1.44133e-007	3.69164e-008	13.3168
0	549	1.83449e-007	4.24367e-008	13.34
0	550	1.83182e-007	4.25822e-008	13.363
0	551	3.2393e-007	4.96791e-008	13.3853
0	552	1.69046e-007	3.56541e-008	13.4092
0	553	1.49037e-007	3.65039e-008	13.435
0	554	1.29068e-007	3.13167e-008	13.4602
0	555	1.9898e-007	3.40953e-008	13.4867
0	556	1.80885e-007	3.63151e-008	13.5099
0	557	1.64701e-007	3.57315e-008	13.5337
0	558	1.94726e-007	3.38525e-008	13.559
0	559	1.49579e-007	3.46432e-008	13.5807
0	560	1.47424e-007	3.35888e-008	13.603
0	561	2.32726e-007	3.96407e-008	13.6273
0	562	2.03345e-007	3.56926e-008	13.6507
