step	level	max error	mean error	time
0	0	0.0563605	0.00728575	10.752	8
0	1	0.0426926	0.00494867	11.402	8
0	2	0.0392386	0.0051009	12.063	8
0	3	0.0258336	0.00390955	12.721	8
0	4	0.0221241	0.00242631	13.368	8
0	5	0.0208127	0.00286467	14.009	8
0	6	0.0150524	0.00204365	16.133	16
0	7	0.0130994	0.00167854	18.267	16
0	8	0.0110881	0.00147469	20.41	16
0	9	0.00961368	0.00146938	21.055	8
0	10	0.00697324	0.000927151	23.145	16
0	11	0.00430486	0.000555576	30.673	32
0	12	0.00403496	0.000557768	32.79	16
0	13	0.00355805	0.000435677	40.36	32
0	14	0.00185884	0.000237186	68.62	64
0	15	0.00156145	0.000211434	96.701	64
0	16	0.000838768	9.39492e-005	209.632	128
