step	level	max error	mean error	time
0	0	0.0581724	0.00905707	0.057997	4
0	1	0.041159	0.00676213	0.937963	24
0	2	0.0291951	0.00347205	2.591	32
0	3	0.0190046	0.00224528	3.78698	28
0	4	0.0136558	0.00184427	4.98199	28
0	5	0.00930607	0.00111436	7.31797	40
0	6	0.006963	0.000804137	9.65396	40
0	7	0.00467501	0.000763005	11.554	36
0	8	0.00361132	0.000539815	15.395	52
0	9	0.00250214	0.000370151	21.885	68
0	10	0.00196335	0.000293724	25.731	52
0	11	0.00153345	0.00019913	36.512	88
0	12	0.00116595	0.00016745	46.362	84
0	13	0.000907345	0.000123819	60.273	100
0	14	0.000700843	0.000104212	73.105	96
0	15	0.000548212	7.3214e-005	94.597	124
0	16	0.000403613	5.63149e-005	117.728	128
0	17	0.000317979	4.41668e-005	152.155	156
0	18	0.000247435	3.52013e-005	187.607	156
