step	level	max error	mean error	time
0	0	0.0762843	0.010565	0.510657	16
0	1	0.0430413	0.00557121	1.56971	24
0	2	0.0283714	0.00383993	2.31071	20
0	3	0.0220308	0.00259471	4.12905	32
0	4	0.016246	0.00206571	4.80505	20
0	5	0.00973278	0.0014704	6.03205	28
0	6	0.00733518	0.000959014	8.14406	36
0	7	0.00484196	0.000665594	11.6941	48
0	8	0.00372175	0.000500955	15.802	52
0	9	0.00287737	0.000461603	18.8271	44
0	10	0.00223752	0.000299968	24.6896	64
0	11	0.00158041	0.000223776	33.1998	76
0	12	0.00122943	0.000168352	42.1298	80
0	13	0.000870842	0.000117005	57.2058	104
0	14	0.000573438	8.27461e-005	80.2078	128
0	15	0.000457353	6.41062e-005	110.628	144
0	16	0.000336527	4.35503e-005	152.495	168
0	17	0.000261189	3.87601e-005	178.496	136
