8	0.0	0.0	7.61942528257897e-05
9	3.9968028886505635e-15	4.884981308350689e-15	1.01628293955596
10	0.0	0.0	-7.22083408317697e-05
11	1.1102230246251565e-16	-2.220446049250313e-16	0.46052700844586
12	0.0	-1.1102230246251565e-16	0.425121037025379
13	1.1102230246251565e-16	3.3306690738754696e-16	0.291565176904511
14	-4.440892098500626e-16	3.885780586188048e-16	0.279233568195131
15	-2.7755575615628914e-16	-2.220446049250313e-16	0.268529937121334
16	-4.440892098500626e-16	-2.7755575615628914e-16	0.151983014148252
17	2.220446049250313e-16	-3.0531133177191805e-16	0.10611552966243
18	2.220446049250313e-16	0.0	0.0875688978333353
19	3.3306690738754696e-16	-4.996003610813204e-16	0.0805394215716349
20	3.3306690738754696e-16	-3.0531133177191805e-16	0.0636737729273258
21	0.0	-5.0306980803327406e-17	0.00551765890238531
22	3.3306690738754696e-16	0.0	7.601697736570013e-05
23	0.0	0.0	7.309411225842185e-05
24	4.440892098500626e-16	2.886579864025407e-15	1.0162443088966149
25	-3.3306690738754696e-16	3.9968028886505635e-15	1.0161075364657521
26	-2.886579864025407e-15	1.1102230246251565e-15	0.937587490355577
27	1.9984014443252818e-15	3.1086244689504383e-15	0.961753968652558
28	-1.9984014443252818e-15	-2.220446049250313e-16	0.790350929344438
29	1.1102230246251565e-15	-3.3306690738754696e-16	0.808528293842476
30	-3.9968028886505635e-15	-8.881784197001252e-16	0.898145313566928
31	-3.1086244689504383e-15	1.1102230246251565e-16	0.701100670202532
32	0.0	-1.1102230246251565e-16	0.49669902083383
33	-3.9968028886505635e-15	-3.3306690738754696e-16	0.553489456031677
34	0.0	-2.220446049250313e-16	0.506325893545246
35	-4.440892098500626e-16	0.0	0.660343242670798
36	-3.0531133177191805e-16	-3.885780586188048e-16	0.164302225874685
37	0.0	0.0	7.943482027740478e-06
38	-1.1102230246251565e-15	0.0	1.01635094964668
39	3.9968028886505635e-15	1.1102230246251565e-15	1.01638080826977
