step	level	max error	mean error	time
0	0	0.135765	0.0207279	2.90039	2
0	0	0.216661	0.02641	5.68522	4
0	0	0.0734291	0.0095816	8.61118	6
0	1	0.0639618	0.00742167	8.71802	2
0	1	0.0633821	0.00777644	8.87228	4
0	1	0.0465962	0.00519668	9.07581	6
0	1	0.0200448	0.00132028	9.33069	8
0	1	0.0224955	0.00153213	9.64033	10
0	1	0.0101054	0.000886223	10.0081	12
0	1	0.00953811	0.000972524	10.429	14
0	1	0.0187566	0.00116793	10.9059	16
0	1	0.00811994	0.000808176	11.4936	18
0	1	0.00715617	0.000746657	12.116	20
0	2	0.012834	0.00131331	12.228	2
0	2	0.0170815	0.00253763	12.3818	4
0	2	0.0179241	0.00209794	12.583	6
0	2	0.0137166	0.00165243	12.8444	8
0	2	0.0156352	0.00139713	13.1513	10
0	2	0.0101946	0.000704812	13.5234	12
0	2	0.00929213	0.000685965	13.9431	14
0	2	0.00930751	0.00062791	14.4156	16
0	2	0.0109584	0.000667885	14.9472	18
0	2	0.00868531	0.000602376	15.5329	20
0	2	0.00670308	0.000596098	16.1704	22
0	2	0.00767673	0.000601058	16.8653	24
0	2	0.0101787	0.000737037	17.5948	26
0	2	0.00849684	0.00045989	18.3959	28
0	2	0.00519949	0.000460915	19.2505	30
0	2	0.00526374	0.000344057	20.1572	32
0	2	0.00420975	0.000285095	21.1053	34
