step	level	max error	mean error	time
0	0	0.438472	0.158008	0.001014	2
0	0	0.194592	0.0535121	0.004011	4
0	0	0.187634	0.0543916	0.005996	6
0	0	0.144663	0.032509	0.009033	8
0	0	0.117365	0.0183744	0.012	10
0	0	0.0646413	0.0105548	0.015032	12
0	0	0.0423176	0.00827207	0.020035	14
0	0	0.0290841	0.00404091	0.024036	16
0	1	0.0286121	0.00654939	0.025037	2
0	1	0.04244	0.0108591	0.025998	4
0	1	0.0176041	0.00450511	0.027995	6
0	1	0.019638	0.003925	0.031995	8
0	1	0.0150721	0.00236707	0.034995	10
0	1	0.0194593	0.00286999	0.038035	12
0	1	0.0138977	0.00183612	0.041995	14
0	1	0.0080222	0.00146032	0.047997	16
0	1	0.00809992	0.00146271	0.052996	18
0	1	0.00510629	0.00124539	0.058997	20
0	1	0.00442988	0.00110281	0.065043	22
0	1	0.00406732	0.000945249	0.073997	24
0	1	0.00309694	0.000731913	0.082996	26
0	1	0.00258398	0.000610421	0.091048	28
0	2	0.00396336	0.000916	0.092997	2
0	2	0.007608	0.00157415	0.094998	4
0	2	0.00573612	0.00170898	0.097005	6
0	2	0.00422823	0.000857903	0.10001	8
0	2	0.00365328	0.000909523	0.103996	10
0	2	0.00371941	0.000908761	0.107998	12
0	2	0.00362555	0.000889892	0.112	14
0	2	0.00318693	0.000936176	0.116998	16
0	2	0.00285096	0.000736649	0.122996	18
0	2	0.00266462	0.000590978	0.129994	20
0	2	0.00279529	0.00048585	0.138	22
0	2	0.00258821	0.000472554	0.146997	24
0	2	0.00310287	0.000500376	0.154996	26
0	2	0.00226538	0.000408368	0.163996	28
0	2	0.00204016	0.000337191	0.174995	30
0	2	0.0018305	0.000293245	0.186995	32
0	2	0.00116995	0.000279941	0.199999	34
0	2	0.000902101	0.00022345	0.216996	36
0	2	0.000850409	0.000210151	0.235996	38
0	2	0.000640223	0.000180219	0.254998	40
0	2	0.000591401	0.000153955	0.271005	42
0	2	0.000555589	0.000134714	0.290995	44
0	2	0.000420308	0.000116175	0.311035	46
0	2	0.000420355	0.000101066	0.332999	48
0	2	0.00041248	9.77442e-005	0.357033	50
0	2	0.000371631	8.61361e-005	0.382034	52
0	2	0.000329951	7.7977e-005	0.414999	54
0	2	0.000314027	6.13966e-005	0.449033	56
0	2	0.000240932	5.23187e-005	0.480996	58
0	3	0.000394425	8.95971e-005	0.481997	2
0	3	0.000831216	0.000230568	0.483997	4
0	3	0.000845137	0.00025858	0.486997	6
0	3	0.000517024	0.000107287	0.49	8
0	3	0.000953722	0.000204744	0.492996	10
0	3	0.000390379	0.000109399	0.496036	12
0	3	0.000400667	8.05543e-005	0.501999	14
0	3	0.000277365	7.98816e-005	0.508044	16
0	3	0.000693197	0.000122031	0.515034	18
0	3	0.000431584	6.83979e-005	0.521033	20
0	3	0.00022897	4.97225e-005	0.528997	22
0	3	0.000260665	5.50017e-005	0.537038	24
0	3	0.000239597	4.76614e-005	0.547998	26
0	3	0.000220319	4.23729e-005	0.559051	28
0	3	0.000180056	3.72902e-005	0.570002	30
0	3	0.000122594	3.04592e-005	0.579996	32
0	3	0.000111472	2.68344e-005	0.593996	34
0	3	0.000109419	2.53576e-005	0.607995	36
0	3	0.000142573	2.48342e-005	0.624998	38
0	3	0.000142741	2.76955e-005	0.645	40
0	3	9.77738e-005	2.30774e-005	0.662996	42
0	3	9.24111e-005	2.06759e-005	0.684995	44
0	3	7.64708e-005	1.88432e-005	0.706996	46
0	3	7.05622e-005	1.6704e-005	0.728996	48
0	3	7.59837e-005	1.49772e-005	0.754994	50
0	3	6.09676e-005	1.39896e-005	0.780993	52
0	3	9.7984e-005	1.41162e-005	0.808993	54
0	3	8.09594e-005	1.37952e-005	0.837995	56
0	3	5.89345e-005	1.3147e-005	0.867998	58
0	3	4.6354e-005	1.19491e-005	0.903997	60
0	3	4.02702e-005	1.06955e-005	0.939995	62
0	3	3.8498e-005	9.62326e-006	0.977032	64
0	3	3.36877e-005	9.07124e-006	1.018	66
0	3	3.0449e-005	8.31463e-006	1.076	68
0	3	2.58e-005	8.05023e-006	1.139	70
0	3	2.22103e-005	7.57754e-006	1.191	72
