step	level	max error	time	nr. of control nodes
0	0	0.00367852	787	2
0	0	0.0059649	1222	4
0	0	0.00413069	1697	6
0	0	0.00453297	2131	8
0	0	0.00519181	2586	10
0	0	0.00161768	3041	12
0	0	0.00180795	3506	14
0	0	0.00187078	4014	16
0	0	0.00204364	4515	18
0	0	0.00131022	5020	20
0	0	0.00181418	5507	22
0	0	0.000947978	5997	24
0	0	0.000907942	6613	26
0	0	0.000826408	7236	28
0	0	0.000599309	7796	30
0	0	0.00065951	8422	32
0	0	0.000801931	9001	34
0	0	0.000578088	9635	36
0	0	0.0007269	10222	38
0	0	0.000584045	10829	40
0	0	0.000536612	11433	42
0	0	0.00047933	12029	44
0	0	0.000465387	12652	46
0	0	0.000480383	13306	48
0	0	0.000505585	13964	50
0	0	0.000469652	14598	52
0	0	0.000451502	15277	54
0	0	0.000446607	15995	56
0	0	0.000447628	16784	58
0	0	0.000492585	17604	60
0	0	0.000590358	18484	62
0	0	0.000523175	19376	64
0	0	0.00048265	20228	66
0	0	0.000439619	21069	68
0	0	0.000375755	21904	70
0	0	0.000383622	22804	72
0	0	0.000360186	23706	74
0	0	0.000418532	24750	76
0	0	0.000341325	25835	78
0	0	0.000358964	26977	80
0	0	0.00032276	28166	82
0	0	0.000433004	29362	84
0	0	0.000310861	30374	86
0	0	0.00029942	31471	88
0	0	0.000315212	32647	90
0	0	0.44814	33724	92
0	0	0.000311228	34839	94
0	0	0.000297667	35965	96
0	0	0.000273085	37249	98
0	0	0.000262787	38571	100
0	0	0.00025555	39894	102
0	0	0.000253475	41282	104
0	0	0.000268869	42802	106
0	0	0.000241906	44211	108
0	0	0.000239265	45790	110
0	0	0.000225149	47397	112
0	0	0.000212823	49555	114
0	0	0.000205278	51238	116
0	0	0.000211131	53190	118
0	0	0.000204058	55348	120
0	0	0.00021384	57160	122
0	0	0.000198972	59137	124
0	0	0.000198467	60998	126
0	0	0.000193073	63028	128
0	0	0.000199952	65125	130
0	0	0.000197351	67207	132
0	0	0.000178952	69407	134
0	0	0.00019015	71978	136
0	0	0.000198616	74450	138
0	0	0.00017445	77030	140
0	0	0.00019515	80164	142
0	0	0.000192777	83536	144
0	0	0.000173261	86609	146
0	0	0.000240511	89507	148
0	0	0.00020635	92391	150
0	0	0.000185967	95194	152
0	0	0.000170186	98013	154
0	0	0.000144987	100981	156
0	0	0.000186484	104142	158
0	0	0.000143319	107475	160
0	0	0.000140701	110707	162
0	0	0.000160821	113943	164
0	0	0.000151574	117301	166
0	0	0.000174118	120647	168
0	0	0.00014133	124055	170
0	0	0.000149335	127459	172
0	0	0.000190222	130958	174
0	0	0.000136796	134622	176
0	0	0.000134286	138383	178
0	0	0.000129642	142252	180
0	0	0.000150563	146236	182
0	0	0.000136304	150243	184
0	0	0.000127001	154406	186
0	0	0.00013722	158704	188
0	0	0.000124155	163114	190
0	0	0.000126138	167638	192
0	0	0.000123244	172203	194
0	0	0.000123216	176988	196
0	0	0.000122333	181849	198
0	0	0.000117198	186842	200
0	0	0.000138877	192107	202
0	0	0.000113576	197325	204
0	0	0.000110819	202708	206
0	0	0.000108129	208254	208
0	0	0.000106735	213857	210
0	0	0.000123144	219571	212
0	0	0.000101747	225486	214
0	0	0.000141804	231614	216
0	0	0.000112055	237932	218
0	0	0.000100604	244279	220
0	0	0.000100258	250753	222
0	0	9.92661e-005	257553	224
0	0	0.000148038	264469	226
0	0	0.000108588	271567	228
0	0	9.86397e-005	278659	230
0	0	9.40238e-005	286264	232
0	0	9.44049e-005	297080	234
0	0	0.00010364	307397	236
0	0	9.42533e-005	316907	238
0	0	9.12436e-005	326211	240
0	0	0.00013016	334901	242
0	0	8.99614e-005	343623	244
0	0	8.53611e-005	352372	246
0	0	9.43157e-005	361730	248
0	0	8.9992e-005	371048	250
0	0	7.98458e-005	380410	252
0	0	9.34461e-005	390525	254
0	0	7.88793e-005	401575	256
0	0	8.60091e-005	412750	258
0	0	7.67248e-005	424071	260
0	0	7.50833e-005	436456	262
0	0	0.000108801	447636	264
0	0	9.2052e-005	460375	266
0	0	7.38107e-005	472966	268
0	0	8.86578e-005	485235	270
0	0	7.16667e-005	497392	272
0	0	7.15572e-005	510431	274
0	0	6.95907e-005	522983	276
0	0	6.86244e-005	536134	278
0	0	6.83716e-005	549891	280
0	0	8.75829e-005	562630	282
0	0	6.67037e-005	575077	284
0	0	6.55335e-005	587839	286
0	0	8.0475e-005	600712	288
0	0	7.32441e-005	616437	290
0	0	6.51452e-005	630696	292
0	0	9.28688e-005	644696	294
0	0	5.97358e-005	659333	296
