step	level	max error	mean error	time
0	0	0.108064	0.0202548	0.036035	16
0	1	0.0264236	0.00228296	0.068041	16
0	2	0.00863662	0.00201379	0.112053	20
0	3	0.00230457	0.000483596	0.217997	32
0	4	0.00051908	7.59234e-005	0.577001	56
0	5	0.000207632	4.19442e-005	0.712997	36
0	6	8.8848e-005	1.68372e-005	0.878	40
0	7	4.36602e-005	6.20407e-006	1.11604	48
0	8	1.61139e-005	3.1653e-006	1.39603	52
0	9	7.07613e-006	1.18486e-006	1.88003	68
0	10	3.46521e-006	4.74585e-007	2.533	76
0	11	1.72159e-006	2.55324e-007	3.16508	76
0	12	7.55711e-007	1.08744e-007	4.25955	96
0	13	3.46433e-007	4.11762e-008	6.02263	116
0	14	1.72477e-007	2.12334e-008	8.3556	128
0	15	7.98854e-008	1.10235e-008	10.8266	132
0	16	3.94841e-008	5.71084e-009	14.0368	144
0	17	1.5324e-008	2.26473e-009	21.035	192
