step	level	max error	time	nr. of control nodes
0	0	0.416163	10	2
0	0	0.45595	26	4
0	0	0.247531	41	6
0	0	0.090812	57	8
0	0	0.0806835	76	10
0	0	0.0245378	93	12
0	0	0.0239939	113	14
0	0	0.0155909	136	16
0	1	0.0154182	155	2
0	1	0.026079	161	4
0	1	0.0132309	168	6
0	1	0.011545	174	8
0	1	0.00908091	180	10
0	1	0.017053	188	12
0	1	0.0114767	196	14
0	1	0.0142395	204	16
0	1	0.00559647	215	18
0	1	0.00382483	225	20
0	1	0.00313187	236	22
0	1	0.00236789	249	24
0	1	0.00151302	261	26
0	1	0.00135765	273	28
0	1	0.00127768	286	30
0	1	0.000932783	301	32
0	1	0.000772482	319	34
0	2	0.00117985	325	2
0	2	0.00221534	330	4
0	2	0.00143686	338	6
0	2	0.00236457	345	8
0	2	0.00115254	351	10
0	2	0.00222442	358	12
0	2	0.00137965	364	14
0	2	0.00104338	373	16
0	2	0.00118786	382	18
0	2	0.00172032	397	20
0	2	0.000957641	409	22
0	2	0.00106962	430	24
0	2	0.000907155	450	26
0	2	0.000771983	474	28
0	2	0.000796484	491	30
0	2	0.000651828	513	32
0	2	0.00059013	532	34
0	2	0.000550968	553	36
0	2	0.000390259	577	38
0	2	0.000364684	595	40
0	2	0.000259416	615	42
0	2	0.000244576	640	44
0	2	0.000189763	669	46
0	2	0.000179468	696	48
0	2	0.000172249	725	50
0	2	0.000158572	756	52
0	2	0.000144668	788	54
0	2	0.000137701	825	56
0	2	0.000133425	866	58
0	2	0.000171325	897	60
0	2	0.000116451	934	62
0	2	0.000122304	969	64
0	2	0.0001185	1015	66
0	2	9.30351e-005	1061	68
0	2	8.42283e-005	1110	70
0	2	8.80841e-005	1153	72
0	2	7.63143e-005	1207	74
0	2	7.16981e-005	1262	76
0	2	6.0245e-005	1316	78
0	2	5.40061e-005	1370	80
0	2	5.02521e-005	1435	82
0	2	4.54662e-005	1499	84
0	2	4.19074e-005	1566	86
0	2	3.24115e-005	1636	88
0	3	5.02399e-005	1642	2
0	3	9.93301e-005	1647	4
0	3	7.39974e-005	1655	6
0	3	0.000102402	1662	8
0	3	6.35489e-005	1669	10
0	3	9.51544e-005	1679	12
0	3	0.000102971	1689	14
0	3	6.25858e-005	1697	16
0	3	0.000119424	1708	18
0	3	4.43007e-005	1719	20
0	3	4.15885e-005	1732	22
0	3	7.90021e-005	1749	24
0	3	6.89701e-005	1767	26
0	3	9.75925e-005	1783	28
0	3	3.6278e-005	1797	30
