step	level	max error	time	nr. of control nodes
0	0	0.416163	10	2
0	0	0.45595	27	4
0	0	0.247531	43	6
0	0	0.090812	59	8
0	0	0.0970378	76	9
0	0	0.0417855	92	10
0	0	0.0277293	110	11
0	0	0.0245378	126	12
0	0	0.0223947	143	13
0	0	0.0239939	159	14
0	0	0.0155909	176	15
0	1	0.0162013	193	1
0	1	0.025817	198	2
0	1	0.0144662	203	4
0	1	0.0199112	208	6
0	1	0.0105771	214	8
0	1	0.00895794	219	9
0	1	0.0198506	225	10
0	1	0.0113782	231	11
0	1	0.0118479	236	12
0	1	0.0142971	242	13
0	1	0.0116679	250	14
0	1	0.00607677	256	15
0	1	0.00553518	263	16
0	1	0.00490541	269	17
0	1	0.00535683	277	18
0	1	0.0041169	285	19
0	1	0.00314347	292	20
0	1	0.00391714	302	21
0	1	0.00337017	311	22
0	1	0.00239609	320	23
0	1	0.00206469	330	24
0	1	0.00164838	339	25
0	1	0.0021125	349	26
0	1	0.00149359	361	27
0	1	0.00139439	371	28
0	1	0.00135348	383	29
0	1	0.00120543	395	30
0	1	0.00103814	408	31
0	1	0.000960441	422	32
0	1	0.000853386	439	33
0	1	0.000817314	453	34
0	1	0.000732949	466	35
0	2	0.00128321	470	1
0	2	0.00608067	475	3
0	2	0.00313867	481	5
0	2	0.00345012	487	7
0	2	0.00184696	491	8
0	2	0.00129094	497	9
0	2	0.00111409	502	10
0	2	0.000968763	507	11
0	2	0.000872686	514	12
0	2	0.0024375	519	13
0	2	0.0012724	526	14
0	2	0.00110619	533	15
0	2	0.00110104	540	16
0	2	0.000716893	549	17
0	2	0.000716609	557	18
0	2	0.000886414	566	19
0	2	0.000654893	573	20
0	2	0.00114619	582	21
0	2	0.000932815	592	22
0	2	0.000638396	600	23
0	2	0.000614682	608	24
0	2	0.000598657	618	25
0	2	0.000547119	628	26
0	2	0.00109039	639	27
0	2	0.000543447	649	28
0	2	0.000457288	662	29
0	2	0.000453089	675	30
0	2	0.000346643	685	31
0	2	0.000325171	697	32
0	2	0.00058779	711	33
0	2	0.000299691	724	34
0	2	0.000285472	739	35
0	2	0.00024363	752	36
0	2	0.000259493	771	37
0	2	0.000342967	787	38
0	2	0.000290241	802	39
0	2	0.000226409	818	40
0	2	0.000221547	835	41
0	2	0.000198666	857	42
0	2	0.000274251	877	43
0	2	0.000271647	898	44
0	2	0.00019087	919	45
0	2	0.000178673	941	46
0	2	0.000168514	962	47
0	2	0.000257991	986	48
0	2	0.000159953	1009	49
0	2	0.000335183	1036	50
0	2	0.000152847	1061	51
0	2	0.000149614	1084	52
0	2	0.000147467	1111	53
0	2	0.000147486	1139	54
0	2	0.000144794	1166	55
0	2	0.000127408	1194	56
