step	level	max error	time	nr. of control nodes
0	0	0.512828	1	2
0	0	0.248427	3	4
0	0	0.330735	6	6
0	0	0.116195	6	8
0	0	0.142076	8	10
0	1	0.111277	9	2
0	1	0.116246	11	4
0	1	0.110895	13	6
0	1	0.0773782	14	8
0	1	0.0680083	16	10
0	2	0.0998195	17	2
0	2	0.112883	18	4
0	2	0.110449	20	6
0	2	0.0412762	21	8
0	2	0.100064	23	10
0	3	0.072662	24	2
0	3	0.107744	25	4
0	3	0.021768	27	6
0	3	0.030976	29	8
0	3	0.044537	32	10
0	4	0.0363998	34	2
0	4	0.0413013	35	4
0	4	0.0266873	37	6
0	4	0.0304325	38	8
0	4	0.0210746	40	10
0	5	0.0587141	42	2
0	5	0.0543166	43	4
0	5	0.0272814	45	6
0	5	0.0201161	54	8
0	5	0.0244282	56	10
0	6	0.0335207	57	2
0	6	0.0196875	60	4
0	6	0.0491989	60	6
0	6	0.0490555	62	8
0	6	0.0204661	64	10
0	7	0.0217542	65	2
0	7	0.0369864	67	4
0	7	0.0134404	68	6
0	7	0.0213417	70	8
0	7	0.0118002	72	10
0	8	0.0124401	73	2
0	8	0.0168297	74	4
0	8	0.0164067	76	6
0	8	0.0150484	77	8
0	8	0.0108595	79	10
0	9	0.0158667	80	2
0	9	0.0184779	82	4
0	9	0.0144421	83	6
0	9	0.0106867	84	8
0	9	0.00977263	86	10
0	10	0.0307579	87	2
0	10	0.0178283	88	4
0	10	0.0140836	90	6
0	10	0.0290788	91	8
0	10	0.00905017	93	10
0	11	0.0107242	94	2
0	11	0.0165169	96	4
0	11	0.0143027	97	6
0	11	0.00811469	99	8
0	11	0.00794845	101	10
0	12	0.0107162	102	2
0	12	0.0107859	103	4
0	12	0.0175269	105	6
0	12	0.00979546	106	8
0	12	0.00765249	108	10
0	13	0.0118673	109	2
0	13	0.00982163	110	4
0	13	0.00764014	112	6
0	13	0.0073294	113	8
0	13	0.00536671	115	10
0	14	0.0110671	116	2
0	14	0.0206857	117	4
0	14	0.0182042	119	6
0	14	0.0115436	120	8
0	14	0.00733412	122	10
0	15	0.00930529	123	2
0	15	0.016268	125	4
0	15	0.0100849	126	6
0	15	0.00648112	128	8
0	15	0.00921773	130	10
0	16	0.0169156	131	2
0	16	0.0141677	132	4
0	16	0.00841292	134	6
0	16	0.00878158	135	8
0	16	0.00721155	137	10
0	17	0.00898127	139	2
0	17	0.0104427	140	4
0	17	0.00769148	142	6
0	17	0.0129457	143	8
0	17	0.00821388	146	10
0	18	0.00777024	147	2
0	18	0.0096123	148	4
0	18	0.00673136	150	6
0	18	0.013625	152	8
0	18	0.00626514	155	10
0	19	0.0153898	157	2
0	19	0.00854403	158	4
0	19	0.00714062	160	6
0	19	0.00553895	162	8
0	19	0.00489105	165	10
0	20	0.00717485	167	2
0	20	0.0105947	168	4
0	20	0.00968686	171	6
0	20	0.00657963	172	8
0	20	0.0058982	174	10
0	21	0.00607139	176	2
0	21	0.00724807	177	4
0	21	0.00484184	180	6
0	21	0.0160096	182	8
0	21	0.0051897	184	10
0	22	0.00773556	185	2
0	22	0.00770041	187	4
0	22	0.00927359	188	6
0	22	0.00546183	190	8
0	22	0.00832758	192	10
0	23	0.00579429	193	2
0	23	0.00573387	194	4
0	23	0.0059746	196	6
0	23	0.00442175	198	8
0	23	0.0125131	200	10
0	24	0.0152345	201	2
0	24	0.00730997	203	4
0	24	0.00789459	205	6
0	24	0.00434136	206	8
0	24	0.00621686	208	10
0	25	0.00780552	210	2
0	25	0.016904	211	4
0	25	0.00793117	213	6
0	25	0.00441972	214	8
0	25	0.00456424	216	10
0	26	0.00486566	218	2
0	26	0.00558993	219	4
0	26	0.00825813	220	6
0	26	0.00662145	222	8
0	26	0.00301789	224	10
0	27	0.00454294	225	2
0	27	0.00478269	226	4
0	27	0.00532362	227	6
0	27	0.00508714	229	8
0	27	0.00851749	231	10
0	28	0.00695762	232	2
0	28	0.0107792	233	4
0	28	0.00378181	234	6
0	28	0.00461212	236	8
0	28	0.00348404	238	10
0	29	0.00447111	239	2
0	29	0.00626098	240	4
0	29	0.00423783	242	6
0	29	0.00611516	243	8
0	29	0.00413187	245	10
0	30	0.00622935	246	2
0	30	0.0069829	248	4
0	30	0.00469549	249	6
0	30	0.00602304	251	8
0	30	0.00368921	252	10
0	31	0.00514287	253	2
0	31	0.0109351	255	4
0	31	0.00406254	256	6
0	31	0.00768612	257	8
0	31	0.00267595	259	10
0	32	0.00328569	260	2
0	32	0.00529556	262	4
0	32	0.00438685	263	6
0	32	0.00271223	265	8
0	32	0.00790794	267	10
0	33	0.00888271	268	2
0	33	0.00608578	269	4
0	33	0.0121158	271	6
0	33	0.00334208	272	8
0	33	0.00615718	274	10
0	34	0.00584974	275	2
0	34	0.00363565	276	4
0	34	0.00393222	279	6
0	34	0.00300627	280	8
0	34	0.00295324	282	10
0	35	0.00356074	283	2
0	35	0.00550268	284	4
0	35	0.00495625	286	6
0	35	0.00272822	287	8
0	35	0.0080721	289	10
0	36	0.00920544	290	2
0	36	0.00864495	291	4
0	36	0.00750733	292	6
0	36	0.00304197	293	8
0	36	0.0031753	296	10
0	37	0.00429939	297	2
0	37	0.00359998	299	4
0	37	0.00724325	300	6
0	37	0.00422621	302	8
0	37	0.00209197	303	10
0	38	0.00734703	304	2
0	38	0.00370957	306	4
0	38	0.00295109	307	6
0	38	0.0100975	309	8
0	38	0.00293042	311	10
0	39	0.00351564	314	2
0	39	0.00308968	317	4
0	39	0.00408731	319	6
0	39	0.00235589	321	8
0	39	0.00275843	323	10
0	40	0.00358256	326	2
0	40	0.0106673	328	4
0	40	0.00609341	330	6
0	40	0.00333273	332	8
0	40	0.00549027	334	10
0	41	0.00541383	335	2
0	41	0.00778951	337	4
0	41	0.00377916	338	6
0	41	0.00431946	339	8
0	41	0.0019555	341	10
0	42	0.00305056	342	2
0	42	0.00461116	343	4
0	42	0.00245796	345	6
0	42	0.00357008	347	8
0	42	0.00189612	348	10
0	43	0.00353262	349	2
