step	level	max error	time	nr. of control nodes
0	0	0.351469	4	1
0	0	0.489155	10	2
0	0	0.282204	14	3
0	0	0.402445	19	4
0	0	0.172208	24	5
0	0	0.124242	31	6
0	0	0.158498	38	7
0	0	0.141168	44	8
0	0	0.168358	50	9
0	0	0.0612545	57	10
0	0	0.045997	63	11
0	0	0.0374113	70	12
0	0	0.0353677	78	13
0	0	0.0347272	84	14
0	0	0.0303963	91	15
0	0	0.0255904	98	16
0	0	0.0144992	106	17
0	0	0.0209804	114	18
0	0	0.0102759	122	19
0	0	0.00861283	132	20
0	0	0.00742215	141	21
0	0	0.00644061	150	22
0	0	0.00490147	159	23
0	0	0.00448898	168	24
0	0	0.00353458	179	25
0	0	0.00320367	189	26
0	0	0.00333519	202	27
0	0	0.00305998	214	28
0	0	0.00301567	225	29
0	0	0.00283785	236	30
0	0	0.00311644	250	31
0	0	0.00280042	263	32
0	0	0.0027789	277	33
0	0	0.00259607	289	34
0	0	0.00229216	305	35
0	0	0.00168393	324	36
0	0	0.00159417	341	37
0	0	0.00153177	358	38
0	0	0.00124747	374	39
0	0	0.0011324	390	40
0	0	0.00105468	407	41
0	0	0.00101909	424	42
0	0	0.00101434	442	43
0	0	0.00104707	460	44
0	0	0.000899621	480	45
0	0	0.000856379	503	46
0	0	0.000656116	523	47
0	0	0.000635556	543	48
0	0	0.000542602	564	49
0	0	0.000509351	591	50
0	0	0.000357763	617	51
0	0	0.000330538	647	52
0	0	0.000237099	672	53
0	0	0.000230885	699	54
0	0	0.000220439	724	55
0	0	0.000213166	752	56
0	0	0.00024031	779	57
0	0	0.000208889	807	58
0	0	0.000196045	834	59
0	0	0.000184162	865	60
0	0	0.000177235	896	61
0	0	0.000161896	926	62
0	0	0.000160406	959	63
0	0	0.000157131	991	64
0	0	0.000152103	1032	65
0	0	0.000147497	1071	66
0	0	0.000140755	1112	67
0	0	0.000140511	1160	68
0	0	0.000139789	1212	69
0	0	0.00013622	1258	70
0	0	0.000138418	1304	71
0	0	0.000134729	1353	72
0	0	0.000118778	1406	73
0	0	0.000118696	1459	74
0	0	0.000108254	1518	75
0	0	0.000108	1574	76
0	0	0.000104754	1630	77
0	0	0.000103687	1688	78
0	0	9.78578e-005	1738	79
0	0	8.70622e-005	1795	80
0	0	8.62317e-005	1848	81
0	0	8.30951e-005	1902	82
0	0	7.7383e-005	1954	83
0	0	6.92347e-005	2011	84
0	0	5.91864e-005	2079	85
0	0	5.85905e-005	2137	86
0	0	5.36245e-005	2199	87
0	0	5.21835e-005	2263	88
0	0	4.64502e-005	2336	89
0	0	4.28507e-005	2454	90
0	0	4.06185e-005	2562	91
0	0	3.83924e-005	2638	92
0	0	3.46097e-005	2707	93
0	0	3.41766e-005	2779	94
0	0	2.89514e-005	2857	95
0	0	2.80377e-005	2942	96
0	0	2.78145e-005	3021	97
0	0	2.60699e-005	3110	98
0	0	2.12235e-005	3191	99
0	0	1.81076e-005	3278	100
0	0	1.97028e-005	3398	101
0	0	1.6571e-005	3490	102
0	0	1.57745e-005	3589	103
0	0	1.57326e-005	3683	104
0	0	1.52602e-005	3773	105
0	0	1.36617e-005	3865	106
0	0	1.28147e-005	3962	107
0	0	1.22466e-005	4057	108
0	0	1.19857e-005	4165	109
0	0	1.14862e-005	4271	110
0	0	1.50372e-005	4375	111
0	0	1.51943e-005	4482	112
0	0	1.23105e-005	4593	113
0	0	1.10064e-005	4706	114
0	0	1.11201e-005	4821	115
0	0	1.08868e-005	4929	116
0	0	1.04279e-005	5046	117
0	0	9.66146e-006	5176	118
0	0	9.13823e-006	5303	119
0	0	8.74623e-006	5427	120
0	0	9.72633e-006	5557	121
0	0	9.30822e-006	5697	122
0	0	8.37745e-006	5823	123
0	0	8.35797e-006	5952	124
0	0	8.35727e-006	6091	125
0	0	9.94249e-006	6253	126
0	0	8.3496e-006	6397	127
0	0	7.79925e-006	6543	128
0	1	1.22517e-005	6547	1
0	1	1.51832e-005	6551	2
0	1	3.32425e-005	6554	3
0	1	2.8098e-005	6557	4
0	1	1.84118e-005	6561	5
0	1	1.4884e-005	6564	6
0	1	1.90993e-005	6568	7
0	1	1.50421e-005	6571	8
0	1	1.50523e-005	6575	9
0	1	1.25559e-005	6580	10
0	1	1.72784e-005	6584	11
0	1	1.16968e-005	6590	12
0	1	1.8475e-005	6596	13
0	1	1.66472e-005	6602	14
