step	level	max error	mean error	time
0	0	0.662819	0.113964	3.0824	2
0	0	0.662819	0.113964	3.0926	2
0	0	0.141868	0.0123332	6.07143	4
0	0	0.141868	0.0123332	6.08264	4
0	0	0.0795809	0.0121504	9.11244	6
0	0	0.0795809	0.0121504	9.10624	6
0	1	0.0996349	0.0142342	9.23291	2
0	1	0.0996349	0.0142342	9.22672	2
0	1	0.178122	0.0129283	9.39263	4
0	1	0.178122	0.0129283	9.38643	4
0	1	0.063128	0.0078844	9.60519	6
0	1	0.063128	0.0078844	9.59995	6
0	1	0.0752322	0.00535694	9.87778	8
0	1	0.0752322	0.00535694	9.87257	8
0	1	0.0497753	0.00325646	10.211	10
0	1	0.0497753	0.00325646	10.2058	10
0	1	0.0376308	0.00250333	10.593	12
0	1	0.0376308	0.00250333	10.5988	12
0	1	0.0282968	0.00241247	11.0469	14
0	1	0.0282968	0.00241247	11.0517	14
0	1	0.0280868	0.00250966	11.572	16
0	1	0.0280868	0.00250966	11.5729	16
0	1	0.0227116	0.00156895	12.1357	18
0	1	0.0227116	0.00156895	12.1354	18
0	1	0.0223119	0.00153282	12.7814	20
0	1	0.0223119	0.00153282	12.7822	20
0	1	0.0184712	0.00132971	13.4929	22
0	1	0.0184712	0.00132971	13.4957	22
0	1	0.0178414	0.00111604	14.2297	24
0	1	0.0178414	0.00111604	14.242	24
0	1	0.0112161	0.00111113	15.033	26
0	1	0.0112161	0.00111113	15.0378	26
0	1	0.0109063	0.00120821	15.9437	28
0	1	0.0109063	0.00120821	15.9505	28
0	1	0.00995569	0.00084355	16.946	30
0	1	0.00995569	0.00084355	16.949	30
0	1	0.00870535	0.000839621	18.0691	32
0	1	0.00870535	0.000839621	18.0619	32
0	1	0.0104896	0.000825712	19.2064	34
0	1	0.0104896	0.000825712	19.2109	34
0	1	0.00800793	0.000604023	20.3674	36
0	1	0.00800793	0.000604023	20.3651	36
0	1	0.0112914	0.000363117	21.4923	38
0	1	0.0112914	0.000363117	21.4942	38
0	1	0.00874118	0.000338661	22.6534	40
0	1	0.00874118	0.000338661	22.6534	40
0	1	0.00814625	0.000337995	23.8975	42
0	1	0.00814625	0.000337995	23.8993	42
0	1	0.00669799	0.000337532	25.1957	44
0	1	0.00669799	0.000337532	25.1975	44
0	2	0.00728905	0.000481648	25.3164	2
0	2	0.00728905	0.000481648	25.3184	2
0	2	0.0101821	0.00144959	25.4829	4
0	2	0.0101821	0.00144959	25.4857	4
0	2	0.0149625	0.00212265	25.7079	6
0	2	0.0149625	0.00212265	25.7107	6
0	2	0.012982	0.00180378	25.9788	8
0	2	0.012982	0.00180378	25.9858	8
0	2	0.0127185	0.00153226	26.3134	10
0	2	0.0127185	0.00153226	26.3132	10
0	2	0.0130279	0.00130379	26.6964	12
0	2	0.0130279	0.00130379	26.6984	12
0	2	0.0122041	0.00125697	27.1353	14
0	2	0.0122041	0.00125697	27.1361	14
0	2	0.0098513	0.00116439	27.6404	16
0	2	0.0098513	0.00116439	27.6342	16
0	2	0.0103463	0.000797787	28.2071	18
0	2	0.0103463	0.000797787	28.2059	18
0	2	0.00773327	0.000764358	28.8672	20
0	2	0.00773327	0.000764358	28.8639	20
0	2	0.00676303	0.000453732	29.5303	22
0	2	0.00676303	0.000453732	29.5221	22
0	2	0.00627738	0.000448033	30.2297	24
0	2	0.00627738	0.000448033	30.2235	24
0	2	0.00528494	0.000448429	31.0059	26
0	2	0.00528494	0.000448429	30.9998	26
0	2	0.0070769	0.000695434	31.8367	28
0	2	0.0070769	0.000695434	31.8335	28
0	2	0.00502099	0.000388849	32.7103	30
0	2	0.00502099	0.000388849	32.7051	30
0	2	0.00602649	0.000305647	33.7493	32
0	2	0.00602649	0.000305647	33.7615	32
0	2	0.00491419	0.000315816	34.7834	34
0	2	0.00491419	0.000315816	34.7946	34
