0.09045;0.031574499;0.006819709;0.098933333;0.030669499;0.006447789;0.12295;0.030672552;0.006445873
1.168783333;0.110900615;0.020875919;1.479883333;0.113803596;0.021622091;1.60315;0.113818607;0.02160892
2.717616667;0.095251578;0.025245407;2.867683333;0.094806542;0.02511941;2.870483333;0.094788819;0.025106952
3.984783333;0.082742884;0.026076658;4.10365;0.082345039;0.026025687;4.217416667;0.082320549;0.026007697
5.311433333;0.09801219;0.031999493;5.53195;0.099983112;0.032381011;5.6455;0.099993417;0.032362081
6.7362;0.102883273;0.03334957;6.910983333;0.104543811;0.03369477;7.066133333;0.104515001;0.033669712
8.243933333;0.108877188;0.033223752;8.422966667;0.108468259;0.03313615;8.577766667;0.108463551;0.033109408
9.6071;0.112380296;0.034026686;9.78785;0.112042896;0.034063771;9.9572;0.11208392;0.034043156
11.02273333;0.109280865;0.034741405;11.22045;0.109368917;0.034813047;11.3493;0.109378558;0.034782706
12.35333333;0.103916133;0.033906357;12.51875;0.104452322;0.033918585;12.65615;0.104455179;0.033882569
13.66146667;0.106709161;0.034023897;13.81835;0.107539608;0.033983085;13.94193333;0.107554381;0.033944491
14.99106667;0.111537525;0.034606154;15.17783333;0.11210774;0.03455896;15.3167;0.112127245;0.034516501
16.36251667;0.111846557;0.034686175;16.43816667;0.111680779;0.034503607;16.43728333;0.111683532;0.034453643
17.40866667;0.109093207;0.034276255;17.6321;0.108929378;0.034056972;17.66775;0.108922965;0.034003627
18.61498333;0.108024542;0.034138194;18.72008333;0.108367817;0.033966773;18.78788333;0.108365378;0.033914867
19.78848333;0.109052785;0.034258235;19.90696667;0.109538039;0.034107005;19.94506667;0.109532434;0.034056137
20.96823333;0.110153156;0.03434713;21.07825;0.110263411;0.034174496;21.0917;0.110254531;0.034123621
22.00376667;0.110137825;0.034302141;22.1076;0.109932454;0.034131933;22.18446667;0.109930639;0.034082286
23.13176667;0.109561634;0.034225595;23.18375;0.109416422;0.034108318;23.2062;0.10941811;0.034059124
24.17126667;0.109281764;0.034188833;24.22465;0.109323644;0.034123716;24.21415;0.109318112;0.034073929
25.14575;0.109444337;0.034173298;25.24653333;0.109551927;0.034144523;25.24665;0.109535025;0.034096374
26.19566667;0.109731093;0.034162305;26.26643333;0.109775577;0.034165487;26.31693333;0.109745997;0.034121663
27.2758;0.109825491;0.034147958;27.34031667;0.109805282;0.034181788;27.3465;0.109762147;0.034144346
28.28733333;0.109668693;0.034122182;28.35366667;0.10967503;0.034178657;28.33745;0.109621154;0.034149549
29.25263333;0.109478961;0.034092951;29.3475;0.109590376;0.034163066;29.35745;0.109533288;0.034143946
30.23375;0.109470941;0.03407991;30.30596667;0.109681924;0.034158723;30.32426667;0.10962839;0.034149844
31.25983333;0.109595858;0.034085962;31.39285;0.109815865;0.034161786;31.40281667;0.109769384;0.034161918
32.291;0.109650156;0.034089353;32.3948;0.109818154;0.034150938;32.37198333;0.109780833;0.034157616
33.24855;0.109585099;0.03407903;33.38726667;0.109733999;0.034128552;33.3323;0.109707596;0.034138998
34.19395;0.109522588;0.034069254;34.29011667;0.109699659;0.03411436;34.24568333;0.109681366;0.034125375
35.09941667;0.109531494;0.034069217;35.21361667;0.109727486;0.03411151;35.18145;0.109710719;0.034120888
36.05576667;0.109566394;0.034071605;36.15146667;0.109747114;0.034109406;36.10443333;0.109728995;0.034117373
36.97188333;0.109578276;0.034070722;37.11748333;0.109736051;0.034104881;37.07653333;0.109716708;0.034112664
37.95426667;0.109566771;0.034068748;38.06828333;0.109718983;0.034101508;38.0241;0.109698021;0.034109321
38.89378333;0.109551214;0.034067424;39.00713333;0.109713284;0.034099767;38.96526667;0.109690757;0.034107442
39.84085;0.109546982;0.03406651;40.00415;0.109718771;0.034098434;39.99083333;0.109696638;0.034106043
40.88323333;0.109555938;0.034066475;41.087;0.109727243;0.034097748;41.15973333;0.109706955;0.034105375
42.03318333;0.109565026;0.034067026;42.14398333;0.109728831;0.034097397;42.10555;0.109709644;0.034104961
42.98641667;0.109563623;0.034066775;43.13361667;0.109722864;0.034096447;43.08568333;0.109703493;0.034103897
43.956;0.109557021;0.034065755;44.07583333;0.109718813;0.034095389;44.07141667;0.109698942;0.03410275
44.94735;0.109555482;0.034065228;45.07625;0.109721783;0.034095162;45.03983333;0.109701849;0.034102417
45.92803333;0.109559705;0.034065395;46.03493333;0.109726335;0.034095333;45.99871667;0.109706934;0.034102545
46.87551667;0.109563571;0.034065555;46.9962;0.10972685;0.034095095;46.98425;0.109708028;0.034102329
47.87673333;0.109563704;0.034065346;48.01931667;0.109724865;0.034094589;47.97886667;0.109706062;0.034101801
48.87335;0.109562097;0.034064992;49.02778333;0.109724317;0.034094297;49.03256667;0.109705164;0.034101434
49.9;0.109561859;0.034064789;49.99151667;0.109725779;0.034094231;49.91986667;0.109706522;0.034101327
50.79571667;0.109563314;0.034064729;50.91783333;0.109727292;0.034094149;50.86245;0.109708246;0.03410125
51.72371667;0.1095648;0.034064652;51.80956667;0.109727723;0.03409398;51.73123333;0.109708837;0.034101083
52.60148333;0.109565292;0.034064497;52.68386667;0.109727563;0.034093795;52.60748333;0.109708639;0.034100882
53.47988333;0.109565171;0.034064306;53.57451667;0.109727623;0.034093643;53.49628333;0.109708633;0.034100716
54.3619;0.109565217;0.03406413;54.46075;0.109728107;0.034093522;54.39106667;0.109709146;0.034100595
55.28336667;0.109565736;0.034063987;55.40928333;0.109728718;0.034093423;55.34453333;0.109709837;0.034100498
