step	level	max error	time	nr. of control nodes
0	0	0.416163	11	2
0	0	0.45595	30	4
0	0	0.247531	46	6
0	1	0.464353	62	2
0	1	9.82205	67	4
0	1	3.68232	72	6
0	1	1.81328	78	8
0	1	2.27877	84	10
0	1	1.57795	91	12
0	1	0.679287	98	14
0	1	0.478157	106	16
0	1	0.378609	114	18
0	1	0.270621	124	20
0	1	0.485695	133	22
0	1	0.230008	144	24
0	1	0.245212	155	26
0	1	0.21142	166	28
0	1	0.97904	181	30
0	1	0.394883	194	32
0	1	0.288886	209	34
0	1	0.129348	227	36
0	2	0.619728	234	2
0	2	0.326759	240	4
0	2	0.210419	246	6
0	2	0.189782	254	8
0	2	1.37144	261	10
0	2	0.767085	268	12
0	2	0.376439	275	14
0	2	0.228674	285	16
0	2	0.148995	294	18
0	2	0.116385	303	20
0	2	0.11319	313	22
0	2	0.746327	325	24
0	2	0.290433	337	26
0	2	0.13852	352	28
0	2	0.418702	364	30
0	2	0.128461	377	32
0	2	0.102508	391	34
0	2	0.0781779	408	36
0	3	0.106503	413	2
0	3	0.228986	419	4
0	3	0.142446	425	6
0	3	1.12508	431	8
0	3	0.339753	437	10
0	3	0.180217	443	12
0	3	0.185302	451	14
0	3	0.142732	458	16
0	3	1.7567	467	18
0	3	0.694966	476	20
0	3	0.314344	485	22
0	3	0.250137	495	24
0	3	0.18015	506	26
0	3	0.110438	520	28
0	3	0.134011	532	30
0	3	0.438319	546	32
0	3	0.850794	560	34
0	3	0.316741	580	36
0	3	0.192019	599	38
0	3	0.119999	617	40
0	3	0.0728748	636	42
0	3	0.0654345	655	44
0	3	0.0837718	676	46
0	3	0.093253	698	48
0	3	0.0686331	723	50
0	3	0.0834439	748	52
0	3	0.0809939	781	54
0	3	0.0619161	811	56
0	3	0.0710469	850	58
0	3	0.0565945	885	60
0	4	0.086126	891	2
0	4	0.493008	896	4
0	4	0.24043	902	6
0	4	0.161481	908	8
0	4	0.119683	914	10
0	4	0.250701	921	12
0	4	0.177183	930	14
0	4	0.106576	939	16
0	4	0.100543	947	18
0	4	0.0817937	958	20
0	4	0.102657	971	22
0	4	0.0517414	980	24
0	4	0.249201	991	26
0	4	0.148735	1004	28
0	4	0.0725864	1018	30
0	4	0.0656046	1032	32
0	4	0.0424835	1048	34
0	4	0.0417042	1064	36
0	5	0.0684871	1070	2
0	5	0.275678	1075	4
0	5	0.196883	1081	6
0	5	0.108124	1087	8
0	5	0.089516	1093	10
0	5	0.0692438	1100	12
0	5	0.0634357	1108	14
0	5	0.527624	1116	16
0	5	0.154846	1124	18
0	5	0.112082	1132	20
0	5	0.0660784	1143	22
0	5	0.0526929	1153	24
0	5	0.0574044	1164	26
0	5	0.0403895	1177	28
0	5	0.0420742	1189	30
0	5	0.0443942	1202	32
0	5	0.0481039	1219	34
0	5	0.0483179	1239	36
0	5	0.0795794	1256	38
0	5	0.032982	1273	40
0	5	0.0628932	1293	42
0	5	0.0442004	1314	44
0	5	0.0333394	1334	46
0	5	0.0422504	1358	48
0	5	0.0241873	1382	50
0	6	0.0396842	1388	2
0	6	0.0490194	1394	4
0	6	0.0449816	1399	6
0	6	0.164108	1406	8
0	6	0.115487	1414	10
0	6	0.0653605	1421	12
0	6	0.0414592	1429	14
0	6	0.0888678	1439	16
0	6	0.0459527	1450	18
0	6	0.109144	1462	20
0	6	0.0560161	1473	22
0	6	0.0607676	1485	24
0	6	0.0457359	1496	26
0	6	0.0432123	1511	28
0	6	0.0410948	1527	30
0	6	0.065842	1541	32
0	6	0.0446436	1557	34
0	6	0.0240765	1575	36
0	6	0.0211604	1597	38
0	6	0.0271996	1615	40
0	6	0.0216528	1638	42
0	6	0.0250921	1659	44
0	6	0.0194611	1683	46
0	6	0.0257255	1707	48
0	6	0.0287435	1737	50
0	6	0.0331584	1760	52
0	6	0.0190552	1784	54
0	6	0.0318069	1817	56
0	6	0.0159939	1849	58
0	7	0.0249219	1855	2
0	7	0.609759	1860	4
0	7	0.296271	1866	6
0	7	0.233097	1872	8
0	7	0.125558	1878	10
0	7	0.106013	1886	12
0	7	0.0949574	1894	14
0	7	0.0498899	1902	16
0	7	0.0419177	1910	18
0	7	0.044092	1919	20
0	7	0.0316632	1929	22
0	7	0.0298127	1941	24
0	7	0.0348436	1952	26
0	7	0.0191104	1966	28
0	7	0.0386172	1979	30
0	7	0.0222516	1993	32
0	7	0.0207875	2009	34
0	7	0.0207852	2027	36
0	7	0.0237398	2045	38
0	7	0.0202135	2067	40
0	7	0.0286011	2091	42
0	7	0.0177547	2116	44
0	7	0.0258492	2144	46
0	7	0.0198156	2171	48
0	7	0.0166948	2196	50
0	7	0.0206088	2226	52
0	7	0.0158854	2254	54
0	7	0.0152926	2289	56
0	7	0.0234186	2321	58
0	7	0.0165173	2356	60
0	7	0.0121762	2395	62
0	7	0.0134164	2434	64
0	7	0.00975195	2474	66
0	8	0.0174631	2481	2
0	8	0.0153834	2486	4
0	8	0.0383331	2492	6
0	8	0.0230325	2498	8
0	8	0.0228161	2508	10
0	8	0.0149639	2519	12
0	8	0.0361239	2527	14
0	8	0.0265413	2536	16
0	8	0.0220281	2547	18
0	8	0.0220179	2559	20
0	8	0.0180331	2570	22
