step	level	max error	mean error	time
0	0	14.8603	1.35636	0.002001	2
0	0	2.07749	0.188337	0.006004	4
0	0	3.77345	0.235413	0.011001	6
0	0	0.412009	0.0445155	0.017003	8
0	0	0.248324	0.0339799	0.023	10
0	0	0.100333	0.0289093	0.029003	12
0	0	0.292508	0.02506	0.036	14
0	0	0.108064	0.0202548	0.044001	16
0	0	0.0495836	0.0020771	0.052	18
0	0	0.0489035	0.00177246	0.06	20
0	0	0.0213707	0.00137907	0.069999	22
0	0	0.0246806	0.00122152	0.08	24
0	0	0.02176	0.00100159	0.091	26
0	0	0.0062394	0.00087883	0.102	28
0	0	0.00558738	0.000814908	0.114	30
0	0	0.00566132	0.000781053	0.126999	32
0	0	0.00216756	0.000397509	0.140001	34
0	0	0.00141542	0.00017473	0.156043	36
0	0	0.00133083	0.000169493	0.171036	38
0	0	0.00134267	0.000164383	0.187036	40
0	0	0.00136813	0.000158712	0.204035	42
0	0	0.00126641	0.000153354	0.222036	44
0	0	0.00158256	0.000148336	0.241035	46
0	0	0.00116466	0.000141027	0.261035	48
0	0	0.00142825	0.000136462	0.282002	50
0	0	0.00116207	0.000130901	0.304035	52
0	0	0.00145096	0.00012674	0.327003	54
0	0	0.00109363	0.000119333	0.352003	56
0	0	0.00140891	5.35981e-005	0.377003	58
0	0	0.000271367	4.03653e-005	0.407035	60
0	0	8.87554e-005	1.25153e-005	0.436039	62
0	0	3.75678e-005	5.4869e-006	0.467999	64
0	0	2.52405e-005	3.05835e-006	0.500002	66
0	0	1.46648e-005	1.29205e-006	0.530003	68
0	0	6.4346e-006	5.23592e-007	0.564999	70
