step	level	max error	mean error	time
0	0	0.0036783	0.00057017	0.031983	8
0	1	0.00113619	0.000194533	0.089016	16
0	2	0.000713303	0.000148864	0.148985	16
0	3	0.000405573	7.04533e-005	0.315024	28
0	4	0.000304062	5.27991e-005	0.481983	28
0	5	0.000217689	3.77769e-005	0.651023	28
0	6	0.000118747	2.29664e-005	0.858022	32
0	7	8.05788e-005	1.4047e-005	1.10498	36
0	8	4.93995e-005	8.48287e-006	1.48599	44
0	9	3.94976e-005	9.6091e-006	1.75602	32
0	10	2.77929e-005	5.14194e-006	2.367	52
0	11	2.18791e-005	3.67862e-006	3.15502	64
0	12	1.70158e-005	3.04734e-006	3.96816	64
0	13	1.35904e-005	2.21466e-006	4.86312	68
0	14	8.8376e-006	1.67185e-006	6.05521	76
0	15	6.1672e-006	1.11907e-006	7.18528	76
0	16	4.82513e-006	8.51626e-007	9.08627	88
0	17	3.65631e-006	6.91296e-007	10.7633	84
0	18	2.78836e-006	5.08131e-007	13.6393	108
0	19	2.04275e-006	3.62346e-007	16.5833	116
0	20	1.6283e-006	2.98572e-007	19.1193	108
0	21	1.23602e-006	2.31979e-007	21.7283	112
0	22	9.69744e-007	1.54223e-007	25.8943	136
0	23	7.74229e-007	1.26516e-007	29.9145	132
0	24	6.0059e-007	1.25358e-007	32.3135	108
0	25	4.69422e-007	7.68487e-008	38.3985	160
0	26	3.62732e-007	6.80298e-008	44.2285	156
0	27	2.78746e-007	5.40066e-008	50.0875	152
0	28	1.9935e-007	3.9882e-008	56.8685	164
0	29	1.59119e-007	3.00011e-008	68.0249	184
0	30	1.24772e-007	2.3649e-008	77.3089	180
