step	level	max error	mean error	time
0	0	1.01628	0.175569	2.79303	2
0	0	5.06559	0.0284601	5.40507	4
0	0	0.915991	0.0198539	8.06903	6
0	0	0.900818	0.0198892	10.8121	8
0	0	0.844771	0.0202967	13.7371	10
0	0	0.883189	0.0202957	16.5431	12
0	0	0.660179	0.0194079	19.4211	14
0	1	0.955212	0.179056	19.536	2
0	1	0.788109	0.0630099	19.662	4
0	1	0.711049	0.147085	19.838	6
0	1	0.598227	0.120986	20.0641	8
0	1	0.601819	0.0592213	20.343	10
0	1	0.387595	0.0260776	20.6981	12
0	2	0.603137	0.0632599	20.795	2
0	2	0.406322	0.0625274	20.939	4
0	2	0.444752	0.0322838	21.1261	6
0	2	0.376658	0.0395817	21.3671	8
0	2	0.33113	0.0288954	21.6571	10
0	2	0.526399	0.0375144	22.006	12
0	2	0.365195	0.0256366	22.392	14
0	2	0.310472	0.0264969	22.8341	16
0	2	0.253212	0.0282896	23.3411	18
0	3	0.283733	0.0505129	23.4491	2
0	3	0.317635	0.0347084	23.6001	4
0	3	0.318625	0.0455961	23.7861	6
0	3	0.351759	0.0399869	24.0381	8
0	3	0.286984	0.0416012	24.345	10
0	3	0.711906	0.020024	24.6991	12
0	3	0.430188	0.0199674	25.0931	14
0	3	0.339348	0.0206028	25.533	16
0	3	0.313936	0.0152297	26.0381	18
0	3	0.378972	0.0154593	26.5901	20
0	3	0.252519	0.0154808	27.218	22
0	3	0.230479	0.0157714	27.95	24
0	3	0.479864	0.0343684	28.6621	26
0	3	0.23666	0.0202578	29.4081	28
0	3	0.232191	0.0163574	30.2151	30
0	3	0.157645	0.0152467	31.047	32
0	4	0.238045	0.0467878	31.153	2
0	4	1.23972	0.0167767	31.301	4
0	4	0.769419	0.015261	31.4971	6
0	4	0.53973	0.0152779	31.7451	8
0	4	0.808207	0.0231557	32.0501	10
0	4	0.369116	0.019747	32.4071	12
0	4	0.293376	0.029188	32.8051	14
0	4	0.262886	0.0361245	33.2571	16
0	4	0.241294	0.0168836	33.768	18
0	4	0.195401	0.0163814	34.3191	20
0	4	0.182183	0.0161971	34.9271	22
0	4	0.547917	0.00954522	35.584	24
0	4	0.268937	0.00913848	36.298	26
0	4	0.148771	0.00908907	37.0511	28
0	4	0.251908	0.00877015	37.8681	30
0	4	0.0965423	0.00774787	38.7221	32
0	5	0.163796	0.00870676	38.8231	2
0	5	0.196536	0.00778239	38.9671	4
0	5	0.15963	0.00786103	39.1521	6
0	5	0.180896	0.0237086	39.39	8
0	5	0.182355	0.0330337	39.681	10
0	5	0.168102	0.0268288	40.0311	12
0	5	0.454569	0.0125101	40.431	14
0	5	0.308379	0.0116632	40.883	16
0	5	0.20438	0.0124572	41.3901	18
0	5	0.188758	0.0111672	41.9391	20
0	5	0.1417	0.0111129	42.5601	22
0	5	0.198433	0.00986939	43.2491	24
0	5	0.185817	0.00982738	44.0361	26
0	5	0.107524	0.00987295	44.7741	28
0	5	0.128287	0.00985566	45.5761	30
0	5	0.097957	0.00983531	46.4211	32
0	5	0.125559	0.00984447	47.3431	34
0	5	0.168504	0.0158101	48.2791	36
0	5	0.125192	0.014344	49.2921	38
0	5	0.139445	0.00759524	50.3441	40
0	5	0.115311	0.00609972	51.4651	42
0	5	0.0941966	0.00605415	52.6331	44
0	5	0.0771656	0.00603162	53.864	46
0	6	0.554082	0.0182287	53.974	2
0	6	0.551547	0.0141686	54.1131	4
0	6	0.351286	0.0140957	54.308	6
0	6	0.26869	0.0116213	54.5571	8
0	6	0.241547	0.0129382	54.8561	10
0	6	0.208253	0.0148872	55.2101	12
0	6	0.206326	0.0166402	55.6171	14
0	6	0.130213	0.0172811	56.0701	16
