step	level	max error	mean error	time
0	0	0.438472	0.158008	0.001	2
0	0	0.194592	0.0535121	0.003	4
0	0	0.187634	0.0543916	0.005999	6
0	0	0.144663	0.032509	0.008004	8
0	0	0.117365	0.0183744	0.011007	10
0	0	0.0646413	0.0105548	0.015001	12
0	1	0.0541935	0.0195068	0.017001	2
0	1	0.080322	0.0178222	0.018999	4
0	1	0.0444681	0.0133873	0.021999	6
0	1	0.0335609	0.00638261	0.025002	8
0	1	0.0384127	0.00630153	0.027999	10
0	1	0.0346464	0.00457063	0.032	12
0	1	0.0187404	0.00263386	0.035998	14
0	1	0.0314714	0.00405059	0.042	16
0	1	0.0115593	0.00295638	0.046998	18
0	2	0.0247957	0.00580372	0.048	2
0	2	0.0105708	0.00260326	0.05	4
0	2	0.0137045	0.00348804	0.052998	6
0	2	0.0127075	0.00315178	0.055997	8
0	2	0.0147601	0.0032028	0.059997	10
0	2	0.00969628	0.00213297	0.064035	12
0	2	0.00964776	0.0015826	0.066997	14
0	2	0.00536167	0.00129462	0.071997	16
0	2	0.00513085	0.000954953	0.076997	18
0	2	0.00471847	0.000710267	0.081998	20
0	2	0.00553697	0.000769728	0.087995	22
0	2	0.00642281	0.00076564	0.093995	24
0	2	0.00497575	0.000635141	0.101997	26
0	2	0.00289696	0.000585347	0.109996	28
0	2	0.00218316	0.000557197	0.119999	30
0	3	0.00377688	0.00103229	0.120997	2
0	3	0.00717381	0.00237137	0.122999	4
0	3	0.00450256	0.00119178	0.124998	6
0	3	0.00318496	0.000897531	0.127998	8
0	3	0.0030231	0.000917016	0.132004	10
0	3	0.00323803	0.000811229	0.135998	12
0	3	0.00296729	0.00072087	0.14	14
0	3	0.00334719	0.000577549	0.145	16
0	3	0.00250447	0.000465707	0.152014	18
0	3	0.00408819	0.000600576	0.158999	20
0	3	0.00251262	0.0004481	0.165997	22
0	3	0.00167661	0.000335812	0.171997	24
0	3	0.00163071	0.000315929	0.179996	26
0	3	0.00134373	0.000282781	0.187999	28
0	3	0.00117016	0.000239078	0.196996	30
0	3	0.00149422	0.00022679	0.207998	32
0	3	0.00089619	0.000196306	0.220995	34
0	3	0.00107474	0.000205246	0.236996	36
0	3	0.00082911	0.000181332	0.250998	38
0	3	0.000758838	0.000161534	0.267037	40
0	3	0.000600118	0.000151049	0.288038	42
0	3	0.000591424	0.000144101	0.307036	44
0	3	0.000509228	0.000110944	0.328996	46
0	3	0.000419071	0.000103231	0.353033	48
0	4	0.000570645	0.0001661	0.354998	2
0	4	0.000728716	0.000257829	0.357	4
0	4	0.000601197	0.000166868	0.359998	6
0	4	0.00129654	0.000245297	0.363999	8
0	4	0.000853355	0.000191751	0.366998	10
0	4	0.000744507	0.000191798	0.369999	12
0	4	0.000744994	0.000164916	0.374004	14
0	4	0.000530443	0.000130834	0.37805	16
0	4	0.000606802	0.000133509	0.383033	18
0	4	0.000548093	0.000118353	0.388998	20
0	4	0.000451804	0.000115845	0.394996	22
0	4	0.000526103	0.0001138	0.401997	24
0	4	0.000473305	0.000117549	0.41203	26
0	4	0.000598613	0.00013128	0.422997	28
0	4	0.000555316	0.000116336	0.43203	30
0	4	0.000429385	0.000100336	0.44204	32
0	4	0.000305424	8.71355e-005	0.455998	34
0	4	0.000300586	8.05908e-005	0.470997	36
0	4	0.000352976	8.01153e-005	0.489031	38
0	4	0.000288124	7.60509e-005	0.507995	40
0	4	0.000271876	7.15675e-005	0.524995	42
0	4	0.000258754	6.96265e-005	0.545995	44
0	4	0.000308065	6.91163e-005	0.565995	46
0	4	0.000193927	5.49593e-005	0.586995	48
0	4	0.000177361	5.11516e-005	0.609995	50
0	4	0.000242241	4.9628e-005	0.633032	52
0	4	0.00015196	4.93815e-005	0.665998	54
0	4	0.000137145	4.24826e-005	0.693998	56
0	4	0.000136215	4.01794e-005	0.724996	58
0	4	0.000176513	3.51311e-005	0.763036	60
0	4	0.00013734	3.2271e-005	0.800997	62
0	4	0.000110623	3.08658e-005	0.838035	64
0	4	0.000103511	2.65858e-005	0.879	66
0	4	9.17307e-005	2.4005e-005	0.925996	68
0	4	8.35705e-005	2.0676e-005	0.974032	70
