step	level	max error	mean error	time
0	0	0.00343945	0.000725533	0.056035	2
0	0	0.004443	0.00113554	0.114005	4
0	0	0.00540996	0.00104537	0.177999	6
0	0	0.00391885	0.00102072	0.246999	8
0	0	0.00204013	0.000463157	0.32204	10
0	0	0.00329837	0.000410786	0.404042	12
0	0	0.00274613	0.000445802	0.49104	14
0	0	0.00152066	0.000265103	0.58304	16
0	0	0.00165331	0.000176335	0.681035	18
0	0	0.0020138	0.000288947	0.786015	20
0	0	0.000893091	0.000147205	0.899999	22
0	0	0.00129185	0.00017107	1.01902	24
0	0	0.000925848	0.000129462	1.164	26
0	0	0.000899343	0.000125263	1.339	28
0	0	0.000501137	8.76478e-005	1.50201	30
0	0	0.000536064	7.3698e-005	1.68301	32
0	0	0.000403249	5.29595e-005	1.84804	34
0	0	0.000312881	4.4846e-005	2.00504	36
0	1	0.000440061	0.000132662	2.01604	2
0	1	0.000522236	0.000138986	2.035	4
0	1	0.00118311	0.000334868	2.05802	6
0	1	0.000598789	0.000124187	2.08704	8
0	1	0.000501288	0.000124968	2.12104	10
0	1	0.000747345	0.000161991	2.16204	12
0	1	0.000805812	0.000124439	2.215	14
0	1	0.00061425	0.000122541	2.268	16
0	1	0.000583655	7.9701e-005	2.338	18
0	1	0.0003823	6.15578e-005	2.411	20
0	1	0.000324224	5.9278e-005	2.485	22
0	1	0.000585803	5.69911e-005	2.56704	24
0	1	0.000332118	5.0086e-005	2.64804	26
0	1	0.000425854	5.07272e-005	2.737	28
0	1	0.000216026	4.13899e-005	2.836	30
0	1	0.000216158	3.58652e-005	2.94203	32
0	1	0.000261343	3.77499e-005	3.059	34
0	1	0.000188847	3.02166e-005	3.179	36
0	1	0.00032526	3.11377e-005	3.298	38
0	1	0.000257332	2.98771e-005	3.42704	40
0	1	0.000198597	2.62481e-005	3.578	42
0	1	0.000179739	2.73506e-005	3.743	44
0	1	0.000175145	2.60931e-005	3.90208	46
0	1	0.000122536	2.37804e-005	4.064	48
0	1	0.000160556	2.05014e-005	4.22103	50
0	1	0.000111253	1.75814e-005	4.37904	52
0	1	0.000130005	1.69892e-005	4.551	54
0	1	0.000101441	1.54978e-005	4.73504	56
0	1	0.00010493	1.36099e-005	4.91804	58
0	1	8.99541e-005	1.25736e-005	5.101	60
0	1	8.09016e-005	1.16201e-005	5.29004	62
0	1	7.94422e-005	1.03454e-005	5.48504	64
0	1	7.7726e-005	9.48335e-006	5.69104	66
0	1	7.6088e-005	8.94619e-006	5.893	68
0	1	7.04092e-005	8.94686e-006	6.089	70
0	1	6.83576e-005	8.38092e-006	6.294	72
0	1	4.73226e-005	6.8496e-006	6.504	74
0	1	4.15589e-005	6.34142e-006	6.721	76
0	1	3.83575e-005	5.26412e-006	6.94904	78
0	1	4.21027e-005	5.08361e-006	7.18904	80
0	1	3.62706e-005	4.78773e-006	7.43104	82
0	1	3.40575e-005	4.14886e-006	7.67904	84
0	1	3.19786e-005	3.78309e-006	7.93604	86
0	1	2.99006e-005	3.67463e-006	8.196	88
0	2	0.000116478	3.70107e-005	8.208	2
0	2	6.98218e-005	1.49794e-005	8.226	4
0	2	0.000258057	4.68161e-005	8.24804	6
0	2	0.000149752	2.13367e-005	8.27505	8
0	2	0.000124097	1.78371e-005	8.30904	10
0	2	6.78922e-005	1.03949e-005	8.35201	12
0	2	4.06165e-005	9.10524e-006	8.39804	14
0	2	6.88414e-005	1.29869e-005	8.452	16
0	2	4.94496e-005	9.48206e-006	8.508	18
0	2	7.13264e-005	1.08035e-005	8.57303	20
0	2	4.41905e-005	9.95833e-006	8.64204	22
0	2	4.05146e-005	8.74624e-006	8.71904	24
0	2	4.59306e-005	7.74885e-006	8.80004	26
0	2	5.81932e-005	8.74552e-006	8.886	28
0	2	4.89109e-005	8.34578e-006	8.977	30
0	2	4.05424e-005	6.80445e-006	9.07504	32
0	2	5.19514e-005	7.58886e-006	9.181	34
0	2	4.48222e-005	6.36054e-006	9.29	36
0	2	3.79767e-005	6.38767e-006	9.409	38
0	2	3.12463e-005	6.14985e-006	9.53403	40
0	2	4.30174e-005	6.19118e-006	9.66704	42
0	2	2.87159e-005	5.88949e-006	9.81101	44
