step	level	max error	time	nr. of control nodes
0	0	0.351469	5	1
0	0	0.489155	10	2
0	0	0.282204	14	3
0	0	0.402445	19	4
0	0	0.172208	24	5
0	0	0.124242	29	6
0	0	0.158498	33	7
0	0	0.141168	40	8
0	0	0.168358	45	9
0	0	0.0612545	51	10
0	0	0.045997	58	11
0	0	0.0374113	64	12
0	0	0.0353677	71	13
0	0	0.0347272	77	14
0	0	0.0303963	85	15
0	0	0.0255904	93	16
0	0	0.0144992	101	17
0	0	0.0209804	109	18
0	0	0.0102759	118	19
0	0	0.00861283	129	20
0	0	0.00742215	139	21
0	0	0.00644061	147	22
0	0	0.00490147	156	23
0	0	0.00448898	166	24
0	0	0.00353458	177	25
0	0	0.00320367	187	26
0	0	0.00333519	199	27
0	0	0.00305998	210	28
0	0	0.00301567	221	29
0	0	0.00283785	234	30
0	0	0.00311644	245	31
0	0	0.00280042	258	32
0	0	0.0027789	271	33
0	0	0.00259607	285	34
0	0	0.00229216	299	35
0	0	0.00168393	313	36
0	0	0.00159417	328	37
0	0	0.00153177	344	38
0	0	0.00124747	360	39
0	0	0.0011324	376	40
0	0	0.00105468	393	41
0	0	0.00101909	410	42
0	0	0.00101434	427	43
0	0	0.00104707	446	44
0	0	0.000899621	465	45
0	0	0.000856379	484	46
0	0	0.000656116	506	47
0	0	0.000635556	526	48
0	0	0.000542602	547	49
0	0	0.000509351	570	50
0	0	0.000357763	592	51
0	0	0.000330538	620	52
0	0	0.000237099	647	53
0	0	0.000230885	673	54
0	0	0.000220439	702	55
0	0	0.000213166	730	56
0	0	0.00024031	760	57
0	0	0.000208889	788	58
0	0	0.000196045	817	59
0	0	0.000184162	852	60
0	0	0.000177235	883	61
0	0	0.000161896	913	62
0	0	0.000160406	944	63
0	0	0.000157131	976	64
0	1	0.000200532	980	1
0	1	0.000278872	983	2
0	1	0.000237888	986	3
0	1	0.000294709	990	4
0	1	0.000343415	993	5
0	1	0.000235681	996	6
0	1	0.00046791	1000	7
0	1	0.000295635	1004	8
0	1	0.000283876	1008	9
0	1	0.000253011	1012	10
0	1	0.00022225	1016	11
0	1	0.000473223	1021	12
0	1	0.000354928	1025	13
0	1	0.000230131	1031	14
0	1	0.000221387	1036	15
0	1	0.000215685	1042	16
0	1	0.000741064	1048	17
0	1	0.000389454	1054	18
0	1	0.00027951	1060	19
0	1	0.000790999	1067	20
0	1	0.00028633	1074	21
0	1	0.000258793	1081	22
0	1	0.000209515	1089	23
0	1	0.000311852	1097	24
0	1	0.000205528	1104	25
0	1	0.000197574	1113	26
0	1	0.00019832	1122	27
0	1	0.000169597	1132	28
0	1	0.000167871	1142	29
0	1	0.000237298	1152	30
0	1	0.000171357	1162	31
0	1	0.000306712	1174	32
0	1	0.000367121	1188	33
0	1	0.000202215	1204	34
0	1	0.00028149	1216	35
0	1	0.000197285	1228	36
0	1	0.000254615	1242	37
0	1	0.000167814	1257	38
0	1	0.000148291	1272	39
0	1	0.000244842	1289	40
0	1	0.000144665	1304	41
0	1	0.000193543	1319	42
0	1	0.000144082	1334	43
0	1	0.000156228	1352	44
0	1	0.00013554	1370	45
0	1	0.000218822	1390	46
0	1	0.000233885	1408	47
0	1	0.000158862	1426	48
0	1	0.000129659	1449	49
0	1	0.000187802	1468	50
0	1	0.000177797	1489	51
0	1	0.000165472	1511	52
0	1	0.000137996	1532	53
0	1	0.000121375	1557	54
0	1	0.000117845	1580	55
0	1	0.000115821	1607	56
0	1	0.00011195	1633	57
0	1	0.00015715	1661	58
0	1	0.00010855	1689	59
0	1	0.000141039	1717	60
0	1	0.000130593	1748	61
0	1	0.00010674	1777	62
0	1	0.000118353	1811	63
0	1	0.000100263	1843	64
0	2	0.000194204	1847	1
0	2	0.000648939	1851	2
0	2	0.000513102	1855	3
0	2	0.000320394	1859	4
0	2	0.000387006	1862	5
0	2	0.000270295	1866	6
0	2	0.000284892	1870	7
0	2	0.00019842	1875	8
0	2	0.000185686	1881	9
0	2	0.000186011	1886	10
0	2	0.000348125	1892	11
0	2	0.000207297	1897	12
0	2	0.000183046	1903	13
0	2	0.000197815	1909	14
0	2	0.000168119	1915	15
0	2	0.000185913	1920	16
0	2	0.000162964	1926	17
0	2	0.000167784	1932	18
0	2	0.0001861	1939	19
0	2	0.000440162	1946	20
0	2	0.000200942	1953	21
0	2	0.000170752	1960	22
0	2	0.000160221	1968	23
0	2	0.000157166	1976	24
0	2	0.000155515	1985	25
0	2	0.000409757	1994	26
0	2	0.000188736	2002	27
0	2	0.000144817	2012	28
0	2	0.000198416	2022	29
0	2	0.000154289	2031	30
0	2	0.000149873	2041	31
0	2	0.000182334	2051	32
0	2	0.000139796	2062	33
0	2	0.00014035	2073	34
0	2	0.00013829	2085	35
0	2	0.000125426	2099	36
0	2	0.000222316	2113	37
0	2	0.000233561	2126	38
0	2	0.000122855	2141	39
0	2	0.000120035	2157	40
0	2	0.000132132	2172	41
0	2	0.000113872	2190	42
0	2	0.000112664	2205	43
0	2	0.000166107	2223	44
0	2	0.000107474	2241	45
0	2	0.000106431	2258	46
0	2	9.98419e-005	2275	47
0	2	9.82883e-005	2295	48
0	2	9.08489e-005	2318	49
0	2	9.08349e-005	2340	50
0	2	8.94395e-005	2363	51
0	2	9.5581e-005	2387	52
0	2	8.66716e-005	2412	53
0	2	8.65423e-005	2435	54
0	2	0.000279997	2459	55
0	2	0.000247338	2483	56
0	2	8.65213e-005	2509	57
0	2	8.33036e-005	2535	58
0	2	7.72757e-005	2562	59
0	2	8.04228e-005	2588	60
0	2	7.49272e-005	2617	61
0	2	7.42919e-005	2647	62
0	2	8.60623e-005	2678	63
0	2	7.02023e-005	2711	64
0	3	0.00012503	2716	1
0	3	0.000202169	2720	2
0	3	0.000110893	2723	3
0	3	0.00059782	2726	4
0	3	0.000252306	2731	5
0	3	0.000221702	2736	6
0	3	0.000191805	2740	7
0	3	0.000546205	2744	8
0	3	0.000208189	2749	9
0	3	0.00018632	2753	10
0	3	0.000212993	2757	11
0	3	0.000123934	2762	12
0	3	0.000119609	2768	13
0	3	0.000817216	2773	14
0	3	0.000636612	2778	15
0	3	0.000296207	2785	16
0	3	0.000242826	2793	17
0	3	0.000260262	2801	18
0	3	0.000246609	2807	19
0	3	0.000166495	2813	20
0	3	0.000165387	2820	21
0	3	0.0001412	2827	22
0	3	0.000128266	2836	23
0	3	0.000157113	2844	24
0	3	0.000126991	2853	25
0	3	0.000123704	2862	26
0	3	0.000104488	2871	27
0	3	9.59057e-005	2880	28
0	3	0.000106936	2890	29
0	3	7.84558e-005	2899	30
0	3	0.000167334	2909	31
0	3	0.000156143	2919	32
0	3	0.000116267	2930	33
0	3	0.000101352	2941	34
0	3	7.35281e-005	2953	35
0	3	8.13317e-005	2967	36
0	3	9.05332e-005	2980	37
0	3	8.00131e-005	2994	38
0	3	9.84822e-005	3008	39
0	3	9.1223e-005	3022	40
0	3	0.000148117	3038	41
0	3	0.000113911	3054	42
0	3	0.000105515	3070	43
0	3	6.3681e-005	3088	44
0	3	6.22029e-005	3104	45
0	3	0.000196964	3123	46
0	3	7.86793e-005	3141	47
0	3	6.23202e-005	3160	48
0	3	6.17717e-005	3178	49
0	3	5.58366e-005	3198	50
0	3	5.55977e-005	3220	51
0	3	5.55606e-005	3240	52
0	3	0.000120142	3263	53
0	3	6.83827e-005	3287	54
0	3	5.3951e-005	3315	55
0	3	9.56485e-005	3344	56
0	3	5.08405e-005	3371	57
0	3	5.20026e-005	3397	58
0	3	7.07648e-005	3429	59
0	3	5.38352e-005	3460	60
0	3	4.64775e-005	3492	61
0	3	4.581e-005	3524	62
0	3	4.58782e-005	3555	63
0	3	4.53729e-005	3588	64
0	4	6.47564e-005	3593	1
0	4	8.7892e-005	3595	2
0	4	7.33743e-005	3599	3
0	4	8.1812e-005	3602	4
0	4	8.15772e-005	3606	5
0	4	0.000118734	3610	6
0	4	0.000116294	3613	7
0	4	0.000100216	3617	8
0	4	7.15217e-005	3622	9
0	4	7.40033e-005	3627	10
0	4	0.000109362	3632	11
0	4	9.13639e-005	3637	12
0	4	9.07529e-005	3642	13
0	4	7.57406e-005	3648	14
0	4	7.22385e-005	3655	15
0	4	6.78335e-005	3663	16
0	4	0.000243461	3670	17
0	4	0.000122354	3676	18
0	4	0.000206554	3682	19
0	4	0.000124971	3689	20
0	4	0.000119586	3696	21
0	4	0.000115241	3704	22
0	4	0.000139432	3711	23
0	4	8.31775e-005	3720	24
0	4	8.16897e-005	3728	25
0	4	7.29055e-005	3738	26
0	4	6.3534e-005	3747	27
0	4	6.32368e-005	3758	28
0	4	0.000214554	3767	29
0	4	9.31629e-005	3777	30
0	4	7.82881e-005	3788	31
0	4	0.000235168	3799	32
0	4	9.17469e-005	3810	33
0	4	7.16677e-005	3822	34
0	4	6.51257e-005	3835	35
0	4	6.32579e-005	3847	36
0	4	6.49736e-005	3860	37
0	4	6.82306e-005	3872	38
0	4	6.2148e-005	3888	39
0	4	6.08832e-005	3903	40
0	4	5.54289e-005	3918	41
0	4	6.69994e-005	3933	42
0	4	6.14445e-005	3949	43
0	4	5.51276e-005	3966	44
0	4	6.00105e-005	3983	45
0	4	5.65917e-005	4000	46
0	4	5.65143e-005	4019	47
0	4	7.30557e-005	4039	48
0	4	5.10741e-005	4059	49
0	4	4.71823e-005	4080	50
0	4	4.934e-005	4103	51
0	4	4.62351e-005	4124	52
0	4	5.68657e-005	4147	53
0	4	5.57512e-005	4170	54
0	4	6.28331e-005	4195	55
0	4	4.51524e-005	4220	56
0	4	4.89843e-005	4245	57
0	4	4.63406e-005	4272	58
0	4	8.44203e-005	4300	59
0	4	7.26955e-005	4330	60
0	4	6.18619e-005	4359	61
0	4	4.67758e-005	4389	62
0	4	4.4979e-005	4421	63
0	4	0.000166806	4453	64
0	5	0.000186818	4457	1
0	5	0.000680735	4460	2
0	5	0.000331499	4463	3
0	5	0.000272478	4466	4
0	5	0.000165802	4469	5
0	5	0.000135743	4473	6
0	5	0.000119857	4476	7
0	5	0.0001087	4480	8
0	5	7.85784e-005	4484	9
0	5	9.03463e-005	4489	10
0	5	0.000106446	4493	11
0	5	7.07515e-005	4498	12
0	5	0.000245519	4503	13
0	5	9.66666e-005	4510	14
0	5	9.9505e-005	4516	15
0	5	9.05114e-005	4522	16
0	5	9.17693e-005	4529	17
0	5	0.000382725	4536	18
0	5	9.66789e-005	4544	19
0	5	8.89982e-005	4553	20
0	5	7.87354e-005	4560	21
0	5	7.20537e-005	4568	22
0	5	0.000109077	4575	23
0	5	5.74626e-005	4584	24
0	5	0.000149344	4593	25
0	5	0.000106505	4604	26
0	5	8.90741e-005	4615	27
0	5	7.99374e-005	4624	28
0	5	5.74081e-005	4637	29
0	5	6.25268e-005	4650	30
0	5	5.72009e-005	4660	31
0	5	5.39253e-005	4672	32
0	5	0.000236052	4685	33
0	5	9.00495e-005	4698	34
0	5	5.51844e-005	4711	35
0	5	5.1993e-005	4727	36
0	5	4.46336e-005	4742	37
0	5	4.4141e-005	4758	38
0	5	9.75625e-005	4772	39
0	5	6.40453e-005	4787	40
0	5	0.000235271	4806	41
0	5	8.77691e-005	4822	42
0	5	6.75442e-005	4838	43
0	5	4.27175e-005	4854	44
0	5	4.10727e-005	4872	45
0	5	5.87285e-005	4890	46
0	5	4.00905e-005	4907	47
0	5	7.34399e-005	4926	48
0	5	3.87017e-005	4947	49
0	5	3.68895e-005	4970	50
0	5	3.61858e-005	4995	51
0	5	8.18896e-005	5019	52
0	5	7.78608e-005	5041	53
0	5	4.66485e-005	5065	54
0	5	3.56217e-005	5090	55
0	5	3.94809e-005	5117	56
0	5	3.57207e-005	5142	57
0	5	3.53585e-005	5172	58
0	5	3.49894e-005	5199	59
0	5	3.46181e-005	5227	60
0	5	3.50822e-005	5256	61
0	5	3.61273e-005	5291	62
0	5	3.39579e-005	5324	63
0	5	4.78006e-005	5361	64
0	6	6.47805e-005	5365	1
0	6	8.96073e-005	5368	2
0	6	5.3961e-005	5370	3
0	6	0.000208863	5374	4
0	6	9.90924e-005	5377	5
0	6	5.8968e-005	5381	6
0	6	0.000145467	5385	7
0	6	8.90067e-005	5390	8
0	6	6.25995e-005	5394	9
0	6	6.23007e-005	5399	10
0	6	6.0527e-005	5403	11
