step	level	max error	mean error	time
0	77	0.00412669	0.00172488	1.03407
0	78	0.0499161	0.00194468	1.04801
0	79	0.00889736	0.00413095	1.0599
0	80	0.00513661	0.00131895	1.0709
0	81	0.0151176	0.00283108	1.0849
0	82	0.00817521	0.00110604	1.09794
0	83	0.00367168	0.000854285	1.11148
0	84	0.00524907	0.000869459	1.12663
0	85	0.00382543	0.000863549	1.13902
0	86	0.00442693	0.00173952	1.15193
0	87	0.00862424	0.00101538	1.16489
0	88	0.00370191	0.00106384	1.17814
0	89	0.00267281	0.000889513	1.19305
0	90	0.0802578	0.00317808	1.20684
0	91	0.00515493	0.00190027	1.21886
0	92	0.0110204	0.00159895	1.2328
0	93	0.00731516	0.000943239	1.2458
0	94	0.00529197	0.00146626	1.2588
0	95	0.00524027	0.00135162	1.27238
0	96	0.0200063	0.00100382	1.28555
0	97	0.00442867	0.00125941	1.30115
0	98	0.00679222	0.000891057	1.31412
0	99	0.00398336	0.00104285	1.32612
0	100	0.00354929	0.00110314	1.33912
0	101	0.00451782	0.000778138	1.35184
0	102	0.00445559	0.000677015	1.36405
0	103	0.00424198	0.000776574	1.37689
0	104	0.00339104	0.00121657	1.39008
0	105	0.00357536	0.00078381	1.40225
0	106	0.00368306	0.000761259	1.41406
0	107	0.0035328	0.000799785	1.42707
0	108	0.00645642	0.000759958	1.43829
0	109	0.00331382	0.000745292	1.45134
0	110	0.00452249	0.000705259	1.46434
0	111	0.00252558	0.000675679	1.47705
0	112	0.00394974	0.00080245	1.48931
0	113	0.00306124	0.000701017	1.50137
0	114	0.00323558	0.000765385	1.5138
0	115	0.00457191	0.000752188	1.52669
0	116	0.00346705	0.000671477	1.53915
0	117	0.00450968	0.000703301	1.55199
0	118	0.00381493	0.000660759	1.56714
0	119	0.00228514	0.000613578	1.57984
0	120	0.0024047	0.000602194	1.59334
0	121	0.00198581	0.000598008	1.60786
0	122	0.0140467	0.00106461	1.62096
0	123	0.00303854	0.000891634	1.63725
0	124	0.00687839	0.00165692	1.65044
0	125	0.00654423	0.000758385	1.66394
0	126	0.00403738	0.00120797	1.67916
0	127	0.00359263	0.0010206	1.69527
0	128	0.0107074	0.00256649	1.70907
0	129	0.00851666	0.000777447	1.72268
0	130	0.0189303	0.00511947	1.73419
0	131	0.0209211	0.000920579	1.74738
0	132	0.00334817	0.00125641	1.76163
0	133	0.00497352	0.000925537	1.77363
0	134	0.0162339	0.000836541	1.7873
0	135	0.00318576	0.000802908	1.8003
0	136	0.00461705	0.00121947	1.81332
0	137	0.00252946	0.000520332	1.8263
0	138	0.00258303	0.000647932	1.8383
0	139	0.00317856	0.000543114	1.85133
0	140	0.00330888	0.00052886	1.8671
0	141	0.00223714	0.000503044	1.8803
0	142	0.00164223	0.000490017	1.89504
0	143	0.00382417	0.000675072	1.90704
0	144	0.00364681	0.000530667	1.91932
0	145	0.00242688	0.000699574	1.9317
0	146	0.00231082	0.000704736	1.94373
0	147	0.00304737	0.000703545	1.95757
0	148	0.00189028	0.000511949	1.97023
0	149	0.00174753	0.000486376	1.98327
0	150	0.00205973	0.000502387	1.9945
0	151	0.00182344	0.00050541	2.00822
0	152	0.00185905	0.000517997	2.02034
0	153	0.00216527	0.000515136	2.03435
0	154	0.00377196	0.000766257	2.04601
0	155	0.00172006	0.000496787	2.05904
0	156	0.0047913	0.000728658	2.0711
0	157	0.00405908	0.001143	2.08426
0	158	0.00495053	0.000710655	2.09831
0	159	0.00209122	0.000653362	2.11523
0	160	0.00239921	0.000499867	2.12893
0	161	0.00269322	0.000784871	2.14309
0	162	0.0034376	0.000640622	2.1593
0	163	0.002064	0.00048411	2.17147
0	164	0.00201578	0.000527594	2.18463
0	165	0.00181791	0.000533775	2.19915
0	166	0.00268055	0.000593071	2.21148
0	167	0.0145551	0.000804855	2.22756
0	168	0.0027723	0.000526205	2.2405
0	169	0.00260591	0.00094552	2.25392
0	170	0.0104086	0.00298966	2.26592
0	171	0.00379189	0.000464749	2.27992
0	172	0.00162055	0.000536571	2.29292
0	173	0.00203704	0.000519602	2.30392
0	174	0.00762047	0.000717322	2.31717
0	175	0.00428894	0.000941416	2.33155
0	176	0.00517759	0.000782606	2.34381
0	177	0.00394178	0.00085758	2.35619
0	178	0.00317175	0.000710186	2.36946
0	179	0.00385155	0.000859657	2.38146
0	180	0.0026953	0.000698167	2.39649
0	181	0.00569643	0.000578427	2.40804
0	182	0.00235359	0.000662738	2.42101
0	183	0.00191353	0.000466765	2.43318
0	184	0.00191998	0.000583518	2.44587
0	185	0.00181694	0.000475181	2.45818
0	186	0.0273579	0.00142527	2.4724
0	187	0.00405045	0.00138373	2.48461
0	188	0.060243	0.00193151	2.49648
0	189	0.00749935	0.000990316	2.50859
0	190	0.00303297	0.000976309	2.52065
0	191	0.00304955	0.000874287	2.53265
0	192	0.00268338	0.000745312	2.54629
0	193	0.00815766	0.00223102	2.55838
0	194	0.00444959	0.00052452	2.57112
0	195	0.00183354	0.000450279	2.5862
0	196	0.0676119	0.00273628	2.60315
0	197	0.00443063	0.0013078	2.61835
0	198	0.0061593	0.0010195	2.63074
0	199	0.0038651	0.0010376	2.64578
0	200	0.00276734	0.000542559	2.66186
0	201	0.00307515	0.000745287	2.67355
0	202	0.00343699	0.00054856	2.68653
0	203	0.0060116	0.000804328	2.70008
0	204	0.00238986	0.000494683	2.71304
0	205	0.00532959	0.000776215	2.7261
0	206	0.00218017	0.000442309	2.7381
0	207	0.00269713	0.000861659	2.7507
0	208	0.00333277	0.000653879	2.76318
0	209	0.00183162	0.000462754	2.77554
0	210	0.017083	0.00100196	2.78833
0	211	0.0151341	0.00132374	2.80221
0	212	0.0115328	0.000764588	2.81517
0	213	0.00363037	0.000904817	2.82965
0	214	0.00231637	0.000530274	2.84262
0	215	0.00751913	0.000581698	2.85662
0	216	0.00221246	0.000593972	2.87258
0	217	0.00212454	0.000693047	2.88539
0	218	0.00505109	0.000550243	2.89715
0	219	0.00244173	0.000388285	2.90937
0	220	0.00191536	0.000406366	2.92222
0	221	0.00173488	0.000407558	2.9348
0	222	0.00209208	0.000689344	2.9468
0	223	0.00199991	0.000543027	2.9598
0	224	0.00485963	0.000544488	2.97177
0	225	0.0028806	0.000570839	2.98585
0	226	0.00281813	0.000972898	2.99926
0	227	0.00253169	0.000447952	3.01338
0	228	0.0024361	0.000768197	3.02705
0	229	0.00196664	0.00051873	3.04238
0	230	0.00224182	0.000446916	3.05607
0	231	0.00288951	0.000518555	3.06823
0	232	0.00160876	0.000415318	3.08125
0	233	0.00250609	0.00048561	3.09717
0	234	0.00197764	0.000574622	3.10892
0	235	0.00170079	0.000466919	3.12114
0	236	0.00375887	0.000613521	3.13331
0	237	0.00520523	0.00053171	3.14631
0	238	0.00229372	0.000651381	3.15829
0	239	0.00433065	0.000594537	3.17048
0	240	0.00200728	0.000474687	3.18381
0	241	0.00148868	0.000414088	3.19567
0	242	0.0034392	0.000508337	3.21087
0	243	0.00315737	0.000387381	3.22184
0	244	0.00161661	0.000470974	3.23631
0	245	0.00152542	0.000366933	3.25003
0	246	0.00158616	0.000466432	3.26443
0	247	0.0124131	0.000743677	3.27812
0	248	0.00210087	0.000498997	3.29068
0	249	0.00321564	0.000762465	3.30182
0	250	0.00312511	0.000627795	3.31671
0	251	0.00426446	0.000732171	3.33037
0	252	0.00299115	0.00062835	3.34338
0	253	0.00193206	0.000565822	3.35811
0	254	0.00687356	0.000536201	3.37139
0	255	0.00160503	0.000390105	3.38414
0	256	0.00263176	0.000828419	3.39734
0	257	0.0161946	0.000867155	3.41214
0	258	0.00378441	0.00127869	3.42646
0	259	0.00408395	0.000904358	3.43987
0	260	0.00233044	0.000503475	3.45512
0	261	0.00676833	0.000585085	3.46717
0	262	0.00171342	0.000423478	3.4793
0	263	0.00135965	0.000386947	3.49149
0	264	0.0871979	0.00286436	3.50335
0	265	0.00448852	0.00140463	3.51634
0	266	0.00463378	0.000891814	3.52802
0	267	0.0108495	0.00107405	3.54006
0	268	0.0027089	0.000574364	3.55218
0	269	0.00335812	0.000889856	3.56587
0	270	0.00267074	0.000583712	3.57796
0	271	0.00324578	0.000831333	3.59051
0	272	0.00478638	0.0006436	3.60292
0	273	0.00313241	0.000801583	3.61722
0	274	0.006291	0.00066874	3.63136
0	275	0.00294379	0.00075355	3.64585
0	276	0.00254658	0.000601425	3.66017
0	277	0.00476767	0.000803211	3.67494
0	278	0.00245291	0.000564188	3.68939
0	279	0.0159976	0.000794013	3.70205
0	280	0.00196641	0.00054304	3.71401
0	281	0.002202	0.000663507	3.7278
0	282	0.00171261	0.000448651	3.74043
0	283	0.00856193	0.000734711	3.75479
0	284	0.00309928	0.000959402	3.76904
0	285	0.00316171	0.000667835	3.78325
0	286	0.00771187	0.000663286	3.79539
0	287	0.00305725	0.000968791	3.80861
0	288	0.00493558	0.000701237	3.82069
0	289	0.00257675	0.000465833	3.83237
0	290	0.0175615	0.000941064	3.84444
0	291	0.00197135	0.000497398	3.85921
0	292	0.00959397	0.0006426	3.87326
0	293	0.00263524	0.000496042	3.88535
0	294	0.00171653	0.000444302	3.89864
0	295	0.00232676	0.000486073	3.91019
0	296	0.00159959	0.000354131	3.92318
0	297	0.00266454	0.000476025	3.93422
0	298	0.00141915	0.000359551	3.94733
0	299	0.00130134	0.000362768	3.95959
0	300	0.00615836	0.000571975	3.9732
0	301	0.00131344	0.000337066	3.98621
0	302	0.00118637	0.000332599	4.00141
0	303	0.00232764	0.000474945	4.01495
0	304	0.0109722	0.000502699	4.0288
0	305	0.00224096	0.000662261	4.04184
0	306	0.0253698	0.0013211	4.0548
0	307	0.00427951	0.0013413	4.06593
0	308	0.00480714	0.000499464	4.08013
0	309	0.0016239	0.000442672	4.09213
0	310	0.00174602	0.000524579	4.10522
0	311	0.044533	0.00157612	4.11817
0	312	0.00245924	0.000692802	4.13154
0	313	0.00411032	0.000572283	4.14393
0	314	0.00374774	0.000532047	4.15693
0	315	0.00277127	0.000841989	4.17013
0	316	0.00672641	0.000609354	4.18209
0	317	0.00197737	0.000546835	4.19713
0	318	0.00764361	0.000574334	4.20912
0	319	0.0016036	0.000443039	4.22408
0	320	0.00764342	0.000724262	4.23848
0	321	0.00290559	0.000724443	4.25357
0	322	0.00181502	0.000466069	4.26931
0	323	0.00205829	0.00053232	4.28284
0	324	0.00370679	0.000501291	4.2979
0	325	0.00283693	0.000539054	4.31099
0	326	0.00186816	0.000474815	4.32308
0	327	0.00179946	0.000516306	4.3379
0	328	0.0123043	0.000679031	4.35009
0	329	0.00337248	0.000462301	4.36226
0	330	0.00171861	0.000379033	4.37911
0	331	0.00342756	0.000509712	4.39318
0	332	0.0069621	0.000638605	4.40924
0	333	0.00815992	0.000668876	4.42232
0	334	0.00216883	0.000497617	4.43733
0	335	0.00288766	0.000870138	4.44849
0	336	0.00177964	0.000476678	4.46141
0	337	0.0372885	0.00178098	4.47496
0	338	0.00422731	0.00139474	4.48747
0	339	0.0076411	0.00220736	4.49999
0	340	0.00521501	0.000427831	4.51619
0	341	0.00468169	0.000420943	4.52923
0	342	0.00162631	0.000551714	4.54523
0	343	0.00200132	0.000540541	4.55936
0	344	0.049567	0.00164226	4.57241
0	345	0.00591768	0.00083335	4.58781
0	346	0.00271209	0.000948334	4.60014
0	347	0.00319317	0.00074423	4.6132
0	348	0.00394648	0.000518158	4.62623
0	349	0.00629809	0.000463599	4.63945
0	350	0.00181178	0.000377789	4.65616
0	351	0.00211101	0.000467026	4.66949
0	352	0.00146025	0.00033647	4.68445
0	353	0.00142581	0.000367194	4.69786
0	354	0.00191306	0.000456747	4.71191
0	355	0.00137333	0.000319688	4.72568
0	356	0.00182189	0.000450263	4.74025
0	357	0.0016402	0.000325422	4.75699
0	358	0.00400816	0.000467119	4.77033
0	359	0.00112851	0.000313648	4.78549
0	360	0.0207108	0.000971711	4.79907
0	361	0.00230686	0.000813422	4.8108
0	362	0.0120001	0.00139093	4.82499
0	363	0.00306731	0.000474286	4.84028
0	364	0.00276069	0.000678265	4.85228
0	365	0.0113146	0.000557595	4.86528
0	366	0.00341409	0.000675923	4.87834
0	367	0.00176232	0.000636625	4.89225
0	368	0.00827434	0.00156892	4.90625
0	369	0.00273972	0.000359866	4.92052
0	370	0.000871223	0.000293037	4.93621
0	371	0.0041552	0.000556928	4.9498
0	372	0.00158564	0.000433808	4.96283
0	373	0.00820647	0.000466672	4.97756
0	374	0.00134757	0.0003737	4.99009
0	375	0.00347106	0.000456528	5.01125
0	376	0.00290947	0.000590929	5.02425
0	377	0.0127593	0.000845001	5.03681
0	378	0.00425508	0.000690216	5.04997
0	379	0.0195889	0.000873431	5.06308
0	380	0.00172728	0.000510712	5.07631
0	381	0.00707782	0.000524551	5.09053
0	382	0.00296885	0.000405374	5.10265
0	383	0.00260155	0.000842199	5.11463
0	384	0.00287347	0.000619276	5.12766
0	385	0.00518204	0.000436894	5.14182
0	386	0.00281154	0.00061167	5.15283
0	387	0.00163654	0.000348099	5.16584
0	388	0.0146314	0.000630966	5.18136
0	389	0.00216886	0.000589691	5.19397
0	390	0.00335781	0.000510444	5.20778
0	391	0.00272964	0.000832037	5.22079
0	392	0.0012576	0.000343878	5.23579
0	393	0.0266395	0.0012368	5.24803
0	394	0.00261449	0.000611317	5.26203
0	395	0.0202637	0.00155871	5.27503
0	396	0.0344526	0.00128858	5.28911
0	397	0.00332705	0.000603954	5.30122
0	398	0.00165255	0.000503159	5.31524
0	399	0.00599371	0.00153306	5.32928
0	400	0.00235699	0.000383289	5.34292
0	401	0.0010703	0.000286261	5.35727
0	402	0.00167076	0.000497861	5.37049
0	403	0.00120001	0.000348343	5.38488
0	404	0.00674406	0.00051033	5.39901
0	405	0.0017762	0.000356751	5.41201
0	406	0.00292018	0.000714951	5.42525
0	407	0.00491588	0.000447562	5.43945
0	408	0.00285633	0.000680904	5.45229
0	409	0.00222562	0.000384024	5.46657
0	410	0.00278802	0.000638802	5.47856
0	411	0.00486273	0.000414064	5.49058
0	412	0.00273248	0.000644842	5.5029
0	413	0.00162813	0.000350937	5.51475
0	414	0.00267251	0.000626743	5.52677
0	415	0.00159108	0.000343577	5.53891
0	416	0.00261437	0.00062277	5.55091
0	417	0.0015537	0.000326324	5.56491
0	418	0.00951293	0.000540243	5.57955
0	419	0.00119789	0.000291284	5.59262
0	420	0.000922077	0.00028666	5.60482
0	421	0.00368516	0.000419035	5.617
0	422	0.00157883	0.000413844	5.62926
0	423	0.00279695	0.000690674	5.6403
0	424	0.00198718	0.000409348	5.65231
0	425	0.00632607	0.000466582	5.66819
0	426	0.00149056	0.000450872	5.68402
0	427	0.00192943	0.000580739	5.69701
0	428	0.00183832	0.000534925	5.70961
0	429	0.00103575	0.000309155	5.72101
0	430	0.00384868	0.000442644	5.73407
0	431	0.00115343	0.000327148	5.74723
0	432	0.0182956	0.000664025	5.75923
0	433	0.00202131	0.000628083	5.77177
0	434	0.00201857	0.000647287	5.78517
0	435	0.00274681	0.000535564	5.79922
0	436	0.00667031	0.000526906	5.81123
0	437	0.00203031	0.000466686	5.82419
0	438	0.00197547	0.000375027	5.83723
0	439	0.00140285	0.000435804	5.85119
0	440	0.0017887	0.00034665	5.86322
0	441	0.0131029	0.000596281	5.87534
0	442	0.00307099	0.000561268	5.88927
0	443	0.00434276	0.00107741	5.90227
0	444	0.00376397	0.000388759	5.9154
0	445	0.00530625	0.00110564	5.92793
0	446	0.00346798	0.000353446	5.94093
0	447	0.0044361	0.00109786	5.95394
0	448	0.00483813	0.000367894	5.96806
0	449	0.000991745	0.000266311	5.9801
0	450	0.00151549	0.000473687	5.99507
0	451	0.0011876	0.000350002	6.00994
0	452	0.0159924	0.000724849	6.02321
0	453	0.00370438	0.000708209	6.03538
0	454	0.0149251	0.00155305	6.0483
0	455	0.00722985	0.00050131	6.06137
0	456	0.00149298	0.000475546	6.07431
0	457	0.00647011	0.000598635	6.08631
0	458	0.00170429	0.000341573	6.09836
0	459	0.00294631	0.000474391	6.11286
0	460	0.00125779	0.000328587	6.12663
0	461	0.00187037	0.000444951	6.13812
0	462	0.00165751	0.000339882	6.15003
0	463	0.0108286	0.000713032	6.16203
0	464	0.00211833	0.000711331	6.17704
0	465	0.00792842	0.00116951	6.18921
0	466	0.00336654	0.000393269	6.20212
0	467	0.0026317	0.00058802	6.21619
0	468	0.0033364	0.000523861	6.23019
0	469	0.00275882	0.000377459	6.24507
0	470	0.00208834	0.000688373	6.25961
0	471	0.00156079	0.000462629	6.27109
0	472	0.00106321	0.000330267	6.28425
0	473	0.00294855	0.000360179	6.29601
0	474	0.00113053	0.000277674	6.30898
0	475	0.00134249	0.000325824	6.32098
0	476	0.00300414	0.000743421	6.33386
0	477	0.00145723	0.000322464	6.34793
0	478	0.00161489	0.000450171	6.3612
0	479	0.00250676	0.000342717	6.37394
0	480	0.00148371	0.000411732	6.38589
0	481	0.0239003	0.000852856	6.39914
0	482	0.00336457	0.000754099	6.41119
0	483	0.00603632	0.00065936	6.42333
0	484	0.00268171	0.00078356	6.43635
0	485	0.0018513	0.000330324	6.45121
0	486	0.00178186	0.000414361	6.46429
0	487	0.00149367	0.000322958	6.47622
0	488	0.00213872	0.000689513	6.48837
0	489	0.00133179	0.000390766	6.50043
0	490	0.0130278	0.000559119	6.51227
0	491	0.00241476	0.000678558	6.52512
0	492	0.00311994	0.000535153	6.53973
0	493	0.00163136	0.000314854	6.55246
0	494	0.00233384	0.000491436	6.56492
0	495	0.0018194	0.000305988	6.5783
0	496	0.00542224	0.00110555	6.5913
0	497	0.00138514	0.000312036	6.60331
0	498	0.00420225	0.000921162	6.61535
0	499	0.00355412	0.000321765	6.62812
0	500	0.00395951	0.00086045	6.64243
0	501	0.00274031	0.000295361	6.65711
0	502	0.0010094	0.000257144	6.66978
0	503	0.0333967	0.00105093	6.68278
0	504	0.00189887	0.000587071	6.69816
0	505	0.00216699	0.000445129	6.71337
0	506	0.00163116	0.000518694	6.72642
0	507	0.00165688	0.000402073	6.74175
0	508	0.00463027	0.00033834	6.7549
0	509	0.00149423	0.000265057	6.76823
0	510	0.00155008	0.00036532	6.78296
0	511	0.00098937	0.000293835	6.79676
0	512	0.0226374	0.0012741	6.80863
0	513	0.00199795	0.00066511	6.8217
0	514	0.00523183	0.00118888	6.83333
0	515	0.00131019	0.00027145	6.8459
0	516	0.0212009	0.000756556	6.85686
0	517	0.00279342	0.00118011	6.86988
0	518	0.00159777	0.000430652	6.88188
0	519	0.00121292	0.000350667	6.89493
0	520	0.00223648	0.000392012	6.90813
0	521	0.00760955	0.000474255	6.92421
0	522	0.00137997	0.000350783	6.93847
0	523	0.0104652	0.000547952	6.95256
0	524	0.00201415	0.000794297	6.96549
0	525	0.00503546	0.000433869	6.98131
0	526	0.00267352	0.00035694	6.99714
0	527	0.00130909	0.000302822	7.00938
0	528	0.0015259	0.000508829	7.02243
0	529	0.00150622	0.000425359	7.03542
0	530	0.0131925	0.000643142	7.04818
0	531	0.00255292	0.000610336	7.06018
0	532	0.00215266	0.000775533	7.07418
0	533	0.00266785	0.000803298	7.08755
0	534	0.00308073	0.000356465	7.10076
0	535	0.00112309	0.000321068	7.11576
0	536	0.00153086	0.000368013	7.12913
0	537	0.0277454	0.000928533	7.14211
0	538	0.0041108	0.000884977	7.15431
0	539	0.0027177	0.000606068	7.16731
0	540	0.00161979	0.000322077	7.17931
0	541	0.00478675	0.000642093	7.19131
0	542	0.0018839	0.000332979	7.20429
0	543	0.00260213	0.000574174	7.21855
0	544	0.00232452	0.000337949	7.23123
0	545	0.0158626	0.000583962	7.24323
0	546	0.00165191	0.000493513	7.2552
0	547	0.00162422	0.000446842	7.26817
0	548	0.00179463	0.000320587	7.28222
0	549	0.00204575	0.000630595	7.29523
0	550	0.00303248	0.000437138	7.31036
0	551	0.00259821	0.00033681	7.32491
0	552	0.0025297	0.00040523	7.33805
0	553	0.0301859	0.000954983	7.35206
0	554	0.00326879	0.000614825	7.36702
0	555	0.00625157	0.000425743	7.38021
0	556	0.00327713	0.000353557	7.3912
0	557	0.00152562	0.000351235	7.40622
0	558	0.00127617	0.000369894	7.42209
0	559	0.00158364	0.00042973	7.43614
0	560	0.0010421	0.000303396	7.44841
0	561	0.0117675	0.000694095	7.46229
0	562	0.00277475	0.000747967	7.47647
0	563	0.00251754	0.000594448	7.49046
0	564	0.00236588	0.00032207	7.50378
0	565	0.00208768	0.000551576	7.51692
0	566	0.00495333	0.000504279	7.531
0	567	0.00194079	0.000666392	7.54568
0	568	0.00651554	0.00106408	7.55931
0	569	0.00163256	0.000372979	7.57032
0	570	0.0024456	0.000518438	7.58245
0	571	0.00208	0.000440575	7.59446
0	572	0.00293753	0.00048905	7.60744
0	573	0.00840353	0.000498062	7.62023
0	574	0.00113759	0.00038291	7.63335
0	575	0.00117583	0.000358019	7.64602
0	576	0.0337518	0.00105984	7.66012
0	577	0.00222065	0.000489515	7.67323
0	578	0.00312962	0.00062819	7.68623
0	579	0.00251131	0.000376595	7.69942
0	580	0.00256761	0.000589158	7.71098
0	581	0.00333561	0.000349058	7.72297
0	582	0.00702198	0.000721496	7.73528
0	583	0.00153351	0.000298422	7.74795
0	584	0.0170684	0.000684502	7.76399
0	585	0.00216818	0.000870225	7.77822
0	586	0.00121247	0.000441663	7.7903
0	587	0.00098543	0.000358891	7.80127
0	588	0.0012924	0.000340746	7.8139
0	589	0.00123259	0.000267618	7.82594
0	590	0.00129299	0.000290442	7.83953
0	591	0.000953867	0.00026277	7.85153
0	592	0.00113662	0.000284583	7.86626
0	593	0.000930536	0.000251444	7.88126
0	594	0.00721969	0.000367232	7.89422
0	595	0.00123923	0.000361586	7.90809
0	596	0.0119075	0.00087109	7.92233
0	597	0.00202832	0.00027852	7.93426
0	598	0.00161721	0.000516573	7.94914
0	599	0.00195469	0.0003705	7.96123
0	600	0.000985523	0.000253528	7.97515
0	601	0.00694059	0.000494103	7.98916
0	602	0.00153481	0.00032979	8.00117
0	603	0.00812717	0.000565688	8.01317
0	604	0.00161361	0.000379422	8.02682
0	605	0.00122531	0.00034642	8.04096
0	606	0.008845	0.00060624	8.05319
0	607	0.00146378	0.000350841	8.06534
0	608	0.00303038	0.000426852	8.0786
0	609	0.00139307	0.000513657	8.09178
0	610	0.00359174	0.000480592	8.10378
0	611	0.00199763	0.000354381	8.11781
0	612	0.00109812	0.000338451	8.13077
0	613	0.0012795	0.000337611	8.14377
0	614	0.00609933	0.000456099	8.15579
0	615	0.00100508	0.000303207	8.16878
0	616	0.00158424	0.00048852	8.18077
0	617	0.00839847	0.000392295	8.19378
0	618	0.00152286	0.000492904	8.20688
0	619	0.00269156	0.000362536	8.21888
0	620	0.00138763	0.000335122	8.23288
0	621	0.00225513	0.000327507	8.24489
0	622	0.000969979	0.000218532	8.25953
0	623	0.0224718	0.000758661	8.27353
0	624	0.00304454	0.00129689	8.28621
0	625	0.00577547	0.000549059	8.29917
0	626	0.00137552	0.000255483	8.31247
0	627	0.00208159	0.000393346	8.32546
0	628	0.00123841	0.000418744	8.34147
0	629	0.00135031	0.000280719	8.35464
0	630	0.00101803	0.000321695	8.36701
0	631	0.00713267	0.000425251	8.37995
0	632	0.00149715	0.000267057	8.39296
0	633	0.00640346	0.000482996	8.4092
0	634	0.00181909	0.000344041	8.42295
0	635	0.00106398	0.000323857	8.43477
0	636	0.00117611	0.000304603	8.44798
0	637	0.00226543	0.00038897	8.46098
0	638	0.00439945	0.000386575	8.47298
0	639	0.00473193	0.000452997	8.48498
0	640	0.0011653	0.000305167	8.49714
0	641	0.000999234	0.000331861	8.511
0	642	0.00102241	0.000284393	8.52399
0	643	0.000984706	0.000339023	8.5362
0	644	0.0137864	0.000585338	8.5492
0	645	0.00380527	0.00062486	8.5622
0	646	0.00957861	0.000599256	8.5752
0	647	0.00194287	0.000569946	8.5872
0	648	0.00200231	0.000657025	8.6002
0	649	0.00212355	0.000314754	8.61239
0	650	0.00105343	0.000337535	8.62587
0	651	0.00191133	0.000304373	8.63981
0	652	0.00106983	0.000338272	8.65181
0	653	0.000926258	0.000282605	8.66644
0	654	0.0136173	0.000727063	8.68039
0	655	0.00364909	0.000705096	8.69325
0	656	0.00237265	0.000503648	8.70625
0	657	0.0027337	0.000312299	8.71835
0	658	0.00622174	0.000514479	8.73247
0	659	0.00165695	0.000348696	8.74698
0	660	0.00138151	0.000358225	8.76009
0	661	0.00490629	0.000430021	8.77423
0	662	0.00202724	0.000396993	8.78742
0	663	0.000947343	0.000317149	8.80021
0	664	0.00116319	0.000373985	8.81256
0	665	0.0013319	0.000318163	8.82535
