step	level	max error	mean error	time
0	0	0.312455	0.0320117	47.875	32
0	1	0.143081	0.00557222	55.44	32
0	2	0.142538	0.00693951	63.104	32
0	3	0.0780494	0.00812933	70.734	32
0	4	0.083624	0.007793	78.668	32
0	5	0.0728113	0.00510713	86.492	32
0	6	0.043684	0.00518003	94.028	32
0	7	0.0390723	0.00424534	101.584	32
0	8	0.153425	0.0046867	109.195	32
0	9	0.0367551	0.00468675	116.765	32
0	10	0.0434385	0.00590135	124.36	32
0	11	0.0457981	0.00785524	131.957	32
0	12	0.0500334	0.00424517	139.552	32
0	13	0.0343241	0.00515292	147.108	32
0	14	0.0296752	0.00464061	154.77	32
0	15	0.0402668	0.0034392	162.37	32
0	16	0.0335837	0.00386462	169.941	32
0	17	0.0280841	0.00420535	177.564	32
0	18	0.0489461	0.00441414	185.122	32
0	19	0.036181	0.00686614	192.721	32
0	20	0.0278126	0.00320647	200.347	32
0	21	0.0277658	0.00347004	207.89	32
0	22	0.0232198	0.00467542	215.462	32
0	23	0.0361527	0.00302695	223.085	32
0	24	0.0575395	0.0079833	230.664	32
0	25	0.0724586	0.00267904	238.32	32
0	26	0.021931	0.00344469	245.826	32
0	27	0.0438707	0.00384342	253.439	32
0	28	0.0437483	0.004718	261.083	32
0	29	0.0694616	0.00964046	268.675	32
0	30	0.0351673	0.00453394	276.297	32
0	31	0.044073	0.00979837	283.865	32
0	32	0.0270857	0.00290308	291.53	32
0	33	0.0257001	0.00351602	299.082	32
0	34	0.0228346	0.0031847	306.628	32
0	35	0.0310275	0.00582245	314.15	32
0	36	0.0225407	0.00355687	321.726	32
0	37	0.0171903	0.00289794	329.328	32
0	38	0.0358255	0.00916294	336.892	32
0	39	0.0259597	0.00261051	344.52	32
0	40	0.0255774	0.00339095	352.045	32
0	41	0.0312063	0.00277132	359.62	32
0	42	0.0308562	0.00317428	367.349	32
0	43	0.0247764	0.0030156	375.076	32
0	44	0.0144992	0.00312716	383.022	32
0	45	0.0212041	0.00301551	391.016	32
0	46	0.0202868	0.0029099	398.63	32
0	47	0.0303152	0.0023243	406.59	32
0	48	0.0187048	0.00272955	414.153	32
0	49	0.0198524	0.00192771	421.743	32
0	50	0.0136241	0.0033952	429.272	32
0	51	0.0614461	0.00657818	436.813	32
0	52	0.0290385	0.00215491	444.363	32
0	53	0.0264655	0.00430565	451.826	32
0	54	0.0265082	0.0017401	459.29	32
0	55	0.030928	0.00395628	466.917	32
0	56	0.0130032	0.00227316	474.492	32
0	57	0.0142263	0.00251915	481.997	32
0	58	0.0221442	0.00158764	489.558	32
0	59	0.019732	0.00151164	497.148	32
0	60	0.0166403	0.00169817	504.658	32
0	61	0.0161153	0.00163244	512.21	32
0	62	0.0177047	0.00253471	519.717	32
0	63	0.0134614	0.00175981	527.272	32
0	64	0.0116425	0.00238151	534.871	32
0	65	0.0168132	0.00149032	542.405	32
0	66	0.0157751	0.00155354	550.136	32
0	67	0.0149786	0.00327733	557.687	32
0	68	0.0117202	0.00104749	565.238	32
0	69	0.0302178	0.00330416	572.734	32
0	70	0.0132048	0.00127639	580.275	32
0	71	0.0140138	0.00184496	587.841	32
0	72	0.0149505	0.00281153	595.446	32
0	73	0.011525	0.00143452	602.937	32
0	74	0.010259	0.00138915	610.446	32
0	75	0.0273817	0.00205334	617.942	32
0	76	0.00935228	0.00112199	625.503	32
0	77	0.0110066	0.00180246	633.206	32
0	78	0.00982185	0.00101842	641.712	32
0	79	0.00772612	0.00106068	650.118	32
0	80	0.00781073	0.00122904	657.905	32
0	81	0.00794469	0.00118195	665.427	32
0	82	0.0214424	0.00286298	673.329	32
0	83	0.00996655	0.00177772	681.067	32
0	84	0.0122876	0.00133682	689.433	32
0	85	0.0122588	0.00124568	697.962	32
0	86	0.0118105	0.00110693	706.021	32
0	87	0.00876631	0.00164709	713.861	32
0	88	0.0122061	0.00103324	721.882	32
0	89	0.0121233	0.00233678	729.74	32
0	90	0.010777	0.00137578	737.928	32
0	91	0.0158036	0.00103958	746.062	32
0	92	0.0201777	0.00251699	753.777	32
0	93	0.0197116	0.00124419	761.364	32
0	94	0.010486	0.00159041	768.941	32
0	95	0.0115589	0.00140583	776.469	32
0	96	0.00803119	0.00155444	783.987	32
0	97	0.00847818	0.00153979	791.518	32
0	98	0.0106769	0.00155171	799.056	32
0	99	0.00980111	0.00176048	806.609	32
0	100	0.0191636	0.00169915	814.206	32
0	101	0.00706382	0.00135465	821.815	32
0	102	0.0120018	0.00168385	829.331	32
0	103	0.00866664	0.00111756	836.869	32
0	104	0.0112931	0.00174992	844.729	32
0	105	0.0116091	0.00105966	852.363	32
0	106	0.0082751	0.00146796	859.87	32
0	107	0.0134296	0.00122497	867.361	32
0	108	0.00997411	0.00113589	874.885	32
0	109	0.0272399	0.00313491	882.373	32
0	110	0.0117608	0.00212451	889.897	32
0	111	0.0108711	0.00105032	897.449	32
0	112	0.00757599	0.00162546	905.034	32
0	113	0.0192047	0.00205416	912.949	32
