step	level	max error	mean error	time
0	0	0.00274344	0.00048879	0.058029	2
0	0	0.00343467	0.000454405	0.116988	4
0	0	0.00173599	0.000216288	0.184003	6
0	0	0.00266026	0.000449262	0.259989	8
0	0	0.00172838	0.000301289	0.344998	10
0	0	0.00423485	0.000537701	0.437999	12
0	0	0.00243159	0.000237567	0.54699	14
0	0	0.000987921	0.000162944	0.654999	16
0	0	0.00088053	0.000132181	0.759989	18
0	0	0.000868672	0.000142411	0.872988	20
0	0	0.000865303	0.000115414	0.992988	22
0	0	0.000766688	0.000111509	1.11399	24
0	0	0.000803702	0.000101944	1.24103	26
0	0	0.000536024	7.35889e-005	1.37099	28
0	0	0.00080759	7.79209e-005	1.50999	30
0	0	0.000332282	6.07599e-005	1.66102	32
0	0	0.000401173	6.1865e-005	1.81499	34
0	0	0.000325693	5.8157e-005	1.97199	36
0	0	0.000302604	4.70678e-005	2.13199	38
0	0	0.000329632	3.98447e-005	2.30299	40
0	0	0.000199402	3.19227e-005	2.49299	42
0	0	0.000197066	2.72734e-005	2.688	44
0	0	0.000150743	2.34422e-005	2.88499	46
0	0	0.000156702	2.08796e-005	3.08599	48
0	0	0.000130859	2.12893e-005	3.28803	50
0	0	0.000124892	1.87102e-005	3.48599	52
0	0	0.000174525	1.69882e-005	3.69999	54
0	0	0.000110574	1.52855e-005	3.92999	56
0	0	9.19113e-005	1.39112e-005	4.15603	58
0	0	9.18042e-005	1.28626e-005	4.40199	60
0	0	8.46281e-005	1.02661e-005	4.64102	62
0	0	8.85411e-005	9.73526e-006	4.87499	64
0	0	9.13679e-005	9.1795e-006	5.12099	66
0	0	7.29655e-005	8.08049e-006	5.37599	68
0	0	6.33339e-005	7.22075e-006	5.64899	70
0	0	5.88458e-005	6.77082e-006	5.91603	72
0	0	4.32492e-005	5.9298e-006	6.19399	74
0	0	3.4642e-005	5.46191e-006	6.47803	76
0	0	4.76168e-005	5.22807e-006	6.75899	78
0	0	3.33446e-005	5.01455e-006	7.05999	80
0	0	3.17555e-005	4.78483e-006	7.36499	82
0	0	3.1665e-005	4.21382e-006	7.67298	84
0	0	2.82498e-005	3.84076e-006	7.99004	86
0	0	2.50733e-005	3.39472e-006	8.31303	88
0	0	2.54578e-005	3.24997e-006	8.63502	90
0	0	2.47849e-005	2.94597e-006	8.96698	92
0	0	2.41731e-005	2.73801e-006	9.30703	94
0	0	2.17297e-005	2.41246e-006	9.64702	96
0	0	2.05346e-005	2.26182e-006	10.007	98
0	0	1.67457e-005	2.04846e-006	10.37	100
0	0	1.76462e-005	1.875e-006	10.74	102
0	0	1.58454e-005	1.7057e-006	11.118	104
0	0	1.40804e-005	1.58787e-006	11.503	106
0	0	1.26062e-005	1.49174e-006	11.895	108
0	0	1.12848e-005	1.46129e-006	12.292	110
0	0	9.63923e-006	1.34591e-006	12.709	112
0	0	9.45265e-006	1.30311e-006	13.114	114
0	0	8.98862e-006	1.26603e-006	13.529	116
0	0	8.97542e-006	1.21528e-006	13.964	118
0	0	8.70193e-006	1.07242e-006	14.409	120
0	0	8.29082e-006	1.0142e-006	14.856	122
0	0	7.43004e-006	9.42586e-007	15.33	124
0	0	1.05295e-005	8.9324e-007	15.781	126
0	0	6.43419e-006	8.47417e-007	16.243	128
0	0	6.36031e-006	7.74493e-007	16.721	130
0	0	6.61568e-006	7.48673e-007	17.199	132
0	0	9.62595e-006	7.36132e-007	17.686	134
0	0	9.79081e-006	6.79244e-007	18.184	136
0	0	8.11275e-006	6.66623e-007	18.722	138
0	0	5.68921e-006	6.19299e-007	19.27	140
0	0	5.51349e-006	5.97832e-007	19.847	142
0	0	4.96428e-006	5.76733e-007	20.402	144
0	0	4.4069e-006	5.58209e-007	20.966	146
0	0	4.64036e-006	5.18282e-007	21.55	148
0	0	4.12543e-006	4.98095e-007	22.132	150
0	0	4.03239e-006	4.83521e-007	22.732	152
0	0	3.83697e-006	4.74069e-007	23.335	154
0	0	3.76066e-006	4.51422e-007	23.959	156
0	0	3.3553e-006	4.43961e-007	24.596	158
0	0	3.34062e-006	4.19789e-007	25.242	160
0	0	3.7883e-006	3.66964e-007	25.886	162
0	0	2.97889e-006	3.49857e-007	26.538	164
0	0	3.59559e-006	3.33318e-007	27.187	166
0	0	2.57514e-006	2.97613e-007	28.1804	168
0	0	2.55123e-006	2.92857e-007	28.8564	170
0	0	2.39644e-006	2.81337e-007	29.5574	172
0	0	2.96117e-006	2.74761e-007	30.2754	174
0	0	2.80213e-006	2.72665e-007	30.9724	176
0	0	2.12866e-006	2.66148e-007	31.7024	178
0	0	2.19792e-006	2.61258e-007	32.4204	180
0	0	1.95349e-006	2.52236e-007	33.1494	182
0	0	1.909e-006	2.37039e-007	33.8914	184
0	0	1.88337e-006	2.26281e-007	34.6574	186
0	0	1.87423e-006	2.15344e-007	35.4064	188
0	0	2.06868e-006	2.08854e-007	36.1934	190
0	0	1.81503e-006	1.99475e-007	36.9975	192
0	0	1.66389e-006	1.92394e-007	37.8154	194
0	0	1.59032e-006	1.86336e-007	38.6224	196
0	0	1.55111e-006	1.8493e-007	39.4544	198
0	0	1.42954e-006	1.78418e-007	40.2924	200
0	0	1.33288e-006	1.61162e-007	41.1564	202
0	0	1.30683e-006	1.58215e-007	42.0334	204
0	0	1.27914e-006	1.48259e-007	42.9154	206
0	0	1.18284e-006	1.47116e-007	43.7904	208
0	0	1.17412e-006	1.43948e-007	44.6684	210
0	0	1.1624e-006	1.39475e-007	46.6348	212
0	0	1.10379e-006	1.34828e-007	47.5248	214
