step	level	max error	mean error	time
0	0	0.00343467	0.000454405	0.108033	4
0	1	0.00168787	0.000331034	0.136997	4
0	2	0.00109651	0.000179891	0.428042	16
0	3	0.00062707	0.000117812	0.784038	20
0	4	0.000441981	8.50147e-005	1.01802	16
0	5	0.000353172	4.68922e-005	1.55604	24
0	6	0.000171506	3.34209e-005	2.23	28
0	7	0.000109477	2.38381e-005	3.05404	32
0	8	7.52721e-005	1.39833e-005	4.08202	36
0	9	5.31463e-005	1.00603e-005	5.43259	40
0	10	4.01448e-005	7.76896e-006	6.75656	40
0	11	3.18226e-005	4.92501e-006	9.07856	52
0	12	2.31454e-005	3.94513e-006	11.6546	56
0	13	1.51541e-005	2.27213e-006	15.3453	68
0	14	9.59555e-006	1.9103e-006	17.8044	56
0	15	7.24424e-006	1.37779e-006	24	88
0	16	5.21264e-006	9.39675e-007	29.9187	84
0	17	4.10116e-006	7.00807e-007	39.5054	104
0	18	3.08326e-006	5.83239e-007	47.6024	100
0	19	2.20298e-006	3.77915e-007	57.668	112
0	20	1.69032e-006	2.83289e-007	72.5518	136
0	21	1.34403e-006	2.37611e-007	87.3439	132
0	22	1.03585e-006	1.77271e-007	103.268	140
0	23	8.16239e-007	1.53056e-007	116.806	132
0	24	6.29137e-007	1.12263e-007	141.965	180
0	25	4.55428e-007	8.28938e-008	169.671	188
0	26	3.45003e-007	5.91801e-008	200.322	192
