8434	0.12	-0.08	-2.77555756156289e-017
8435	0.08	-0.04	-2.77555756156289e-017
8436	0.04	0	-2.77555756156289e-017
8437	0	0.04	-2.77555756156289e-017
8438	-0.04	0.0800000000000001	-2.77555756156289e-017
8439	-0.08	0.12	-2.77555756156289e-017
8460	0.08	-0.12	-2.77555756156289e-017
8461	0.04	-0.08	-2.77555756156289e-017
8462	0	-0.04	-2.77555756156289e-017
8463	-0.04	0	-2.77555756156289e-017
8464	-0.0800000000000001	0.04	-2.77555756156289e-017
8465	-0.12	0.08	-2.77555756156289e-017
9110	0.12	-0.08	-1.38777878078145e-017
9111	0.08	-0.04	-1.38777878078145e-017
9112	0.04	0	-1.38777878078145e-017
9113	0	0.04	-1.38777878078145e-017
9114	-0.04	0.0800000000000001	-1.38777878078145e-017
9115	-0.08	0.12	-1.38777878078145e-017
9136	0.08	-0.12	-1.38777878078145e-017
9137	0.04	-0.08	-1.38777878078145e-017
9138	0	-0.04	-1.38777878078145e-017
9139	-0.04	0	-1.38777878078145e-017
9140	-0.0800000000000001	0.04	-1.38777878078145e-017
9141	-0.12	0.08	-1.38777878078145e-017
